PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Abdulla, HAN; Minor, EC; Hatcher, PG				Abdulla, Hussain A. N.; Minor, Elizabeth C.; Hatcher, Patrick G.			Using Two-Dimensional Correlations of C-13 NMR and FTIR To Investigate Changes in the Chemical Composition of Dissolved Organic Matter along an Estuarine Transect	ENVIRONMENTAL SCIENCE & TECHNOLOGY												Applying two-dimensional correlation spectroscopy to C-13 NMR and FTIR spectra of the high molecular-weight dissolved organic matter (HMW-DOM) isolated along an Elizabeth River/Chesapeake Bay salinity transect shows that HMW-DOM consists of three major components that have different biogeochemical reactivities. The first appears to be a heteropolysaccharide (HPS) component and its contribution to carbon increases as we approach the marine offshore. The second appears to be composed of carboxyl-rich compounds (CRC); its carbon percentage decreases. The third component contains the major functional group of amide/amino sugar (AMS) and its carbon percentage stays almost constant along the salinity transect It seems that the HPS and CRC are present in many aquatic environments at different relative ratios. The 2D-correlation maps reveal that each of these components is composed of dynamic mixtures of compounds that share similar backbone structures but have significant functional group differences. Two-dimensional (2D) correlation spectroscopy is a powerful new biogeochemical tool to track the changes in complex organic matter as a function of space, time, or environmental effects.																	0013-936X					NOV 1	2010	44	21					8044	8049		10.1021/es100898x						WOS:000283484000014	20942450	
J	Pocostales, JP; Sein, MM; Knolle, W; von Sonntag, C; Schmidt, TC				Pablo Pocostales, J.; Sein, Myint M.; Knolle, Wolfgang; von Sonntag, Clemens; Schmidt, Torsten C.			Degradation of Ozone-Refractory Organic Phosphates in Wastewater by Ozone and Ozone/Hydrogen Peroxide (Peroxone): The Role of Ozone Consumption by Dissolved Organic Matter	ENVIRONMENTAL SCIENCE & TECHNOLOGY												Ozonation is very effective in eliminating micropollutants that react fast with ozone (k > 10(3) M(-1) s(-1)), but there are also ozone-refractory (k < 10 M(-1) s(-1)) micropollutants such as X-ray contrast media, organic phosphates, and others. Yet, they are degraded upon ozonation to some extent, and this is due to (center dot)OH radicals generated in the reaction of ozone with organic matter in wastewater (DOM, determined as DOC). The elimination of tri-n-butyl phosphate (TnBP) and tris-2-chloroisopropyl phosphate (TCPP), added to wastewater in trace amounts, was studied as a function of the ozone dose and found to follow first-order kinetics. TnBP and TCPP concentrations are halved at ozone to DOC ratios of similar to 0.25 and similar to 1.0, respectively. The (center dot)OH rate constant of TCPP was estimated at (7 +/- 2) x 10(8) M(-1) s(-1) by pulse radiolysis. Addition of 1 mg H(2)O(2)/L for increasing the (center dot)OH yield had very little effect. This is due to the low rate of reaction of H(2)O(2) with ozone at wastewater conditions (pH 8) that competes unfavorably with the reaction of ozone with wastewater DOC. Simulations based on the reported (Nothe et al., ES&T 2009, 43, 5990-5995) (center dot)OH yield (13%) and (center dot)OH scavenger capacity of wastewater (3.2 x 10(4) (mgC/ L)(-1) s(-1)) confirm the experimental data. Based on a typically applied molar ratio of ozone and H(2)O(2) of 2, the contribution of H(2)O(2) addition on the (center dot)OH yield is shown to become important only at high ozone doses.				Schmidt, Torsten/A-1143-2011	Schmidt, Torsten/0000-0003-1107-4403												0013-936X					NOV 1	2010	44	21					8248	8253		10.1021/es1018288						WOS:000283484000046	20929262	
J	Wei, LL; Wang, K; Zhao, QL; Xue, SA; Jia, T; You, PY				Wei, Liangliang; Wang, Kun; Zhao, Qingliang; Xue, Shuang; Jia, Ting; You, Peiyuan			Evaluation of fly-ash additive for removal of dissolved organic matter during soil aquifer treatment of wastewater treatment plant effluent	JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY												BACKGROUND: Fly-ash (FA) additive was evaluated for enhanced removal of organic matter during soil aquifer treatment (SAT) of a wastewater treatment plant (WWTP) effluent in five 0.50 m length columns (diameter 0.1 m) in parallel. RESULTS: The characteristic behavior of dissolved organic matter (DOM) was examined for the stratum matrix configurations of both natural soil and a mixture of soil and FA. Incubation and fractionation experiments indicated that FA additive within the SAT columns would enhance the bulk adsorption of hydrophobic fractions, but decrease the biodegradation of the hydrophilic fraction simultaneously. The configuration design of an upper 0.25 m soil layer and a mixture of FA and soil underneath could make use of the functions of both FA adsorption and biodegradation within soil, which could lead to a further fractional removal of dissolved organic carbon (DOC) and trihalomethane formation potential (THMFP). Moreover, FA additive in the SAT columns could result in a significant decrease of tryptophan-like aromatic proteins and fulvic-like components (C=C and C=O related), while the setting of the top 25 cm soil layer would lead to a further reduction of oxygen-containing functional groups. CONCLUSIONS: Based on the results, FA might serve as a supplementary material for enhancing the reduction of DOM during SAT operation. (C) 2010 Society of Chemical Industry																	0268-2575					NOV	2010	85	11					1445	1454		10.1002/jctb.2448						WOS:000283631600003		
J	Fellman, JB; Hood, E; Spencer, RGM				Fellman, Jason B.; Hood, Eran; Spencer, Robert G. M.			Fluorescence spectroscopy opens new windows into dissolved organic matter dynamics in freshwater ecosystems: A review	LIMNOLOGY AND OCEANOGRAPHY												The biochemical composition of dissolved organic matter (DOM) strongly influences its biogeochemical role in freshwater ecosystems, yet DOM composition measurements are not routinely incorporated into ecological studies. To date, the majority of studies of freshwater ecosystems have relied on bulk analyses of dissolved organic carbon and nitrogen to obtain information about DOM cycling. The problem with this approach is that the biogeochemical significance of DOM can only partially be elucidated using bulk analyses alone because bulk measures cannot detect most carbon and nitrogen transformations. Advances in fluorescence spectroscopy provide an alternative to traditional approaches for characterizing aquatic DOM, and allow for the rapid and precise characterization of DOM necessary to more comprehensively trace DOM dynamics. It is within this context that we discuss the use of fluorescence spectroscopy to provide a novel approach to tackling a long-standing problem: understanding the dynamics and biogeochemical role of DOM. We highlight the utility of fluorescence characterization of DOM and provide examples of the potential range of applications for incorporating DOM fluorescence into ecological studies in the hope that this rapidly evolving technique will further our understanding of the biogeochemical role of DOM in freshwater ecosystems.				Huang, Wei/B-2194-2012													0024-3590					NOV	2010	55	6					2452	2462		10.4319/lo.2010.55.6.2452						WOS:000287844700018		
J	Zhang, YL; Zhang, EL; Yin, Y; van Dijk, MA; Feng, LQ; Shi, ZQ; Liu, ML; Qin, BQ				Zhang, Yunlin; Zhang, Enlou; Yin, Yan; van Dijk, Mark A.; Feng, Longqing; Shi, Zhiqiang; Liu, Mingliang; Qin, Boqiang			Characteristics and sources of chromophoric dissolved organic matter in lakes of the Yungui Plateau, China, differing in trophic state and altitude	LIMNOLOGY AND OCEANOGRAPHY												The high-mountain lakes on the Yungui Plateau in China are exposed to high-intensity ultraviolet radiation, and contain low concentrations of chromophoric dissolved organic matter (CDOM). We determined CDOM absorption, fluorescence, composition, and source in 38 lakes on the Yungui Plateau at altitudes of 1516 to 4591 m above sea level. Total nitrogen (TN), total phosphorus (TP), and chlorophyll a (Chl a) concentrations significantly increased with increasing trophic state, and decreased with altitude. The CDOM absorption coefficient a(CDOM)(280) significantly increased with increasing trophic state, but not with altitude. There were significant and negative correlations between altitude and TN, TP, Chl a concentrations, and a(CDOM)(280). Parallel factor analysis identified two humic-like and two protein-like fluorescent components. Humic-like component 1 was terrestrially derived and positively correlated to CDOM absorption. Component 2 was similar to a marine humic-like substance originating from biological degradation of phytoplankton. Components 3 and 4 were autochthonous tryptophan-like and tyrosine-like fluorophores. CDOM was, thus, a mixture of material from the catchment and autochthonous material produced by biota in the lake. CDOM fluorescence characteristics of oligotrophic and mesotrophic lakes were dominated by the spectral signatures of protein-like components, but marine and terrestrial humic-like components dominated in eutrophic lakes. The fluorescence indices FI(255), FI(310), and FI(370) were useful tools for readily defining and classifying CDOM characteristics in the Yungui Plateau lake waters.				Liu, Zhao/B-2189-2012; Qin, Boqiang/E-5900-2013													0024-3590					NOV	2010	55	6					2645	2659		10.4319/lo.2010.55.6.2645						WOS:000287844700034		
J	Mosher, JJ; Klein, GC; Marshall, AG; Findlay, RH				Mosher, Jennifer J.; Klein, Geoffrey C.; Marshall, Alan G.; Findlay, Robert H.			Influence of bedrock geology on dissolved organic matter quality in stream water	ORGANIC GEOCHEMISTRY												A field study was conducted to determine the linkage between dissolved organic matter (DOM) quality and bedrock geology. Sediment and water samples were collected from six streams, three flowing over sandstone and three flowing over limestone bedrock in the Bankhead National Forest, Alabama. Various stream water and sediment characteristics were determined by standard limnological methods and DOM quality was determined by Fourier transform ion cyclotron resonance mass spectrometry with sample introduction by electrospray ionization (ESI FT-ICR MS). Stream waters from limestone streams showed higher concentrations of calcium, magnesium, sodium, sulfate and dissolved inorganic carbon, as well as higher pH and acid neutralizing capacity, and were enriched in condensed hydrocarbons. In contrast, stream waters from sandstone streams showed higher concentrations of aluminum and iron and were enriched in tannin-like compounds. ESI FT-ICR MS analysis indicated that stream water DOM consisted of between 2950 and 3700 individual compounds ranging from 250 to 1000 Dalton. DOM compounds were grouped into 35 heteroatom (NnOoSs) classes based on molecular formula assignments and multivariate statistical analysis was applied to reveal the patterns of variation of the DOM quality and identify environmental parameters associated with the variation. Partial redundancy analysis indicated that the variation in stream water DOM quality correlated with stream location and water chemistry parameters associated with bedrock type. A similar analysis including three previously published ESI FT-ICR MS analyses of stream water DOM showed similar correlations with location and stream water chemistry, indicating that bedrock geology via stream water chemistry influences DOM quality. (C) 2010 Elsevier Ltd. All rights reserved.				Findlay, Robert/G-4223-2011; 	Mosher, Jennifer/0000-0001-6976-2036												0146-6380					NOV	2010	41	11					1177	1188		10.1016/j.orggeochem.2010.08.004						WOS:000284747300001		
J	Li, MX; He, XS; Liu, J; Xi, BD; Zhao, Y; Wei, ZM; Jiang, YH; Su, J; Hu, CM				Li Ming Xiao; He Xiao-song; Liu Jun; Xi Bei Dou; Zhao Yue; Wei Zi Min; Jiang Yong Hai; Su Jing; Hu Chun-ming			Study on the Characteristic UV Absorption Parameters of Dissolved Organic Matter Extracted from Chicken Manure during Composting	SPECTROSCOPY AND SPECTRAL ANALYSIS												The characteristic parameters obtained from UV Visible spectra of dissolved organic matter (DOM) during composting were studied in the present paper The results showed that during composting progress the non humic substances were translated into humus substances and the aromatization humification degree and molecular weight of the humus substances in creased while the fatty chains linked with the benzene ring structure were cleavaged into carbonyl carboxyl and other functional groups The correlation analysis showed that when DOM concentration (DOC) from all samples was the same the specific ultraviolet absorbance values at 254 and 280 nm (SUVA(254) and SUVA(280) respectively) and the area of a spectrum obtained from 226 to 400 rim (A(226) (400)) showed significant positive correlation furthermore they were all significantly negatively correlated with the concentration of DOM (DOC) but the correlation between A(226-400) and DOC was the best The ratio between the absorbance value at 253 nm and that at 203 nm (E(253)/E(203)) was significantly correlative with SUVA(254) SUVA(280) and A 226 400 though the correlation between E(253)/E(203) and DOC was not as good as the other three characteristic parameters The ratio be tween the absorbance value at 250 non and that at 365 nm (E(250)/E(365)) and the ratio between the absorbance value at 465 nm and that at 665 nm(E(250)/E(365)) were not correlated with the other parameters The results showed that the stability of DOM extracted from chicken manure increased during composting and the complex ability between DOM and heavy metals enhanced as well A(226) (400) reflects the changes of compost maturity best in all UV Visible spectral absorption parameters studied in this paper																	1000-0593					NOV	2010	30	11					3081	3085		10.3964/j.issn.1000-0593(2010)11-3081-05						WOS:000285284000045		
J	Wang, R; Wang, WX				Wang, Rui; Wang, Wen-Xiong			Importance of Speciation in Understanding Mercury Bioaccumulation in Tilapia Controlled by Salinity and Dissolved Organic Matter	ENVIRONMENTAL SCIENCE & TECHNOLOGY												We explored the roles of mercury speciation on the bioaccumulation (both aqueous and dietary uptake and elimination) of inorganic mercury (Hg[II]) and methylmercury (MeHg) in tilapia (Oreochromis niloticus) by controlling the mercury binding to inorganic and organic ligands. For the aqueous uptake, we showed that the uptake rates of Hg(II) were significantly higher at 0 psu compared with those at 10 psu and 28 psu. Based on the mercury-Cl complexes distribution, we found a positive relationship between the Hg(II) aqueous uptake rate and the abundance of neutral HgCl2. Such relationship was further confirmed by the uptake experiments conducted over a lower salinity range (0-6 psu), suggesting that HgCl20 was the predominant species taken up by tilapia. In the presence of dissolved organic carbon (DOC) from different sources (Suwannee River and natural local waters), mercury uptake rates all decreased dramatically over a wide range of salinity, especially for Hg(II), indicating the overwhelming influence of DOC as opposed to the single effect of salinity. Using the mercury-Cl-DOC model, we demonstrated for the first time that the inhibition of DOC was dependent on the Cl-, which was less significant at middle salinity level for both mercury forms. In contrast to the complex influence of water conditions on dissolved uptake, we found no significant influence of acclimated salinity on the dietary assimilation and elimination of both mercury species in tilapia. Our results demonstrated the importance of speciation in understanding the mercury bioaccumulation in various natural systems and its broad biogeochemical cycling.				Wang, Wen-Xiong/E-7254-2011; Guzman Bernardo, Francisco Javier/E-4183-2010; 	Guzman Bernardo, Francisco Javier/0000-0002-2210-8309; Wang, Wenxiong/0000-0001-9033-0158												0013-936X	1520-5851				OCT 15	2010	44	20					7964	7969		10.1021/es1011274						WOS:000282727500039	20849103	
J	He, XS; Xi, BD; Wei, ZM; Li, MX; Geng, CM; Yu, H; Liu, HL				He Xiao-Song; Xi Bei-Dou; Wei Zi-Min; Li Ming-Xiao; Geng Chun-Mao; Yu Hong; Liu Hong-Liang			Three-Dimensional Excitation Emission Matrix Fluorescence Spectroscopic Characterization of Complexation Between Mercury(II) and Dissolved Organic Matter Extracted from Landfill Leachate	CHINESE JOURNAL OF ANALYTICAL CHEMISTRY												To investigate the change of complexation between heavy metals and dissolved organic matter (DOM) extracted from landfill leachate over time, three-dimensional excitation emission matrix fluorescence spectroscopy (3DEEM), Rayleigh scattering, fluorescence quenching titration and nonlinear regression analysis were applied to study complexation process between Hg(II) and DOM extracted from landfill leachate with different ages. The experimental results showed that there was no precipitation production during the titrating process, and the complexation ratios between Hg(II) and the fluorescence group in DOMs were nearly 1:1; the conditional stability constants and the percentage of fluorophores participating in the complexation between Hg(II) and protein-like matter with different ages were 4. 3 - 5. 7 and 54. 1% - 92. 3%, respectively, while those between Hg(II) and fulvic-like matter with different ages were 4. 35 - 4. 98 and 35. 8% - 60. 1%, respectively. The complexation ability between Hg(II) and fulvic-like matter decreases with the increase of landfill time, though the percentage of fluorophores participating in the complexation increased. Besides, the complexation process was easily affected by the pH value, especially under the acidity or alkality circumstance.																	0253-3820					OCT	2010	38	10					1417	1422		10.3724/SP.J.1096.2010.01417						WOS:000283904400007		
J	Sleighter, RL; Lie, ZF; Xue, JH; Hatcher, PG				Sleighter, Rachel L.; Lie, Zhanfei; Xue, Jianhong; Hatcher, Patrick G.			Multivariate Statistical Approaches for the Characterization of Dissolved Organic Matter Analyzed by Ultrahigh Resolution Mass Spectrometry	ENVIRONMENTAL SCIENCE & TECHNOLOGY												We apply multivariate statistics to explore the large data sets encountered from Fourier transform ion cyclotron resonance mass spectra of dissolved organic matter (DOM). Molecular formula assignments for the individual constituents of DOM are examined by hierarchal cluster analysis (HCA) and principal component analysis (PCA), to measure the relationships between numerous DOM samples. We compare two approaches: (1) using averages of elemental ratios and double bond equivalents calculated from the formulas, and (2) employing individual formulas and either their presence/absence or relative magnitude in each sample. With approach 2, PCA deciphers which of the thousands of formulas are significant to particular samples, and then a van Krevelen diagram highlights what types of compounds are molecular signatures to the samples. Our dual approach, especially approach 2, allows for complex data sets to be more easily interpreted, aiding in the characterization of DOM from various sources. By applying this methodology, clear trends can be delineated, trends that are not apparent from currently employed methods. Terrestrial DOM contains various lignin-derived compounds, tannins, and condensed aromatics. Marine DOM contains aliphatic compounds with heteroatom functionalities, as well as lignin-like molecules.				Liu, Zhanfei/B-5613-2014													0013-936X					OCT 1	2010	44	19			SI		7576	7582		10.1021/es1002204						WOS:000282209700064	20836547	
J	Nguyen, HVM; Hur, J; Shin, HS				Nguyen, Hang Vo-Minh; Hur, Jin; Shin, Hyun-Sang			Changes in Spectroscopic and Molecular Weight Characteristics of Dissolved Organic Matter in a River During a Storm Event	WATER AIR AND SOIL POLLUTION												Changes in dissolved organic matter (DOM) characteristics were investigated during a storm event in the Kyungan River using UV-visible, fluorescence spectroscopy, resin fractionation, and size exclusion chromatography (SEC). Water samples were collected at nine sampling times to reflect a variation of the river water level. A dramatic increase was observed for chemical oxygen demand (COD) versus biochemical oxygen demand, suggesting that non-biodegradable organic components may be more contained in the organic matters driven by the storm. Specific UV absorbance values increased from 2.15 to 3.16 L/mgC-m, reaching the maximum level at the highest water level. The storm runoff resulted in the reduction of protein-like fluorescence (PLF), the increase of fulvic-like and humic-like fluorescence for the synchronous fluorescence spectra of DOM. Weight-average molecular weight (MW(w)) values increased from 1,100 to 1,510 Da due to the increment of high MW fractions in the SEC chromatograms. Overall changes in DOM composition may be explained by the inflow of soil-derived DOM from the upstream basins brought by the storm. The humification index (HIX) exhibited a positive correlation with MW(w) values, suggesting that HIX may be suggested to a prediction descriptor for DOM MW during the storm event. PLF presented a negative correlation with DOM MW, suggesting that protein-like fluorescent compounds are associated with low MW components in the river. More input of humic substances by the storm runoff appears to shift DOM into a higher MW value as revealed by a positive correlation between MW(w) and hydrophobic fraction.																	0049-6979					OCT	2010	212	1-4					395	406		10.1007/s11270-010-0353-9						WOS:000281983900034		
J	McCarren, J; Becker, JW; Repeta, DJ; Shi, YM; Young, CR; Malmstrom, RR; Chisholm, SW; DeLong, EF				McCarren, Jay; Becker, Jamie W.; Repeta, Daniel J.; Shi, Yanmei; Young, Curtis R.; Malmstrom, Rex R.; Chisholm, Sallie W.; DeLong, Edward F.			Microbial community transcriptomes reveal microbes and metabolic pathways associated with dissolved organic matter turnover in the sea	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA												Marine dissolved organic matter (DOM) contains as much carbon as the Earth's atmosphere, and represents a critical component of the global carbon cycle. To better define microbial processes and activities associated with marine DOM cycling, we analyzed genomic and transcriptional responses of microbial communities to high-molecular-weight DOM (HMWDOM) addition. The cell density in the unamended control remained constant, with very few transcript categories exhibiting significant differences over time. In contrast, the DOM-amended microcosm doubled in cell numbers over 27 h, and a variety of HMWDOM-stimulated transcripts from different taxa were observed at all time points measured relative to the control. Transcripts significantly enriched in the HMWDOM treatment included those associated with two-component sensor systems, phosphate and nitrogen assimilation, chemotaxis, and motility. Transcripts from Idiomarina and Alteromonas spp., the most highly represented taxa at the early time points, included those encoding TonB-associated transporters, nitrogen assimilation genes, fatty acid catabolism genes, and TCA cycle enzymes. At the final time point, Methylophaga rRNA and non-rRNA transcripts dominated the HMWDOM-amended microcosm, and included gene transcripts associated with both assimilatory and dissimilatory single-carbon compound utilization. The data indicated specific resource partitioning of DOM by different bacterial species, which results in a temporal succession of taxa, metabolic pathways, and chemical transformations associated with HMWDOM turnover. These findings suggest that coordinated, cooperative activities of a variety of bacterial "specialists" may be critical in the cycling of marine DOM, emphasizing the importance of microbial community dynamics in the global carbon cycle.				Malmstrom, Rex/K-7339-2012; 	Becker, Jamie/0000-0003-4564-3192; Becker, Jamie/0000-0001-5308-1818												0027-8424					SEP 21	2010	107	38					16420	16427		10.1073/pnas.1010732107						WOS:000282003700010	20807744	
J	O'Donnell, JA; Aiken, GR; Kane, ES; Jones, JB				O'Donnell, Jonathan A.; Aiken, George R.; Kane, Evan S.; Jones, Jeremy B.			Source water controls on the character and origin of dissolved organic matter in streams of the Yukon River basin, Alaska	JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES												Climate warming and permafrost degradation at high latitudes will likely impact watershed hydrology, and consequently, alter the concentration and character of dissolved organic carbon (DOC) in northern rivers. We examined seasonal variation of DOC chemistry in 16 streams of the Yukon River basin, Alaska. Our primary objective was to evaluate the relationship between source water (shallow versus deep groundwater flow paths) and DOC chemical composition. Using base cation chemistry and principal component analysis, we observed high contributions of deep groundwater to glacial and clearwater streams, whereas blackwater streams received larger contributions from shallow groundwater sources. DOC concentration and specific ultraviolet absorbance peaked during spring snowmelt in all streams, and were consistently higher in blackwater streams than in glacial and clearwater streams. The hydrophobic acid fraction of DOC dominated across all streams and seasons, comprising between 35% and 56% of total DOC. The hydrophilic acid fraction of DOC was more prominent in glacial (23% +/- 3%) and clearwater streams (19% +/- 1%) than in blackwater streams (16% +/- 1%), and was enriched during winter base flow (29% +/- 1%) relative to snowmelt and summer base flow. We observed that an increase in the contribution of deep groundwater to streamflow resulted in decreased DOC concentration, aromaticity, and DOC-to-dissolved organic nitrogen ratio, and an increase in the proportion of hydrophilic acids relative to hydrophobic acids. Our findings suggest that future permafrost degradation and higher contributions of groundwater to streamflow may result in a higher fraction of labile DOM in streams of the Yukon basin.																	0148-0227					SEP 17	2010	115								G03025	10.1029/2009JG001153						WOS:000282013200001		
J	Rashad, M; Dultz, S; Guggenberger, G				Rashad, Mohamed; Dultz, Stefan; Guggenberger, Georg			Dissolved organic matter release and retention in an alkaline soil from the Nile River Delta in relation to surface charge and electrolyte type	GEODERMA												The sorption of dissolved organic matter (DOM) on surfaces of soil particles strongly depends on surface charge (SC). As anions and cations in soil solution affect SC, the sorption properties can also be modified by electrolytes. This issue is particularly important in alkaline soils. In order to describe the effect of electrolyte type on SC properties and DOM sorption we comparatively investigated in column and batch experiments the release and retention behaviors of DOM of a Vertisol from the Nile River Delta. As electrolytes we have chosen NaCl, Na(2)SO(4), and CaCl(2), which are commonly found in soil solution. CaSO(4) was included to investigate the effect of gypsum application to the soil on the tested factors. The SC of the clay fraction was quantified at the initial soil pH of 8.3 at electrolyte concentrations of 0-10 mmol(c) l(-1) and a DOM application between 0 and 25 mg DOC l(-1). The kind of anion had strong effects on SC of the clay fraction. At 10 mmol(c) L(-1) the SC was -2.6 and -4.1 mmol(c) kg(-1) for NaCl and Na(2)SO(4), respectively. Strong negative SC at presence of Na(2)SO(4) led to repulsive forces, which hindered the sorption of DOM on clay particles and induced high DOM release in column experiments. At 10 mmol(c) L(-1) concentration of CaCl(2) and CaSO(4), the values of SC were -0.9 and -0.7 mmol(c) kg(-1), respectively, indicating that Ca(2+) is much stronger adsorbed than Sai under the alkaline conditions. In the DOM-clay system, most negative SC values were obtained in deionized water as compared to the electrolyte solutions, indicating that in the absence of electrolytes the strongest repulsive forces hindered the sorption of DOM on clay particles. The sorbed amounts of DOM on fine soil were large not only for both CaCl(2) and CaSO(4) electrolytes, but also for NaCl electrolyte with almost the same values. The fact that NaCl increased DOM sorption can be explained by soluble Ca(2+) and ion exchange as distinct amounts of Ca(2+) were released during percolation from the sample which stabilize DOM by Ca(2+) bridging. Despite some negative impact of applied SW on stable aggregation and DOM leaching, for agricultural practice the application of CaSO(4) is superior to that of CaCl(2), since the former removes Na(+) more efficiently. (C) 2010 Elsevier By. All rights reserved.				Guggenberger, Georg/C-8423-2013; Rashad, Mohamed/Q-2846-2016	Rashad, Mohamed/0000-0003-0608-1916												0016-7061					SEP 15	2010	158	3-4					385	391		10.1016/j.geoderma.2010.06.007						WOS:000282000100032		
J	Gareis, JAL; Lesack, LFW; Bothwell, ML				Gareis, Jolie A. L.; Lesack, Lance F. W.; Bothwell, Max L.			Attenuation of in situ UV radiation in Mackenzie Delta lakes with varying dissolved organic matter compositions	WATER RESOURCES RESEARCH												In 2004, ultraviolet-B (UVB) and ultraviolet-A (UVA) attenuation were measured in Mackenzie Delta lakes spanning gradients in water renewal rate, dissolved organic carbon (DOC) concentration, and dissolved organic matter (DOM) composition. DOM compositions (ratio of chromophoric DOM (CDOM) to non-chromophoric DOM) in Delta lakes are complex, evolving seasonally via flooding, dilution, macrophyte production, photobleaching, and bacterial metabolism. Attenuation was more strongly related to CDOM absorption coefficients (a(330); UVB r(2) = 0.69, p < 0.0001; UVA r(2) = 0.58, p < 0.0001) than to DOC concentrations due to variable DOM compositions. Attenuation in one set of lakes was well related (linear models) to a330 and total suspended solids (UVB R(2) = 0.80, p < 0.0001; UVA R(2) = 0.81, p < 0.0001). When these models were applied to other Delta lakes, however, attenuation of UVB was overestimated in 17 of 19 cases and attenuation of UVA was overestimated in all 18 cases. This bias indicates that models are not transferrable among Delta lakes, and likely cannot be applied in other circumpolar delta lakes with similarly complex DOM compositions. Although attenuation is high in Delta lakes (KdUVB 17.1-33.4 m(-1); K(d)UVA 7.7-19.2 m(-1)), plankton and photoreactive solutes may be exposed to high levels of ultraviolet radiation (UVR) because Delta lakes are shallow, UVB and UVA penetrate the top 19% and 31% of water columns, respectively, and day lengths are extended during open water. Thus, climate change effects on DOM compositions may significantly alter in situ UVR environments in circumpolar delta lakes.																	0043-1397					SEP 10	2010	46								W09516	10.1029/2009WR008747						WOS:000281758800004		
J	Birdwell, JE; Valsaraj, KT				Birdwell, Justin E.; Valsaraj, Kalliat T.			Characterization of dissolved organic matter in fogwater by excitation-emission matrix fluorescence spectroscopy	ATMOSPHERIC ENVIRONMENT												Dissolved organic matter (DOM) present in fogwater samples collected in southeastern Louisiana and central-eastern China has been characterized using excitation emission matrix fluorescence spectroscopy. The goal of the study was to illustrate the utility of fluorescence for obtaining information on the large fraction of organic carbon in fogwaters (typically >40% by weight) that defies characterization in terms of specific chemical compounds without the difficulty inherent in obtaining sufficient fogwater volume to isolate DOM for assessment using other spectroscopic and chemical analyses. Based on the findings of previous studies using other characterization methods, it was anticipated that the unidentified organic carbon fraction would have characteristic peaks associated with humic substances and fluorescent amino acids. Both humic- and protein-like fluorophores were observed in the fogwater spectra and fluorescence-derived indices for the fogwater had similar values to those of soil and sediment porewater. Greater biological character was observed in samples with higher organic carbon concentrations. Fogwaters are shown to contain a mixture of terrestrially- and microbially-derived fluorescent organic material, which is expected to be derived from an array of different sources, such as suspended soil and dust particles, biogenic emissions and organic substances generated by atmospheric processes. The fluorescence results indicate that much of the unidentified organic carbon present in fogwater can be represented by humic-like and biologically-derived substances similar to those present in other aquatic systems, though it should be noted that fluorescent signatures representative of DOM produced by atmospheric processing of organic aerosols may be contributing to or masked by humic-like fluorophores. Published by Elsevier Ltd.				Valsaraj, Kalliat/B-6451-2008; 	Valsaraj, Kalliat/0000-0003-0251-1739; Birdwell, Justin/0000-0001-8263-1452												1352-2310					SEP	2010	44	27					3246	3253		10.1016/j.atmosenv.2010.05.055						WOS:000280938400003		
J	Tipping, E; Billett, MF; Bryant, CL; Buckingham, S; Thacker, SA				Tipping, E.; Billett, M. F.; Bryant, C. L.; Buckingham, S.; Thacker, S. A.			Sources and ages of dissolved organic matter in peatland streams: evidence from chemistry mixture modelling and radiocarbon data	BIOGEOCHEMISTRY												Monitoring data over the period 1994-2007 were analysed for three streams (Cottage Hill Sike, CHS; Rough Sike, RS; Trout Beck, TB) draining blanket peat underlain by glacial clay and limestone-rich sub-strata at Moor House (Northern England). Dissolved organic carbon concentration, [DOC], showed complex relationships with both discharge and calcium concentration, [Ca]. A model based on [Ca] was constructed to simulate stream [DOC] by mixing dissolved organic matter (DOM) from shallow peat, quantified by measured [DOC] (15-30 mg l(-1)) in peat porewater, with DOM assumed to be present at a constant concentration (c. 5 mg l(-1)) in groundwater. A temperature-based adjustment to the measured porewater [DOC] was required to account for relatively low streamwater [DOC] during winter and spring. The fitted model reproduced short-term variation in streamwater [DOC] satisfactorily, in particular variability in RS and TB due to groundwater contributions. Streamwater DOM is largely derived from surface peat, which accounts for more than 96% of the total DOC flux in both RS and TB, and 100% in CHS. Model outputs were combined with streamwater and porewater (DOC)-C-14 data to estimate the C-14 contents, and thereby the ages, of DOM from peat and groundwater. The peat-derived DOM is 5 years old on average, with most of it very recently formed. The derived age of groundwater DOM (8,500 years) is comparable to the 4,000-7,000 years estimated from the (DOC)-C-14 of water extracts of clay underlying the peat, suggesting that the clay is the source of groundwater DOM.				Billett, Michael/D-7710-2012; Bryant, Charlotte/G-3453-2012; Tipping, Edward/I-6309-2012	Tipping, Edward/0000-0001-6618-6512												0168-2563	1573-515X				SEP	2010	100	1-3					121	137		10.1007/s10533-010-9409-6						WOS:000281568700009		
