/* DATA DESCRIPTION:
Citation:	Engel, Anja; Borchard, Corinna; Loginova, Alexandra; Meyer, Judith; Hauss, Helena; Kiko, Rainer (2015): Mesocosm experiment Cape Verde 2012: chromophoric and fluorescent dissolved organic matter, polysaccharidic and proteinaceous gel particles production. doi:10.1594/PANGAEA.847693
Related to:	Engel, Anja; Borchard, Corinna; Loginova, Alexandra; Meyer, Judith; Hauss, Helena; Kiko, Rainer (2015): Effects of varied nitrate and phosphate supply on polysaccharidic and proteinaceous gel particle production during tropical phytoplankton bloom experiments. Biogeosciences, 12(19), 5647-5665, doi:10.5194/bg-12-5647-2015
	Loginova, Alexandra; Borchard, Corinna; Meyer, Judith; Hauss, Helena; Kiko, Rainer; Engel, Anja (2015): Effects of nitrate and phosphate supply on chromophoric and fluorescent dissolved organic matter in the Eastern Tropical North Atlantic: a mesocosm study. Biogeosciences, 12(23), 6897-6914, doi:10.5194/bg-12-6897-2015
Project(s):	Climate - Biogeochemistry Interactions in the Tropical Ocean (SFB754) (URI: http://www.sfb754.de)
Coverage:	LATITUDE: 16.740000 * LONGITUDE: -25.156600
	DATE/TIME START: 2012-10-02T00:00:00 * DATE/TIME END: 2012-10-19T00:00:00
	MINIMUM ELEVATION: -5.0 m * MAXIMUM ELEVATION: -5.0 m
Event(s):	CapeVerde_2012_Mesocosm * LATITUDE: 16.740000 * LONGITUDE: -25.156600 * DATE/TIME START: 2012-10-01T00:00:00 * DATE/TIME END: 2012-10-12T00:00:00 * ELEVATION: -5.0 m * LOCATION: Cape Verde * DEVICE: Mesocosm experiment (Mesocosm) (URI: http://invabio.wdc-mare.org/mesocubi.jpg)
Parameter(s):	Run ID (Run ID) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Sample code/label (Label) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Mesocosm ID
	Day of experiment [day] (DOE) * PI: Engel, Anja (eMail: aengel@geomar.de)
	DATE/TIME (Date/Time) * GEOCODE * PI: Engel, Anja (eMail: aengel@geomar.de)
	Treatment (Treatm) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Coomassie stainable particles, abundance [1/l] (CSP abund) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Coomassie stainable particles [µm**2/l] (CSP) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Coomassie stainable particles, equivalent spherical diameter [µm] (CSP ESD) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Slope (Slope) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Coomassie stainable particles
	Transparent exopolymer particles, abundance [1/l] (TEP abund) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Transparent exopolymer particles [µm**2/l] (TEP) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Transparent exopolymer particles, equivalent spherical diameter [µm] (TEP ESD) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Slope (Slope) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Transparent exopolymer particles
	Carbon, organic, dissolved [µmol/l] (DOC) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Nitrogen, total dissolved [µmol/l] (TDN) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Nitrogen, organic, dissolved [µmol/l] (DON) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Absorption coefficient, 325 nm [1/m] (ac325) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: aCDOM(325)
	Absorption coefficient, 355 nm [1/m] (ac355) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: aCDOM(355)
	Absorption coefficient, 375 nm [1/m] (ac375) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: aCDOM(375)
	Ratio (Ratio) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Ratio of absorption coefficient at 250 nm to absorption coefficient at 365 nm, E2/E3
	Ratio (Ratio) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Ratio of absorption coefficient at 465 nm to absorption coefficient at 665 nm, E4/E6
	Spectral slope of colored dissolved organic matter absorption [1/µm] (SCDOM) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Spectral slope of colored dissolved organic matter between 275 nm and 295 nm
	Spectral slope of colored dissolved organic matter absorption [1/µm] (SCDOM) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Spectral slope of colored dissolved organic matter between 350 nm and 400 nm
	Slope ratio (SR) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Spectral slope of colored dissolved organic matter absorption [1/µm] (SCDOM) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Spectral slope of colored dissolved organic matter between 350 nm and 500 nm
	Fluorescence, dissolved organic matter, component [RU] (FDOM Comp) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Component 1
	Fluorescence, dissolved organic matter, component [RU] (FDOM Comp) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Component 2
	Fluorescence, dissolved organic matter, component [RU] (FDOM Comp) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Component3
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	6236 data points
*/
Run ID	Label	DOE [day]	Date/Time	Treatm	CSP abund [1/l]	CSP [µm**2/l]	CSP ESD [µm]	Slope (Coomassie stainable particles)	TEP abund [1/l]	TEP [µm**2/l]	TEP ESD [µm]	Slope (Transparent exopolymer particles)	DOC [µmol/l]	TDN [µmol/l]	DON [µmol/l]	ac325 [1/m]	ac355 [1/m]	ac375 [1/m]	Ratio (Ratio of absorption coefficie...)	Ratio (Ratio of absorption coefficie...)	SCDOM [1/µm] (Spectral slope of colored dis...)	SCDOM [1/µm] (Spectral slope of colored dis...)	SR	SCDOM [1/µm] (Spectral slope of colored dis...)	FDOM Comp [RU] (Component 1)	FDOM Comp [RU] (Component 2)	FDOM Comp [RU] (Component3)
2	2	7	2012-10-18	1200_0075	27229018.89000	177744512.500	2.166833164	-1.786749892	126159385.900	1051587685.00	2.240626601	-1.345198281	179.9	7.7	7.664861900	0.467976437	0.270965737	0.171490657	9.619204756	0.892488368	-31.7503	-18.5507	1.711537234	-19.028341000	0.025137211	0.073746995	0.101960904
2	2	8	2012-10-19	1200_0075	22799904.51000	176353703.400	2.355401661	-1.460984121	182604155.900	1218986008.00	2.179171984	-1.367548872	142.5	9.8	9.800000000	0.499145699	0.280082776	0.169493309	10.244272260	0.491469480	-31.7245	-21.8741	1.450323344	-18.849065000	0.025201649	0.073209387	0.062037749
2	3	1	2012-10-12	1200_0075	2613138.01300	12367451.810	1.823842291	-1.814210841	9228187.398	39384826.84	1.775700507	-1.850032114	94.8	11.4	8.493000000	0.170842007	0.100045480	0.051435396	14.354755360	0.134378446	-44.4535	-25.6284	1.734537324	-22.143053000			
2	3	2	2012-10-13	1200_0075	1128895.40000	12855607.210	2.290822452	-1.079937512	12232140.780	53179870.05	1.778878724	-1.873064979	90.9	19.1	6.487000000	0.174140071	0.096422051	0.050093534	14.404278700	0.167520558	-40.6613	-24.6204	1.651527004	-25.359463000	0.010217716	0.034302337	0.009927117
2	3	3	2012-10-14	1200_0075	2659826.66200	25627105.060	2.275999079	-1.121951418	17577753.380	86227824.94	1.762982843	-1.751058342	112.1	18.9	6.545187200	0.119169457	0.056903569	0.014479514	18.701939740	-0.265193771	-47.5078	-91.9982	0.477757250	-27.701178000	0.010084015	0.030347807	0.032666416
2	3	4	2012-10-15	1200_0075	4549826.71900	59863159.060	2.674732161	-0.931062270	34372734.940	180249835.30	1.757040880	-1.560912208	107.3	16.3	5.861300000	0.154537089	0.069943001	0.019030527	16.082014020	-0.307243122	-43.9300	-56.1378	0.782537869	-26.150255000			
2	3	5	2012-10-16	1200_0075	6403286.40800	71821254.560	2.492924418	-1.130987349	65023310.050	454239291.90	1.958812710	-1.365220268	79.4	14.9	10.768158500	0.237856405	0.133270051	0.073123534	12.417030960	0.268432330	-38.7644	-24.5506	1.578963748	-21.460354000	0.013488554	0.059727960	0.091974507
2	3	6	2012-10-17	1200_0075	20027243.39000	147543465.700	2.205840074	-1.491663566	116707549.400	1123955982.00	2.190832849	-1.363719951	118.1	8.6	8.600000000	0.333047071	0.192380384	0.119951200	10.375218260	0.489573973	-35.2335	-18.6816	1.886005047	-20.472502000	0.020694971	0.130500930	0.031116123
2	3	7	2012-10-18	1200_0075	19420580.88000	145096040.600	2.300088354	-1.426062491	104385549.700	769040933.20	2.039980432	-1.465413128	151.2	8.5	8.472947600	0.513503703	0.312893150	0.210480880	8.448910394	1.189346874	-30.1848	-16.4479	1.835173318	-17.921008000	0.020889630	0.066070776	0.001966992
2	3	8	2012-10-19	1200_0075	18677306.31000	163220782.900	2.271802134	-1.479487689	230055037.600	1105433125.00	2.160239942	-1.416764733	147.3	9.6	9.600000000	0.384948861	0.164191587	0.051928071	18.244048790	0.890844811	-34.8765	-88.6722	0.348167617	-18.709692000	0.022513925	0.082433255	0.056341479
2	4	1	2012-10-12	0635_0040	1433750.40800	11847763.880	2.066853935	-1.262164498	10164052.330	44050355.83	1.732510999	-1.843325320	96.2	10.9	10.900000000	0.163235381	0.092874930	0.044530582	15.699819500	0.063673991	-46.8527	-29.3652	1.595518482	-21.102864000			
2	4	2	2012-10-13	0635_0040	1007086.52100	9260944.002	2.217771754	-1.303641663	4401760.189	37338273.93	1.817981821	-1.713334396	95.2	15.7	8.792690000	0.143852258	0.070190610	0.027065628	17.555225480	-0.125291970	-44.6666	-35.5789	1.255424229	-26.059494000	0.009451573	0.055597829	0.020420807
2	4	3	2012-10-14	0635_0040	1703993.05700	18137981.030	2.339074194	-1.050878210	12372587.090	59121498.15	1.755823338	-1.845323844	109.6	13.0	6.264748100	0.184119738	0.094886717	0.047022867	12.389052350	0.058778086	-42.1869	-30.0693	1.402991226	-24.515498000	0.009999328	0.059136747	0.011662044
2	4	4	2012-10-15	0635_0040	2469458.68800	33792488.500	2.76131286	-0.863186935	26921759.050	179052214.40	1.817368573	-1.523882450	113.7	11.6	6.924770000	0.153346618	0.070394615	0.017992112	16.563271930	-0.254346114	-45.3089	-71.8751	0.628186005	-25.816249000			
2	4	5	2012-10-16	0635_0040	7102694.76500	78605059.240	2.268845624	-1.317674438	67054789.270	539669487.00	1.966116825	-1.305545789	84.3	11.3	11.300000000	0.240021071	0.122242442	0.060979409	13.847315340	0.061888503	-38.8248	-27.2909	1.422628827	-22.323350000	0.013153489	0.074449498	0.005643750
2	4	6	2012-10-17	0635_0040	12995523.66000	80506486.470	2.123231823	-1.535699914	90934654.470	1065412505.00	2.335190049	-1.234608704	123.7	9.7	9.700000000	0.340484855	0.186086475	0.107560654	11.423694810	0.415777303	-36.1090	-22.8907	1.577450724	-20.188422000	0.013904170	0.087691281	0.015570402
2	4	7	2012-10-18	0635_0040	16690335.97000	105364961.800	2.120612012	-1.802831079	72036306.470	659656155.50	2.204174274	-1.361772560	144.1	9.4	9.374179100	0.395044153	0.231367907	0.146656667	10.117783500	0.692206196	-32.5056	-18.6306	1.744744335	-19.914259000	0.017200790	0.094279759	0.069603056
2	4	8	2012-10-19	0635_0040	21323783.80000	147234083.800	2.192476235	-1.495634157	223255040.300	1076913745.00	2.019952612	-1.492282700	143.9	9.5	9.500000000	0.326913276	0.184194560	0.104243621	10.911209270	0.270399422	-34.7175	-23.1940	1.496829726	-19.926861000	0.016304873	0.128562585	0.028833759
2	5	1	2012-10-12	1765_0110	2478777.40000	9421211.205	1.693136572	-2.408451976	13131396.490	62957394.19	1.696515819	-1.928115611	96.0	10.7	10.696000000	0.118691689	0.070416417	0.027314086	15.337450920	-0.139665032	-52.2747	-36.4858	1.432738770	-21.051631000			
2	5	2	2012-10-13	1765_0110	1056264.73600	8961737.373	2.100452831	-1.240161996	5989934.968	40476491.98	1.701716888	-1.799755461	92.6	25.5	7.065800000	0.161908419	0.079843323	0.037487224	16.995031090	0.002646965	-43.2611	-31.8132	1.359848721	-27.128865000	0.010300732	0.028260575	0.066370487
2	5	3	2012-10-14	1765_0110	2370560.09900	23509926.760	2.327987802	-1.137005094	15430455.880	77013731.43	1.779116075	-1.685789510	114.7	25.4	7.175992700	0.149754706	0.070038034	0.026957746	14.880525370	-0.226318701	-43.0786	-49.6132	0.868288408	-26.348214000	0.013765589	0.033829646	0.053081204
2	5	4	2012-10-15	1765_0110	2926075.57700	32109352.910	2.638357875	-0.971513081	26153630.930	174559868.30	1.844505471	-1.545319232	118.1	21.7	4.975500000	0.173129571	0.087376741	0.043575665	13.002351300	0.181310410	-40.7298	-28.0240	1.453389783	-26.750259000			
2	5	5	2012-10-16	1765_0110	6355189.83000	74586837.950	2.550667247	-1.052445783	74501771.430	505805434.00	1.908625477	-1.353162006	83.6	22.0	9.652586800	0.217419303	0.113005565	0.056786772	13.357196630	0.112914414	-39.2858	-28.1602	1.395082705	-23.552039000	0.013451693	0.052212932	0.022033498
2	5	6	2012-10-17	1765_0110	18032040.59000	179098003.200	2.412015164	-1.247220398	86099574.170	633840761.80	2.083035966	-1.386774093	109.8	11.3	9.109790000	0.304713443	0.172927169	0.099996053	11.386636230	0.320351112	-36.2968	-23.2737	1.559565874	-20.412153000	0.017858446	0.065877348	0.030544886
2	5	7	2012-10-18	1765_0110	20072248.05000	137272041.600	2.126550731	-1.690437601	96004033.810	638330847.40	2.016666692	-1.554868289	136.3	8.3	8.246052300	0.463546454	0.275609224	0.178792878	8.902301984	0.855953770	-30.0536	-18.0137	1.668374542	-18.598280000	0.023356005	0.075944640	0.014271261
2	5	8	2012-10-19	1765_0110	18555122.98000	168681133.900	2.263278884	-1.481008593	172289673.000	980328356.30	2.081744725	-1.441080593	144.5	10.8	10.800000000	0.556077770	0.325885940	0.205249884	9.096218426	0.955617278	-28.7446	-18.9625	1.515866725	-18.716641000	0.027241382	0.101805892	0.013470913
2	6	1	2012-10-12	2000_0075	2122233.37800	10498853.690	1.825349436	-1.732088068	9856534.837	55555141.85	1.906307944	-1.685448670	94.3	12.6	12.600000000	0.123900460	0.059701786	0.019802380	20.821570490	-0.259000069	-51.1047	-51.5938	0.990519759	-23.796423000			
2	6	2	2012-10-13	2000_0075	1239388.70000	11031745.570	2.112172801	-1.321048719	12558961.330	49823287.28	1.746011263	-1.774186226	95.7	28.8	8.234900000	0.164704261	0.080665494	0.036226825	17.082238660	0.029922094	-41.3253	-33.6815	1.226945028	-27.542717000	0.011373192	0.031583618	0.021283079
2	6	3	2012-10-14	2000_0075	1829130.04700	17645947.710	2.152065513	-1.342313618	23597641.350	115023506.40	1.715151334	-1.804798121	114.7	27.2	6.579657400	0.140707601	0.065399331	0.021419119	16.082555530	-0.277602355	-43.0535	-66.4745	0.647669086	-28.045705000	0.013820191	0.027982836	0.047797726
2	6	4	2012-10-15	2000_0075	2670133.07200	33361909.980	2.666379636	-0.971959173	49402486.200	170815521.90	1.704777417	-1.604203191	111.1	24.4	5.774300000	0.150573387	0.064206637	0.015119103	18.112872200	-0.354897149	-44.9153	-94.6528	0.469637005	-28.026894000			
2	6	5	2012-10-16	2000_0075	6102425.13400	68222935.080	2.431455491	-1.111131140	90056033.050	548196438.70	1.884028572	-1.382139553	85.1	22.7	10.763339900	0.275815092	0.143853943	0.078228602	12.113191100	0.198217662	-36.1057	-24.9398	1.447716678	-22.808062000	0.012158964	0.042647807	0.011650850
2	6	6	2012-10-17	2000_0075	20213617.63000	149077011.600	2.409348281	-1.530318048	145169558.500	1001525604.00	2.082140211	-1.401058851	121.4	12.9	11.447890000	0.343900384	0.185770422	0.104986904	11.546428880	0.257707613	-36.3110	-23.5683	1.540672501	-20.421415000	0.020307454	0.064215936	0.022147140
2	6	7	2012-10-18	2000_0075	25649152.91000	200674045.800	2.332395228	-1.565825462	343173551.700	1125639549.00	2.190330812	-1.417590071	184.6	17.0	16.780257000	0.520581185	0.297317223	0.190501351	9.299366337	0.795248611	-30.4163	-18.3450	1.658012868	-19.050053000	0.029120343	0.073306213	0.047245839
2	6	8	2012-10-19	2000_0075	21425509.25000	141804216.100	2.116020725	-1.749618634	190085750.500	1107701299.00	2.164462996	-1.378574774	161.0	14.1	14.100000000	0.526273419	0.289623439	0.172873641	11.147861580	0.524515555	-31.0111	-22.2989	1.390705070	-19.962816000	0.033271566	0.071626706	0.058464716
2	7	1	2012-10-12	2000_0075	997102.18710	13330136.660	2.296635585	-1.548850480	12785272.900	62331022.32	1.833014841	-1.753912641	96.9	10.9	8.866330000	0.149276939	0.079710975	0.032115652	17.869784430	-0.089966498	-50.2653	-39.2538	1.280520817	-22.742498000			
2	7	2	2012-10-13	2000_0075	1892508.86500	16720515.850	2.071776518	-1.435624682	8126412.236	40593815.75	1.644563528	-2.072905901	96.2	27.5	6.898900000	0.152355142	0.073829722	0.026387737	19.158283270	-0.088654781	-42.5349	-42.0339	1.011920150	-27.883898000	0.010854096	0.022311629	0.035382834
2	7	3	2012-10-14	2000_0075	2734394.12800	20960688.890	2.142513777	-1.253369882	20457235.390	100069175.50	1.732667755	-1.793370521	112.3	27.1	6.545432600	0.146899949	0.071082934	0.024933809	15.245093200	-0.220589393	-42.0972	-60.5782	0.694922994	-27.059282000	0.011840788	0.027877777	0.053848712
2	7	4	2012-10-15	2000_0075	2573295.76500	32589434.320	2.752164725	-0.878846770	27590043.830	151201571.40	1.711758717	-1.559641946	110.0	22.2	3.235800000	0.166334086	0.077188523	0.028257121	14.185632300	-0.158892047	-41.8909	-44.1149	0.949587262	-27.136776000			
2	7	5	2012-10-16	2000_0075	6499136.01800	84505515.290	2.447439582	-1.109085060	90439431.480	491207384.00	1.857131871	-1.415994237	85.9	23.6	10.612635000	0.242987238	0.125760075	0.066605665	12.518991960	0.202138843	-36.6794	-25.4378	1.441926838	-23.171521000	0.012988107	0.046113655	0.019128296
2	7	6	2012-10-17	2000_0075	11869376.64000	117308952.500	2.362682736	-1.485552537	89922908.590	1005340275.00	2.288072419	-1.212485475	117.2	14.4	10.838250000	0.321943387	0.178173100	0.102651207	11.875161330	0.319626749	-38.9755	-23.4367	1.663012743	-20.944876000	0.019011307	0.072681904	0.011320363
2	7	7	2012-10-18	2000_0075	26462772.87000	236965752.500	2.453431551	-1.354525864	254528637.900	1232226657.00	2.193186855	-1.398448877	138.5	10.5	10.271488000	0.518065861	0.279964573	0.161963384	10.019966850	0.602479732	-31.5590	-22.3357	1.412939820	-17.561842000	0.030142085	0.097986407	0.082793135
2	7	8	2012-10-19	2000_0075	11546021.92000	77553263.090	2.223038393	-1.669863479	184457248.400	1234016473.00	2.262682334	-1.305232134	161.5	13.7	13.649916900	0.763433483	0.509033042	0.384528899	6.073823877	0.744806235	-26.0224	-10.5181	2.474059967	-19.200544000	0.038546992	0.120202068	0.124529344
2	8	1	2012-10-12	2000_0075	1256694.87900	10911775.800	2.202267945	-1.321870285	10797724.750	59106341.93	1.908256953	-1.732947008	99.7	12.7	12.700000000	0.157126036	0.089150353	0.037737777	17.452595800	0.032180164	-50.8890	-32.8737	1.548017000	-23.921951000			
2	8	2	2012-10-13	2000_0075	858395.97020	10293759.330	2.399678831	-1.009895677	16266477.470	55655794.59	1.676250671	-2.001543165	91.6	29.2	7.295900000	0.145728504	0.067892394	0.022687888	18.226034070	-0.121864541	-42.7235	-49.3288	0.866097045	-27.879567000	0.010885109	0.037290700	0.011780363
2	8	3	2012-10-14	2000_0075	2263448.59000	23338364.080	2.269464386	-1.120573228	26061775.060	114389015.30	1.685337960	-1.869747519	113.8	26.9	6.109174200	0.123392182	0.052353782	0.005526382	21.836916480	-0.503485594	-45.0910	-54.2879	0.242619948	-27.704497000	0.014195146	0.033430168	0.109506363
2	8	4	2012-10-15	2000_0075	3029912.65400	34471434.740	2.620441155	-0.951269442	51089173.080	128932136.70	1.588111190	-1.740262475	105.6	23.7	4.665300000	0.145925390	0.051852448	0.001912125	19.585382250	-0.981226956	-41.4947	-43.4806	0.179228485	-27.264143000			
2	8	5	2012-10-16	2000_0075	8586779.24900	74205311.370	2.316772969	-1.313845149	90780230.090	428843519.90	1.855551650	-1.454405381	95.3	26.3	14.105026000	0.273098668	0.148249785	0.082207456	12.489924590	0.297289886	-37.3317	-24.8633	1.501477730	-22.230350000	0.015004599	0.054641675	0.014150919
2	8	6	2012-10-17	2000_0075	14757534.69000	104757965.200	2.028984774	-1.731304731	159861173.600	1258611222.00	2.217619358	-1.321704044	118.2	11.7	10.178264000	0.369236972	0.215521102	0.135070669	10.222521290	0.579516276	-32.8017	-19.2591	1.703178937	-19.500183000	0.019669528	0.069582904	0.016543055
2	8	7	2012-10-18	2000_0075	28134265.20000	199996020.700	2.262409838	-1.469750901	239373749.600	1356769018.00	2.343381748	-1.285656102	153.1	11.3	11.209583700	0.526402107	0.311308096	0.198919208	8.853508942	1.020835767	-28.6443	-18.3598	1.560167826	-18.137031000			
2	8	8	2012-10-19	2000_0075	25798732.93000	199539388.200	2.240117208	-1.437929852	226418077.400	1449922921.00	2.316574064	-1.284548448	162.4	11.9	11.858501600	0.631208454	0.371422874	0.245838858	8.538881244	0.932133532	-27.1054	-16.7132	1.621800072	-19.312323000			
2	9	1	2012-10-12	0400_0075	1708842.59000	10221979.540	2.042168069	-1.628955176	10934842.940	48575482.46	1.779467733	-1.754959859	92.8	11.0	10.996333330	0.170423156	0.114761921	0.048362637	13.184465090	0.156020779	-46.9525	-32.7562	1.433392686	-18.282625000			
2	9	2	2012-10-13	0400_0075	1956392.73400	14738900.190	2.044473961	-1.396037942	4646043.569	31757390.48	1.670283306	-1.779665524	87.3	9.7	5.078660000	0.152821788	0.080206021	0.036792650	16.732412120	-0.021963947	-46.0308	-32.9508	1.396957095	-24.902574000			
2	9	3	2012-10-14	0400_0075	1915660.94400	11784061.160	2.105198548	-1.324472673	12251443.830	71053130.43	1.848778014	-1.652555107	99.6	10.3	6.897228300	0.137618442	0.072848590	0.033152202	13.323550480	0.219486072	-44.4454	-24.0137	1.850831558	-28.933459000	0.009806286	0.027313328	0.021781249
2	9	4	2012-10-15	0400_0075	2369615.34400	27237973.570	2.661605333	-0.869992717	62966537.180	158507198.00	1.524595052	-1.738742688	104.6	15.3	12.846520000	0.135631735	0.064452503	0.021740670	16.086264920	-0.176241997	-45.8204	-56.1215	0.816449998	-24.987915000			
2	9	5	2012-10-16	0400_0075	10450269.92000	93174095.390	2.354697163	-1.170759244	83354547.850	488168754.40	1.919096332	-1.406205257	107.3	9.6	9.512973800	0.227778296	0.118643858	0.058562251	13.380521210	0.168682292	-40.2683	-27.2032	1.480277677	-21.794538000	0.013194685	0.048222362	0.029113986
2	9	6	2012-10-17	0400_0075	13828968.65000	112323319.100	2.132312623	-1.535032126	69027693.730	514757925.90	2.046621130	-1.464575129	135.9	6.3	6.300000000	0.351518499	0.203625976	0.129462461	10.610747290	0.628278679	-34.8782	-19.4819	1.790284202	-19.314230000	0.015585018	0.060156025	0.007674336
2	9	7	2012-10-18	0400_0075	15588616.32000	98219060.740	2.103969168	-2.007162954	122240201.900	1186307543.00	2.336120931	-1.261901382	119.6	7.8	7.715267900	0.305485060	0.164929665	0.090285043	12.495679010	0.265422661	-38.7622	-24.9795	1.551760707	-21.643078000	0.015703549	0.049450902	0.033041020
2	9	8	2012-10-19	0400_0075	10327680.80000	61717108.540	2.057288953	-2.154234283	191976117.700	1231907116.00	2.123004182	-1.406933656	128.3	7.4	7.294400000	0.318935489	0.176869763	0.097908929	11.647385840	0.308825722	-36.5813	-23.4407	1.560590810	-20.711932000	0.017019199	0.048763162	0.061084890
2	10	1	2012-10-12	1765_0040	1917087.27800	11508389.700	2.019048843	-1.682031316	21162795.020	77924764.66	1.767694497	-1.835233389	93.9	11.5	11.500000000	0.170191808	0.102585186	0.050203507	13.761613450	0.094731579	-46.7587	-31.8466	1.468246853	-19.298653000			
2	10	2	2012-10-13	1765_0040	1308613.41800	13630749.000	2.255490473	-1.151171275	4781830.515	40494083.72	1.790044192	-1.692817020	82.4	19.7	1.230600000	0.168163633	0.089480348	0.046857906	14.729120730	0.144316345	-40.5262	-25.3859	1.596402330	-26.646408000	0.009971792	0.027732490	0.009620317
2	10	3	2012-10-14	1765_0040	3474548.34200	25248488.460	2.128270842	-1.417995324	20595684.830	98991099.03	1.744620833	-1.727115767	103.1	22.3	4.739000000	0.117744054	0.053043434	0.009763540	17.768297430	-0.396604718	-44.6952	-75.7854	0.380411850	-27.641311000	0.011472097	0.021035714	0.027904040
2	10	4	2012-10-15	1765_0040	2688150.03800	37248149.270	2.837446422	-0.809313671	46288705.140	152909425.10	1.639254905	-1.620148608	87.8	27.6	11.315000000	0.137339499	0.057769309	0.014312461	17.326754460	-0.382834086	-45.1252	-85.7959	0.456293637	-27.311803000			
2	10	5	2012-10-16	1765_0040	9901797.15300	116648346.300	2.548845814	-1.148518881	76051340.110	552168699.40	1.947819140	-1.363175339	128.8	24.8	14.736828000	0.218683762	0.116577566	0.060401030	13.224992680	0.099976135	-40.5029	-26.1229	1.550477014	-22.096580000	0.012794015	0.027397289	0.009423541
2	10	6	2012-10-17	1765_0040	13467041.90000	115604046.100	2.328676783	-1.422251666	92686572.330	849545664.50	2.185582802	-1.331274793	164.4	10.4	6.720542900	0.317602832	0.174942034	0.097359003	11.984315020	0.246477479	-36.0919	-24.0217	1.502472561	-20.194941000	0.022062128	0.037682574	0.170323997
2	10	7	2012-10-18	1765_0040	23613358.62000	155119515.800	2.11024197	-1.997709930	131457739.300	1073727933.00	2.319136627	-1.314458955	134.6	10.4	9.112945000	0.435226422	0.246713451	0.145972611	10.397622890	0.541787952	-30.5228	-22.2958	1.368995371	-20.534370000	0.025547068	0.052406879	0.117715881
2	10	8	2012-10-19	1765_0040	22069898.39000	170958409.700	2.174616708	-1.763553495	278602864.800	1432989452.00	2.263241486	-1.344499789	161.2	10.9	10.115782000	0.510232200	0.306991602	0.199513657	8.834472460	0.819323654	-28.2897	-17.5573	1.611280434	-20.308075000	0.028415578	0.067625408	0.056382090
2	11	1	2012-10-12	0400_0075	1436412.89700	7611951.590	1.946612639	-1.785501338	10495532.230	52458698.92	1.775455740	-1.747423001	91.6	10.6	10.414667000	0.161993896	0.096087271	0.043048141	13.739332160	0.051580093	-43.4365	-31.0751	1.397792759	-20.801578000			
2	11	2	2012-10-13	0400_0075	922466.60410	11317686.680	2.398751705	-1.093427226	9072431.782	56500770.14	1.787087741	-1.784235829	88.5	10.1	5.613690000	0.136837279	0.067588575	0.024373591	17.888516480	-0.074979572	-45.5186	-39.6441	1.148179144	-26.158326000	0.010240138	0.042775015	0.023121683
2	11	3	2012-10-14	0400_0075	1669380.69800	12779601.800	2.173747333	-1.255283245	24501556.410	114334779.10	1.738560180	-1.767818434	103.8	11.4	7.599460000	0.106221516	0.040502260	-0.002164879	22.918769920	-0.544508209	-49.8722	-22.8593	0.129807029	-28.238963000	0.014757529	0.085683702	0.000424253
2	11	4	2012-10-15	0400_0075	4208064.10300	48242086.900	2.619345953	-0.970189900	25360622.310	157883557.10	1.838956628	-1.511437073	94.4	13.0	10.107520000	0.124653054	0.054578767	0.005925207	18.268468980	-0.388627898	-48.2785	-73.6700	0.391879205	-27.025752000			
2	11	5	2012-10-16	0400_0075	6352699.11400	65446563.290	2.318407063	-1.214255166	71746095.150	380992223.80	1.743228805	-1.462322901	110.7	11.9	11.810606200	0.199006791	0.100660569	0.045186181	15.074319850	-0.046455230	-42.9119	-31.9856	1.341601683	-22.742641000	0.013027619	0.081489392	0.022570959
2	11	6	2012-10-17	0400_0075	11754631.94000	92656508.700	2.122103929	-1.323108808	42882050.270	395803965.20	2.159940244	-1.281183034	139.3	6.9	6.900000000	0.286932107	0.160149285	0.083925854	12.083931500	0.279437422	-35.8808	-25.0430	1.432767079	-20.615107000	0.017014484	0.090156943	0.033122073
