PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Kim, J; Kim, G				Kim, Jeonghyun; Kim, Guebuem			Importance of colored dissolved organic matter (CDOM) inputs from the deep sea to the euphotic zone: Results from the East (Japan) Sea	MARINE CHEMISTRY												The vertical and horizontal distributions of colored dissolved organic matter (CDOM) in the East (Japan) Sea of the Northwestern Pacific Ocean were determined by excitation-emission matrix spectroscopy (EEMs) with parallel factor analysis (PARAFAC). The PARAFAC model identified two humic-like components and one protein-like component in the study region. The concentration of the protein-like component decreased, whereas that of the humic-like components increased with depth. Significant correlations between the fluorescence intensity of the humic-like CDOM and the apparent oxygen utilization below the thermocline indicate that the humic-like CDOM originates primarily from the in situ biological activity. In addition, the negative relationship observed between the salinity and fluorescence intensity of CDOM in the surface water of the study region, including the East China Sea, Yellow Sea, southern sea of Korea, and East Sea, suggests that CDOM in the "freshwater" fraction of the study region originated predominantly from the Changjiang River. The box model results show that the proportions of the humic-like CDOM transported from the subsurface layer were approximately 33% for C1 and 22% for C3 of the riverine sources. The results of this study highlight the significance of CDOM inputs from the subsurface layer as an unrecognized source of CDOM in the euphoric zone, which may have a significant influence on the biology and biogeochemistry of the ocean. (C) 2015 Elsevier B.V. All rights reserved.																	0304-4203	1872-7581				FEB 20	2015	169						33	40		10.1016/j.marchem.2014.12.010						WOS:000349428400004		
J	Chen, W; Habibul, N; Liu, XY; Sheng, GP; Yu, HQ				Chen, Wei; Habibul, Nuzahat; Liu, Xiao-Yang; Sheng, Guo-Ping; Yu, Han-Qing			FTIR and Synchronous Fluorescence Heterospectral Two-Dimensional Correlation Analyses on the Binding Characteristics of Copper onto Dissolved Organic Matter	ENVIRONMENTAL SCIENCE & TECHNOLOGY												Dissolved organic matter (DOM) is known to form strong complexes with heavy metals and thus governs the distribution, toxicity, bioavailability, and ultimate fate of heavy metals in the environment. The relevant aspects of metalorganic interactions remain unclear because the metal binding functionalities in DOM are substantially nonuniform and the availability of the models is limited. In this work, two-dimensional correlation spectroscopy (2DCOS) integrated with synchronous fluorescence and infrared absorption spectroscopy was used to explore the binding process of copper to DOM. A series of heterogeneous binding sites in humic acid (HA), a representative DOM, and the subsequent subtle changes of these sites within the molecular interactions were elucidated by the 2DCOS method. The band assignments and the correspondence between the results obtained by two spectral probes (synchronous fluorescence and infrared absorption spectra) were verified by hetero-2DCOS. Our results showed that, during the copper binding process, the carboxyl and polysaccharide groups gave the fastest responses to copper binding. Then fluorescence quenching of fluorescent humic-like moieties occurred with a vibrational change of the related functionalities, i.e., phenolic and aryl carboxylic groups, which further induces the fluorescence quenching of fulvic-like fractions. Finally, small amounts of amide and aliphatic groups participated in the copper binding after the fluorescence of the protein-like fraction decreased. With these promising results, a comprehensive picture of structural changes of HA during the copper binding process was developed, highlighting the superior potential of 2D heterospectral correlation spectroscopy in studying complex interactions in the environment.				Yu, Han-Qing/F-7925-2010; Sheng, Guo-Ping/F-2074-2010; Urban Pollutant Conversion , Key Laboratory /H-1471-2016													0013-936X	1520-5851				FEB 17	2015	49	4					2052	2058		10.1021/es5049495						WOS:000349806400010	25611159	
J	Sieczko, A; Maschek, M; Peduzzi, P				Sieczko, Anna; Maschek, Maria; Peduzzi, Peter			Algal extracellular release in river-floodplain dissolved organic matter: response of extracellular enzymatic activity during a post-flood period	FRONTIERS IN MICROBIOLOGY												River-floodplain systems are susceptible to rapid hydrological events. Changing hydrological connectivity of the floodplain generates a broad range of conditions, from lentic to lotic. This creates a mixture of allochthonously and autochthonously derived dissolved organic matter (DOM). Autochthonous DOM, including photosynthetic extracellular release (PER), is an important source supporting bacterial secondary production (BSP). Nonetheless, no details are available regarding microbial extracellular enzymatic activity (EEA) as a response to PER under variable hydrological settings in river-floodplain systems. To investigate the relationship between bacterial and phytoplankton components, we therefore used EEA as a tool to track the microbial response to non-chromophoric, but reactive and ecologically important DOM. The study was conducted in three floodplain subsystems with distinct hydrological regimes (Danube Floodplain National Park, Austria). The focus was on the post-flood period. Enhanced %PER (up to 48% of primary production) in a hydrologically isolated subsystem was strongly correlated with beta-glucosidase, which was related to BSP. This shows that in disconnected floodplain backwaters with high terrestrial input BSP can also be driven by autochthonous carbon sources (PER). In a semi-isolated section, in the presence of fresh labile material from primary producers, enhanced activity of phenol oxidase was observed. In frequently flooded river-floodplain systems, BSP was mainly driven by enzymatic degradation of particulate primary production. Our research demonstrates that EEA measurements are an excellent tool to describe the coupling between bacteria and phytoplankton, which cannot be deciphered when focusing solely on chromophoric DOM.				Sieczko, Anna/O-2310-2015													1664-302X					FEB 17	2015	6								80	10.3389/fmicb.2015.00080						WOS:000350252100001	25741326	
J	Medeiros, PM; Seidel, M; Powers, LC; Dittmar, T; Hansell, DA; Miller, WL				Medeiros, Patricia. M.; Seidel, Michael; Powers, Leanne C.; Dittmar, Thorsten; Hansell, Dennis A.; Miller, William L.			Dissolved organic matter composition and photochemical transformations in the northern North Pacific Ocean	GEOPHYSICAL RESEARCH LETTERS												The composition and photochemical transformations of dissolved organic matter (DOM) in the northern North Pacific Ocean were investigated at the molecular level using ultrahigh resolution mass spectrometry and geochemical tracers. Analyses included vertical profiles and experiments in which deep sea DOM was exposed to sunlight and incubated in the dark. The composition of the deep sea DOM was found to be approximately uniform and enriched with highly unsaturated compounds, with highly aromatic compounds, and with polycyclic aromatics. Surface DOM had a significantly different composition, being enriched with both highly unsaturated and with unsaturated aliphatic compounds potentially due to the addition of photodegradation products and phytoplankton inputs. Deep sea DOM composition is transformed by photoreactions, becoming more similar to surface DOM. The influence of photochemistry extends beyond the photic zone, presumably because of vertical export of DOM previously modified at the surface.				Dittmar, Thorsten/L-7796-2013; 	Dittmar, Thorsten/0000-0002-3462-0107; Seidel, Michael/0000-0003-0934-1939; Hansell, Dennis/0000-0001-9275-3445												0094-8276	1944-8007				FEB 16	2015	42	3					863	870		10.1002/2014GL062663						WOS:000351355600025		
J	Kamjunke, N; Herzsprung, P; Neu, TR				Kamjunke, Norbert; Herzsprung, Peter; Neu, Thomas R.			Quality of dissolved organic matter affects planktonic but not biofilm bacterial production in streams	SCIENCE OF THE TOTAL ENVIRONMENT												Streams and rivers are important sites of organic carbon mineralization which is dependent on the land use within river catchments. Here we tested whether planktonic and epilithic biofilm bacteria differ in their response to the quality of dissolved organic carbon (DOC). Thus, planlctonic and biofilm bacterial production was compared with patterns of DOC along a land-use gradient in the Bode catchment area (Germany). The freshness index of DOC was positively related to the proportion of agricultural area in the catchment. The humification index correlated with the proportion of forest area. Abundance and production of planktonic bacteria were lower in headwaters than at downstream sites. Planktonic production was weakly correlated to the total concentration of DOC but more strongly to quality-measures as revealed by spectra indexes, i.e. positively to the freshness index and negatively to the humification index. In contrast to planktonic bacteria, abundance and production of biofilm bacteria were independent of DOC quality. This finding may be explained by the association of biofilm bacteria with benthic algae and an extracellular matrix which represent additional substrate sources. The data show that planktonic bacteria seem to be regulated at a landscape scale controlled by land use, whereas biofilm bacteria are regulated at a biofilm matrix scale controlled by autochthonous production. Thus, the effects of catchment-scale land use changes on ecosystem processes are likely lower in small streams dominated by biofilm bacteria than in larger streams dominated by planktonic bacteria. (C) 2014 Elsevier B.V. All rights reserved.					Herzsprung, Peter/0000-0001-5872-443X; Neu, Thomas/0000-0001-6990-8787												0048-9697	1879-1026				FEB 15	2015	506						353	360		10.1016/j.scitotenv.2014.11.043						WOS:000347576800038	25460970	
J	Stedmon, CA; Granskog, MA; Dodd, PA				Stedmon, Colin A.; Granskog, Mats A.; Dodd, Paul A.			An approach to estimate the freshwater contribution from glacial melt and precipitation in East Greenland shelf waters using colored dissolved organic matter (CDOM)	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS												Changes in the supply and storage of freshwater in the Arctic Ocean and its subsequent export to the North Atlantic can potentially influence ocean circulation and climate. In order to understand how the Arctic freshwater budget is changing and the potential impacts, it is important to develop and refine empirical approaches for tracing freshwater contributions. This in turn can help develop and validate model simulations. Arctic rivers are an important source of freshwater and stable oxygen isotope measurements are used to separate contributions from meteoric water (river, glacial, and precipitation) and sea ice melt. We develop this approach further and investigate the use of an additional tracer, colored dissolved organic matter (CDOM), which is largely specific to freshwater originating from Arctic rivers. A robust relationship between the freshwater contribution from meteoric water and CDOM is derived from 4 years of measurements in Fram Strait (2009-2012), combined with measurements from the East Greenland shelf and Dijmpha Sound (NE Greenland). Results confirm a high contribution of riverine CDOM in Arctic halocline waters with salinities >31.5 and indicate the importance of shelf processes (riverine input and sea ice formation), while previously, these waters where thought to be derived from open sea processes (cooling and sea ice formation) in the northern Barents and Kara Seas. In Greenlandic coastal waters the meteoric water contribution is influenced by Greenland ice sheet meltwater and deviations from the CDOM-meteoric water relationships found are applied to quantify meltwater contribution along the East Greenland shelf waters (0-13%).				Stedmon, Colin/B-5841-2008	Stedmon, Colin/0000-0001-6642-9692												2169-9275	2169-9291				FEB	2015	120	2					1107	1117		10.1002/2014JC010501						WOS:000352154800032		
J	Engel, M; Chefetz, B				Engel, Maya; Chefetz, Benny			Adsorptive fractionation of dissolved organic matter (DOM) by carbon nanotubes	ENVIRONMENTAL POLLUTION												Dissolved organic matter (DOM) and carbon nanotubes are introduced into aquatic environments. Thus, it is important to elucidate whether their interaction affects DOM amount and composition. In this study, the composition of DOM, before and after interactions with single-walled carbon nanotubes (SWCNTs), was measured and the adsorption affinity of the individual structural fractions of DOM to SWCNTs was investigated. Adsorption of DOM to SWCNTs was dominated by the hydrophobic acid fraction, resulting in relative enhancement of the hydrophilic character of non-adsorbed DOM. The preferential adsorption of the HoA fraction was concentration-dependent, increasing with increasing concentration. Adsorption affinities of bulk DOM calculated as the normalized sum of affinities of the individual structural fractions were similar to the measured affinities, suggesting that the structural fractions of DOM act as independent adsorbates. The altered DOM composition may affect the nature and reactivity of DOM in aquatic environments polluted with carbon nanotubes. (C) 2014 Elsevier Ltd. All rights reserved.																	0269-7491	1873-6424				FEB	2015	197						287	294		10.1016/j.envpol.2014.11.020						WOS:000350921500034	25480440	
J	Lonborg, C; Yokokawa, T; Herndl, GJ; Alvarez-Salgado, XA				Lonborg, Christian; Yokokawa, Taichi; Herndl, Gerhard J.; Anton Alvarez-Salgado, Xose			Production and degradation of fluorescent dissolved organic matter in surface waters of the eastern north Atlantic ocean	DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS												The distribution and fate of coloured dissolved organic matter (CDOM) in the epipelagic Eastern North Atlantic was investigated during a cruise in the summer 2009 by combining field observations and culture experiments. Dissolved organic carbon (DOC) and nitrogen (DON), the absorption spectra of CDOM and the fluorescence intensity of proteins (Ex/Em 280/320 nm; F(280/320)) and marine humic-like substances (F(320/410)) were measured in the upper 200 m. DOC and DON showed higher concentrations in the top 20 m than below, and DOC increased southwards, while DON decreased. F(280/320) and F(320/410) showed maxima near the deep chlorophyll maximum (at about 50 m), suggesting that these fluorophores were linked to phytoplankton production and the metabolism of the associated microbial community. The coloured and fluorescent fractions of DOM showed low levels south of the Azores Front, at about 35 degrees N, likely due to the accumulated photobleaching of the waters transported eastwards by the Azores current into the study area (at 20 degrees W). Twelve culture experiments were also conducted with surface water (5 m) to assess the impact of microbial degradation processes on the bulk, coloured and fluorescent fractions of DOM. After 72 h of incubation in the darkness, 14 +/- 9% (average +/- SD) of the initial DON was consumed at an average rate of 0.24 +/- 0.14 mu mol l(-1) d(-1) and the protein-like fluorescence decayed by 29 +/- 9% at a net rate of 0.06 +/- 0.03 QSU d(-1). These rates were significantly lower south of the Azores front, suggesting that DOM in this region was of a more recalcitrant nature. Conversely, the marine humic-like fluorescence increased at a net rate of 0.013 +/- 0.003 QSU d(-1). The close linear relationship of DON uptake with F(280/320) consumption (R-2= 0.91, p < 0.0001, n=12) and F(320/410) production (R-2= 0.52, p < 0.008, n=12) that we found during these incubation experiments suggest that the protein-like fluorescence can be used as a proxy for the dynamics of the labile DON pool and that marine humic-like materials can be produced as a by-product of microbial DOM degradation. (C) 2014 Elsevier Ltd. All rights reserved.				Alvarez-Salgado, Xose Anton/A-8365-2012; 	Alvarez-Salgado, Xose Anton/0000-0002-2387-9201; Herndl, Gerhard/0000-0002-2223-2852												0967-0637	1879-0119				FEB	2015	96						28	37		10.1016/j.dsr.2014.11.001						WOS:000349507400003		
J	Wang, Y; Zhang, D; Shen, ZY; Feng, CH; Zhang, X				Wang, Ying; Zhang, Di; Shen, Zhen-yao; Feng, Cheng-hong; Zhang, Xiao			Investigation of the interaction between As and Sb species and dissolved organic matter in the Yangtze Estuary, China, using excitation-emission matrices with parallel factor analysis	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH												The interactions between trivalent or pentavalent As/Sb and dissolved organic matter (DOM) in four regions (the river channel, the adjacent coastal area, and the northern and southern nearshore areas) of the Yangtze Estuary, China, were studied using fluorescence quenching titration combined with excitation-emission matrix spectroscopy and parallel factor analysis (PARAFAC). The As/Sb-DOM complexation characteristics were investigated using FTIR and UV absorbance spectroscopy and zeta potential analysis. Four protein-like components and one humic-like component were identified in the DOM from the Yangtze Estuary, China, by PARAFAC analysis. The tryptophan-like substance represented by component 2 was the dominant component and played an important role in the complexation between DOM and As/Sb. The results of complexation modeling demonstrated that the binding capacity of trivalent As/Sb with DOM was higher than that of pentavalent As/Sb with DOM. The DOM from the north nearshore area with the most acidic functional groups and greatest aromaticity possessed the highest binding capacity for trivalent and pentavalent As/Sb. The increase in the UV absorbance and the charge neutralization further indicated the interaction between As/Sb and DOM. The higher binding capacity of Sb(III) with DOM was mainly due to the hydroxyl and carboxyl groups. Our study demonstrates that the use of the advanced EEM-PARAFAC method in fluorescence quenching studies is very useful for evaluating the properties of DOM-pollutant interactions.					Feng, Chenghong/0000-0002-2130-8851												0944-1344	1614-7499				FEB	2015	22	3					1819	1830		10.1007/s11356-014-3380-z						WOS:000348917400033	25172458	
J	Pi, KF; Wang, YX; Xie, XJ; Huang, SB; Yu, Q; Yu, M				Pi, Kunfu; Wang, Yanxin; Xie, Xianjun; Huang, Shuangbing; Yu, Qian; Yu, Mei			Geochemical effects of dissolved organic matter biodegradation on arsenic transport in groundwater systems	JOURNAL OF GEOCHEMICAL EXPLORATION												To understand the effects of natural dissolved organic matter (DOM) on microbially catalyzed As mobilization, the chemical properties and transformation of DOM as well as the hydrochemical characteristics of high As groundwater from the Datong Basin of northern China have been studied. Hydrochemical results indicated that As concentration in groundwater ranged from 18.0 to 1821 mu g/L with an average value of 58.4 mu g/L. Dissolved Fe(II), sulfide and dissolved organic carbon (DOC) concentrations were high in the elevated As groundwater. The As contents in both the bulk sediments and extractable fractions show an obvious positive correlation with the Fe contents, demonstrating that As is strongly associated with Fe-bearing minerals via adsorption and/or co-precipitation. The DOM in the shallow groundwater mainly contained terrestrially and microbially derived humic substances, and most of the quinone-like humic substances were in the oxidized state. By contrast, the DOM in the deep groundwater was predominantly microbially derived and had a higher concentration of labile DOM, and the quinone-like humic substances were more reduced. The strong linear correlation between DOC and HCO3- suggests that the high concentration of HCO3- may be related to the microbially mediated oxidation of DOM into HCO3- using Fe(III) or SO42- as electron acceptor in the anoxic groundwater. The relationships of As species with Fe(II), DOC concentrations, redox index and SUVA values of DOM indicate that abundant labile DOM may serve as an important electron donor to promote the microbially mediated reductions of Fe(III) oxides/hydroxides, SO42- and As(V). Furthermore, the quinone-like humic substances act as electron shuttles to transfer electrons from labile DOM to Fe(III), SO42-, and As(V) adsorbed on the surfaces of Fe minerals, hence enhancing the mobilization of As (particularly As(III)) into groundwater. However, the observed negative correlations of dissolved sulfide with As and Fe(II) concentrations in groundwater demonstrate that dissolved As is most likely scavenged via co-precipitation with Fe(II) sulfides or As-bearing sulfides. Therefore, reductive dissolution of Fe(III) oxides/hydroxides coupled to microbial oxidation of natural DOM may serve as the primary geochemical process controlling As mobilization in groundwater systems, while the formation of Fe(II) sulfides due to microbially mediated sulfate reduction and DOM oxidization could sequester As from groundwater. (C) 2014 Elsevier B.V. All rights reserved.																	0375-6742	1879-1689				FEB	2015	149						8	21		10.1016/j.gexplo.2014.11.005						WOS:000348266100002		
J	Hoikkala, L; Kortelainen, P; Soinne, H; Kuosa, H				Hoikkala, L.; Kortelainen, P.; Soinne, H.; Kuosa, H.			Dissolved organic matter in the Baltic Sea	JOURNAL OF MARINE SYSTEMS												Several factors highlight the importance of dissolved organic matter (DOM) in coastal ecosystems such as the Baltic Sea: 1) DOM is the main energy source for heterotrophic bacteria in surface waters, thus contributing to the productivity and trophic state of bodies of water. 2) DOM functions as a nutrient source: in the Baltic Sea, more than one-fourth of the bioavailable nutrients can occur in the dissolved organic form in riverine inputs and in surface water during summer. Thus, DOM also supports primary production, both directly (osmotrophy) and indirectly (via remineralization). 3) Flocculation and subsequent deposition of terrestrial DOM within river estuaries may contribute to production and oxygen consumption in coastal sediments. 4) Chromophoric DOM, which is one of the major absorbers of light entering the Baltic Sea, contributes highly to water color, thus affecting the photosynthetic depth as well as recreational value of the Baltic Sea. Despite its large-scale importance to the Baltic Sea ecosystem, DOM has been of minor interest compared with inorganic nutrient loadings. Information on the concentrations and dynamics of DOM in the Baltic Sea has accumulated since the late 1990s, but it is still sporadic. This review provides a coherent view of the current understanding of DOM dynamics in the Baltic Sea. (C) 2014 Elsevier B.V. All rights reserved.																	0924-7963	1879-1573				FEB	2015	142						47	61		10.1016/j.jmarsys.2014.10.005						WOS:000347740300005		
J	Nadon, MJ; Metcalfe, RA; Williams, CJ; Somers, KM; Xenopoulos, MA				Nadon, Mallory J.; Metcalfe, Robert A.; Williams, Clayton J.; Somers, Keith M.; Xenopoulos, Marguerite A.			Assessing the effects of dams and waterpower facilities on riverine dissolved organic matter composition	HYDROBIOLOGIA												An extensive study was performed in boreal rivers across northern Ontario Canada, to examine the responses of dissolved organic matter (DOM) in rivers altered by hydroelectric waterpower operations. This was tested through three study components: a control-impact component comparing differences upstream and downstream of waterpower facilities (WPFs); a longitudinal component examining responses downstream; and a temporal component comparing the diurnal variations between two disparate rivers. Parallel factor analysis was used to examine how the inherent characteristics of the DOM pool changed between rivers. All rivers were located in heavily forested watersheds with low-level human land use. The main factor differentiating rivers was the presence or absence of WPFs. In a few instances, we identified larger relative differences in the nutrients moving downstream of the WPFs and some diurnal variation between an altered and reference river. However, the overall outcome from each study component was that the presence of WPFs had very little influence on DOM. We related these results to riverine hydrology, as well as a potential relationship between DOM and temperature. In the boreal forest of northern Ontario, catchment characteristics may exert the strongest influence on DOM composition.																	0018-8158	1573-5117				FEB	2015	744	1					145	164		10.1007/s10750-014-2069-0						WOS:000346182100011		
J	Janssen, EML; McNeill, K				Janssen, Elisabeth M. L.; McNeill, Kristopher			Environmental Photoinactivation of Extracellular Phosphatases and the Effects of Dissolved Organic Matter	ENVIRONMENTAL SCIENCE & TECHNOLOGY												Alkaline phosphatases are ubiquitous extracellular enzymes in aquatic systems and play a central role in the biogeochemical cycling of phosphorus. Yet, the photochemical stability of phosphatase and effects of natural organic matter (DOM) are not completely understood. We demonstrate that phosphatase activity in natural biofilm samples decreased during sunlight exposure similar to well-defined bacterial phosphatase solutions. Direct photoinactivation was slowed by more than 50% in the presence of redox-active dissolved organic matter (DOM, 10 mg(C) L-1) or a model antioxidant (esculetin, 50 mu M), even after light screening effects had been accounted for. Thus, DOM can not only inhibit enzymes (in the dark) or sensitize photodegradation by producing photochemically produced reactive intermediates but can also significantly quench direct photoinactivation of phosphatase. Our data further suggest that direct photooxidation of tryptophan residues within the protein structure are significantly involved in the photoinactivation of phosphatase because a loss of tryptophan-like fluorescence paralleled photoinactivation kinetics and because DOM acted as an antioxidant toward photoinactivation, a phenomenon recently established for the photooxidation of freely dissolved tryptophan. Thus, photoinactivation of phosphatase can be significantly slowed in the presence of naturally occurring antioxidants like DOM. The mechanistic link between tryptophan photooxidation and inactivation of phosphatase may have applicability to other extracellular enzymes but remains to be established.				McNeill, Kristopher/A-9834-2009	McNeill, Kristopher/0000-0002-2981-2227												0013-936X	1520-5851				JAN 20	2015	49	2					889	896		10.1021/es504211x						WOS:000348332400025	25495644	
J	Li, Y; Niu, JF; Shang, EX; Crittenden, JC				Li, Yang; Niu, Junfeng; Shang, Enxiang; Crittenden, John Charles			Synergistic Photogeneration of Reactive Oxygen Species by Dissolved Organic Matter and C-60 in Aqueous Phase	ENVIRONMENTAL SCIENCE & TECHNOLOGY												We investigated the photogeneration of reactive oxygen species (ROS) by C-60 under UV irradiation, when humic acid (HA) or fulvic acid (FA) is present. When C-60 and dissolved organic matter (DOM) were present as a mixture, singlet oxygen (O-1(2)) generation concentrations were 1.2-1.5 times higher than the sum of O-1(2) concentrations that were produced when C60 and DOM were present in water by themselves. When C-60 and HA were present as a mixture, superoxide radicals (O-2(center dot-)) were 2.2-2.6 times more than when C-60 and HA were present in water by themselves. A synergistic ROS photogeneration mechanism involved in energy and electron transfer between DOM and C-60 was proposed. Enhanced O-1(2) generation in the mixtures was partly due to (DOM)-D-3* energy transfer to O-2. However, it was mostly due to (DOM)-D-3* energy transfer to C-60 producing C-3(60)*. C-3(60)* has a prolonged lifetime (>4 mu s) in the mixture and provides sufficient time for energy transfer to O-2, which produces O-1(2). The enhanced O-2 generation for HA/C-60 mixture was because C-3(60)* mediated electron transfer from photoionized HA to O-2. This study demonstrates the importance of considering DOM when investigating ROS production by C-60.				Niu, Junfeng/A-5489-2012	Niu, Junfeng/0000-0003-2592-3103												0013-936X	1520-5851				JAN 20	2015	49	2					965	973		10.1021/es505089e						WOS:000348332400034	25536151	
J	Longnecker, K; Soule, MCK; Kujawinski, EB				Longnecker, Krista; Soule, Melissa C. Kido; Kujawinski, Elizabeth B.			Dissolved organic matter produced by Thalassiosira pseudonana	MARINE CHEMISTRY												Phytoplankton are significant producers of dissolved organic matter (DOM) in marine ecosystems but the identity and dynamics of this DOM remain poorly constrained. Knowledge on the identity and dynamics of DOM is crucial for understanding the molecular-level reactions at the base of the global carbon cycle. Here we apply emerging analytical and computational tools from metabolomics to investigate the composition of DOM produced by the centric diatom Thalassiosira pseudonana. We assessed both intracellular metabolites within T. pseudonana (the endo-metabolome) and extracellular metabolites released by T. pseudonana (the exo-metabolome). The intracellular metabolites had a more variable composition than the extracellular metabolites. We putatively identified novel compounds not previously associated with T. pseudonana as well as compounds that have previously been identified within T. pseudonana's metabolic capacity (e.g. dimethylsulfoniopropionate and degradation products of chitin). The resulting information will provide the basis for future experiments to assess the impact of T. pseudonana on the composition of dissolved organic matter in marine environments. (C) 2014 Elsevier B.V. All rights reserved.																	0304-4203	1872-7581				JAN 20	2015	168						114	123		10.1016/j.marchem.2014.11.003						WOS:000348256300013		
J	Chandan, P; Ghosh, S; Bergquist, BA				Chandan, Priyanka; Ghosh, Sanghamitra; Bergquist, Bridget A.			Mercury Isotope Fractionation during Aqueous Photoreduction of Monomethylmercury in the Presence of Dissolved Organic Matter	ENVIRONMENTAL SCIENCE & TECHNOLOGY												Monomethylmercury (MMHg) is a toxic pollutant that bioaccumulates in aquatic food webs. A major mechanism that limits MMHg uptake by biota is photodemethylation in surface waters. Recently, the extent of mass-independent fractionation (MIF) of Hg isotopes preserved in fish is being used to quantify this MMHg sink. Here, the effects of different types and amounts of DOM on Hg MIF during MMHg photodemethylation were investigated to assess how variable MIF enrichment factors may be with respect to changing DOM binding sites. From experiments conducted with varying amounts of reduced organic sulfur (S-red-DOM), the extent and signature of MIF is likely dependent on whether MMHg is dominantly bound to Sred-DOM. Similar enrichment factors were observed for low MMHg:S-red-DOM experiments, where S-red-DOM was in far excess of MMHg. In contrast, significantly lower and variable enrichment factors were observed for experiments with higher MMHg:S-red-DOM ratios. Additionally the relationship between the two odd Hg isotopes that display MIF (Delta Hg-199/Delta Hg-201) was consistent for the low MMHg:S-red-DOM experiments, while lower Delta Hg-199/Delta Hg-201 relationships were observed for the higher MMHg:S-red-DOM experiments. These results suggest that both the extent and signature of MMHg MIF are sensitive to different ligands that bind MMHg in nature.																	0013-936X	1520-5851				JAN 6	2015	49	1					259	267		10.1021/es5034553						WOS:000347589300029	25399734	
J	Wu, TF; Wang, Z; Niu, C; Zhang, YL; Li, BT; Li, P				Wu, Tingfeng; Wang, Zhen; Niu, Cheng; Zhang, Yunlin; Li, Botong; Li, Peng			The effect of intense hydrodynamic disturbance on chromophoric dissolved organic matter in a shallow eutrophic lake	JOURNAL OF FRESHWATER ECOLOGY												Chromophoric dissolved organic matter (CDOM) is an important component of aquatic ecosystems and its movement is a complicated process. To investigate the effect of strong wind-induced sediment suspension on CDOM concentration, we carried out an in situ observation in a large, shallow lake, which is seriously affected by eutrophication and cyanobacterial blooms, using a finely stratified sampling device and several automatic monitoring instruments. During the observation, a typhoon-induced strong wind with a mean wind speed of 6.6m/s swept the Lake Taihu basin. The strong wind-induced hydrodynamic disturbance caused explosive sediment suspension. During the strong winds, the maximum turbidity in the overlying waters reached 175.4 NTU, which was 12.2times the background value recorded before the strong winds. Sediment suspension resulted in the release of CDOM from within the sediment. The CDOM absorption coefficient a(355) in the overlying water showed that there was no significant difference between any two water layers for all time points during the observation (13 July to 16 July). The CDOM concentration was fully mixed along the water depth. However, the mean a(355) values recorded in all time points during the wind were higher than that before the wind (p < 0.001). The maximum value during the wind event was 2.524 +/- 0.097m(-1), which was 1.4times that of the value before the disturbance. CDOM concentrations were significantly correlated with hourly mean wind speed (p < 0.05) and turbidity (p < 0.01). Because Lake Taihu is frequently affected by strong wind processes, CDOM concentration changes caused by intense hydrodynamic disturbance are important for quantitative remote sensing of water quality and primary productivity.																	0270-5060	2156-6941				JAN 2	2015	30	1			SI		143	156		10.1080/02705060.2014.961043						WOS:000349681400002		
J	Zhou, ZW; Yang, YL; Li, X; Su, ZY; Liu, YW; Ren, JW; Zhang, Y				Zhou, Zhiwei; Yang, Yanling; Li, Xing; Su, Zhaoyang; Liu, Yongwang; Ren, Jiawei; Zhang, Yang			Effect of recycling filter backwash water on characteristic variability of dissolved organic matter in coagulation sedimentation process	DESALINATION AND WATER TREATMENT												In this study, the physicochemical characteristics of the dissolved organic matter (DOM) in simulated raw water, corresponding filter backwash water (FBWW) and treated water at three recycling ratios of 2, 5, and 8%, including control without FBWW were evaluated using bulk properties, in addition to advanced characterization by molecular weight distribution (MWD), hydrophobicity, and fluorescence. The DOM characteristics of raw water and FBWW were primarily identified and compared, and it was found that DOM in FBWW was roughly hydrophilic as compared with raw water, and the FBWW was more refractory due to a substantial increment of low-MW (< 3 KDa). Additionally, humic-like fluorophore (Peak A) and protein-like fluorophore (Peak T1), with maxima at the Ex/Em wavelengths of 245.0-265.0 nm/400.0-435.0 nm, 280.0-305.0 nm/305.0-345.0 nm, respectively, were the two main components in raw water and FBWW. Recycling trial results indicated that DOM removal efficiencies were improved with comparison to control. Specifically, all chemical fractions except hydrophobic neutral could enhance removal, but MWD was highly depended on the physical nature of raw water and FBWW. Fluorescence spectra of treated water indicated recycling FBWW could effectively improve humic-like substance (Peak A) removal, but the protein-like matter (Peak T1) was resistant to elimination or was enriched.																	1944-3994	1944-3986				JAN 2	2015	53	1					48	56		10.1080/19443994.2013.836994						WOS:000347545200007		
