PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Crozes, G; Capdeville, B; Moro, A				Crozes, G; Capdeville, B; Moro, A			Gel permeation: A means to characterize wastewater and residual dissolved organic matter in effluents	DESALINATION					International Water Specialists Conference	DEC 01-02, 1994	MURDOCH UNIV, PERTH, AUSTRALIA	Int Assoc Water Qual, Int Desalinat Assoc, Austr Water & Wastewater Assoc, Murdoch Univ, Inst Environm Sci, Remote Area Dev Grp	MURDOCH UNIV			Motivated by the lack of qualitative analytical parameters to characterize wastewater and wastewater treatment process effluents, the present work investigated a dissolved organic matter separation technique supplemented by conventional analytical techniques (TOC, UV absorption) to better describe the nature of dissolved compounds. This technique based on gel permeation was first optimized for its application to urban wastewater characterization in terms of organic compound molecular weight distribution. The technique was then used to qualitatively compare two different wastewater treatment processes. The comparison showed markedly different removal efficiencies on each class of compounds defined by a molecular weight range and demonstrated that this technique could be used to better characterize treatment processes.																	0011-9164					AUG	1996	106	1-3					213	224								WOS:A1996VE63800028		
J	Lebron, I; Suarez, DL				Lebron, I; Suarez, DL			Calcite nucleation and precipitation kinetics as affected by dissolved organic matter at 25 degrees C and pH>7.5	GEOCHIMICA ET COSMOCHIMICA ACTA												We examined the processes of calcite nucleation and crystal growth to determine the dominant mechanism for precipitation of calcite in the presence of dissolved organic carbon (DOG). Our experiments, conducted at 25 degrees C and at a Ca:HCO3 molar ratio of 1:2, were performed with and without calcite seeds. Scanning electron micrograph observations showed that the particle size of calcite crystals in the presence of DOC = 0.02 mM and after 24 h reached values bigger than 100 mu m, while at the same saturation value (Omega), when the DOC = 0.15 mM, the size of the crystals were < 2 mu m for the same period of time. A crystal growth experiment in the presence of different DOC concentrations and 2 m(2) L(-1) of calcite crystals showed that precipitation was not detectable when 0.11 mmol m(2) of carbon was coating the calcite crystals. This surface coverage corresponds to a DOC in solution of 0.05 mM. The rate of calcite precipitation was measured at different concentrations of DOC in quartz sand and quartz sand-Silver Hill illite suspensions with calcite Omega values between 1 and 50 and a CO2 partial pressure of 35 Pa. The precipitation rate of calcite in the sand:solution suspensions decreased eightfold as the DOC increased from 0.02 to 0.15 mM at a Omega value of 9.0. Precipitation was completely inhibited in the Omega range of 1-24 when the DOC was 0.3 mM or greater. In the sand-illite suspensions, a similar eightfold decrease in the precipitation rate of calcite was observed when the DOC increased from 0.28 to 2.78 mM at a Omega value of 9.0. Differences in calcite precipitation rates between sand and sand-clay systems are likely due to differences in the number of potential heterogeneous nucleation sites. Experimental data were described by the equation: R(T) = R(CG) + R(HN), where RT is the total precipitation rate of calcite (mM s(-1)), RCG is the calcite precipitation rate due to crystal growth, and R(HN) is the precipitation rate due to heterogeneous nucleation. R(CG) for natural systems is related to the DOC of the suspension by the expression: R(CG) = sk(CG)([Ca+2][CO3-2]-K-SP)f(DOC)(CG), where brackets represent activities, s is the surface area of the calcite crystals, k(CG) is the precipitation rate constant due to crystal growth, K-SP is the solubility of pure calcite at 25 degrees C, and f(DOC)(CG) is the precipitation rate reduction for crystal growth with DOG. Experimentally we determined that R(CG) = 0 when DOC greater than or equal to 0.05 mM. R(HN) was related to Omega with the following expression: R(HN) = k(HN)f(SA)(log Omega-2.5)f(DOC)(HN), where k(HN) is the precipitation rate constant due to heterogeneous nucleation, f(SA) is a function of the surface area of the particles in suspension, 2.5 is the Omega value at which no further precipitation by nucleation was observed, and f(DOC)(HN) is the function representing the reduction in precipitation by heterogeneous nucleation due to inhibition of DOG. The above equation, developed for natural environments, predicts that the overall calcite precipitation rate is unaffected by the existing calcite surface area when the DOC in the system is greater than or equal to 0.05 mM.				lebron, Inma/A-4762-2013	lebron, Inma/0000-0001-8610-9717												0016-7037					AUG	1996	60	15					2765	2776		10.1016/0016-7037(96)00137-8						WOS:A1996VC08800004		
J	Cherrier, J; Bauer, JE; Druffel, ERM				Cherrier, J; Bauer, JE; Druffel, ERM			Utilization and turnover of labile dissolved organic matter by bacterial heterotrophs in eastern north Pacific surface waters	MARINE ECOLOGY PROGRESS SERIES												Seawater incubation experiments were conducted in June and October 1992 to examine bacterial utilization of labile dissolved organic matter (DOM) in open ocean surface waters of the eastern North Pacific. Natural plankton extract-DOM (PE-DOM) and selected model compounds were added to seawater samples to evaluate bacterial utilization and respiration rates relative to bacterial carbon production rates for the various amendments. PE-DOM always stimulated bacterial production and DOM utilization, and the primary nitrogen source supporting this bacterial production was dissolved organic nitrogen (DON). Utilization of DON during exponential growth was balanced by the production of ammonium for samples amended with PE-DOM. Bacterial growth efficiencies for samples amended with PE-DOM ranged between 3.4 and 8.8 % and generally were slightly higher in June than in October. Of the model compounds tested, net bacterial biomass production was observed only in samples amended with glucose, glucose plus ammonium (glucose+NH4+), and dissolved free amino acids (DFAA). Bacterial growth efficiencies for these amendments were 0.8, 1.9, and and 9.3.%, respectively. Bacterial production at in situ DOM concentrations was observed in June but not in October. Using the bacterial dissolved organic carbon (DOC) utilization rates observed in this study together with other detailed information pertaining to bulk DOC at our study site, we estimate that the turnover time for labile DOC in these surface waters ranges from approximately 2 to 6 d depending on the labiliity of the standing stock of DOC. On the basis of (a) the exclusive use of DON as a nitrogen source in PE-DOM amendments, (b) the stimulation of ammonium utilization in the glucose+NH4+ amendment, and (c) the higher growth efficiencies observed for samples amended with either PE-DOM or DFAA, we suggest that bacterioplankton biomass production in eastern North Pacific surface waters is primarily energy limited. As a result of this energy limitation, bacterial production appears to be additionally constrained by the quality of the nutrients available for assimilation. Thus, the quality of the DOM substrate, specifically the DOC:DON ratio, can be a major determinant of bacterial production in pelagic marine systems.																	0171-8630					AUG	1996	139	1-3					267	279		10.3354/meps139267						WOS:A1996VG03400022		
J	Caron, F; Elchuk, S; Walker, ZH				Caron, F; Elchuk, S; Walker, ZH			High-performance liquid chromatographic characterization of dissolved organic matter from low-level radioactive waste leachates	JOURNAL OF CHROMATOGRAPHY A					8th International Ion Chromatography Symposium	OCT 01-05, 1995	DALLAS, TX					Leachates from a waste degradation experiment, containing similar to 700-3700 mg C/l of dissolved organic matter (DOM), were analyzed by high-performance liquid chromatography (HPLC) and liquid chromatography (LC), using various separation strategies. Scaling up of the separation scheme to a semi-preparative scale, suitable for hyphenated techniques, was also investigated. Separations with reversed-phase columns suggested that similar to 70-93% of the DOM was hydrophilic, and ion-pair chromatography of this fraction showed the presence of several discrete compounds. Labile and non-labile complexes were formed by adding Co-60 radiotracer. Size-exclusion chromatography indicated that the DOM was primarily in the <1000-1500 Da molecular mass range.																	0021-9673					JUL 19	1996	739	1-2					281	294		10.1016/0021-9673(96)00077-5						WOS:A1996UZ35500035		
J	Beck, AJ; Jones, KC				Beck, AJ; Jones, KC			The effects of particle size, organic matter content, crop residues and dissolved organic matter on the sorption kinetics of atrazine and isoproturon by clay soil	CHEMOSPHERE												Reliable predictions of the fate and behaviour of pesticides in soils is dependent on the use of accurate 'equilibrium' sorption constants and/or rate coefficients. However, the sensitivity of these parameters to changes in the physicochemical characteristics of soil solids and interstitial solutions remains poorly understood. Here, we investigate the effects of soil organic matter content, particle size distribution, dissolved organic matter and the presence of crop residues (wheat straw and ash) on the sorption of the herbicides atrazine and isoproturon by a clay soil. Sorption Kd's derived from batch 'equilibrium' studies for both atrazine and isoproturon by <2 mm clay soil were approximately 3.5 L/kg. The similarity of K-oc's for isoproturon sorption by the <2 mm clay soil and <2 mm clay soil oxidised with hydrogen peroxide suggested that the sorption of this herbicide was strongly influenced by soil organic matter. By contrast, K-oc's for atrazine sorption by oxidised soil were three times greater than those for <2 mm soil, indicating that the soil mineral components might have affected sorption of this herbicide. No significant differences between the sorption of either herbicide by <2 mm clay soil and (i) <250 mu m clay soil, (ii) clay soil mixed with wheat straw or ash at ratios similar to those observed under field conditions, (iii) <2 mm clay soil in the presence of dissolved organic matter as opposed to organic free water, were observed. Copyright (C) 1996 Elsevier Science Ltd				Jones, Kevin/F-4296-2014													0045-6535					JUN	1996	32	12					2345	2358		10.1016/0045-6535(96)00147-6						WOS:A1996UQ38200004		
J	Bushaw, KL; Zepp, RG; Tarr, MA; SchulzJander, D; Bourbonniere, RA; Hodson, RE; Miller, WL; Bronk, DA; Moran, MA				Bushaw, KL; Zepp, RG; Tarr, MA; SchulzJander, D; Bourbonniere, RA; Hodson, RE; Miller, WL; Bronk, DA; Moran, MA			Photochemical release of biologically available nitrogen from aquatic dissolved organic matter	NATURE												DISSOLVED organic material in marine and freshwater ecosystems constitutes one of the Earth's largest actively cycled reservoirs for organic matter(1). The bacterially mediated turnover of chemically identifiable, low-molecular-mass components of this pool has been studied in detail for nearly three decades, but these compounds constitute less than 20% of the total reservoir(2). In contrast, little is known about the fate of the larger, biologically more refractory molecules-including humic substances-which make up the bulk of dissolved organic matter. Here we report results from bacterial bioassays and photochemical studies indicating that exposure to sunlight causes dissolved organic matter to release nitrogen-rich compounds that are biologically available, thus enhancing the bacterial degradation of humic substances. We demonstrate that ammonium is among the nitrogenous compounds released and is produced most efficiently by ultraviolet wavelengths. Photochemical release of ammonium from dissolved organic matter has important implications for nitrogen availability in many aquatic ecosystems, including nitrogen-limited high-latitude environments and coastal oceans, where inputs of terrestrial humic substances are high.					Moran, Mary Ann/0000-0002-0702-8167												0028-0836					MAY 30	1996	381	6581					404	407		10.1038/381404a0						WOS:A1996UN47900045		
J	Luster, J; Lloyd, T; Sposito, G; Fry, IV				Luster, J; Lloyd, T; Sposito, G; Fry, IV			Multi-wavelength molecular fluorescence spectrometry for quantitative characterization of copper(II) and aluminum(III) complexation by dissolved organic matter	ENVIRONMENTAL SCIENCE & TECHNOLOGY												Conditional stability constants and binding capacities are important parameters with which to estimate the biological availability of metal ions in aqueous solution in the presence of dissolved natural organic matter (fulvic acid, organic matter in natural waters or in aqueous extracts of forest litter). Determination of these parameters depends on analytical methods that can distinguish between free and organically bound metal ions. This speciation is difficult, mainly because natural organic matter typically is a complex mixture. In this paper, multi-wavelength molecular fluorescence spectrometry is evaluated prototypically as a method for the determination of stability constants and binding capacities for Cu(II) and Al(III) complexation by dissolved organic matter in a juniper leaf litter extract. Equilibrium ion exchange quantitation and electron spin resonance spectroscopy served as quantitative and qualitative reference methods, respectively. Three types of binding site for Cu and Al could be differentiated qualitatively by the reaction patterns of various wavelength regions of the total luminescence spectrum of the leaf litter extract in response to increasing metal ion addition. For both Cu (pH 6) and Al (pH 5), binding parameters for the two types of binding site forming the most stable complexes were deduced self-consistently from reactions evaluated at selected excitation/emission wavelength pairs.																	0013-936X					MAY	1996	30	5					1565	1574		10.1021/es950542u						WOS:A1996UG95400049		
J	Parent, L; Twiss, MR; Campbell, PGC				Parent, L; Twiss, MR; Campbell, PGC			Influences of natural dissolved organic matter on the interaction of aluminum with the microalga Chlorella: A test of the free-ion model of trace metal toxicity	ENVIRONMENTAL SCIENCE & TECHNOLOGY												The free-ion model of trace metal interactions with aquatic microorganisms states that the biological response to a metal is proportional to the activity of the free-ion {M(z+)} in solution. The applicability of the free-ion model, as it applied to the toxicity of aluminum to the green alga Chlorella pyrenoidosa in the presence of a soil fulvic acid (SFA), was tested in defined media (pH 5) designed to limit Al interactions to algae and SFA. Toxicity was not proportional to the activity of Al3+, apparent failing of the free-ion model. fulvic acid adsorbed to cell surfaces (17 mg m(-2), pH 5) and increased membrane permeability (as measured with [C-14]sorbitol) whereas Al decreased membrane permeability. in addition, SFA may act as a source of phosphorus to P-deficient algae. These results emphasize the importance of considering not only the metal-complexing properties of natural dissolved organic matter but also its direct metabolic and physiological influences on algae.				Mason, Robert/A-6829-2011; Campbell, Peter/H-4348-2011	Campbell, Peter/0000-0001-7160-4571												0013-936X					MAY	1996	30	5					1713	1720		10.1021/es950718s						WOS:A1996UG95400067		
J	Naganuma, T; Konishi, S; Inoue, T; Nakane, T; Sukizaki, S				Naganuma, T; Konishi, S; Inoue, T; Nakane, T; Sukizaki, S			Photodegradation or photoalteration? Microbial assay of the effect of UV-B on dissolved organic matter - Comment	MARINE ECOLOGY PROGRESS SERIES																													0171-8630					MAY	1996	135	1-3					309	310		10.3354/meps135309						WOS:A1996UQ14500027		
J	Agatova, AI; Sapozhnikov, VV; Torgunova, NI				Agatova, AI; Sapozhnikov, VV; Torgunova, NI			The comparative determination of the dissolved organic matter in different seas by the wet combustion and the high temperature catalytic oxidation	OKEANOLOGIYA												The paper presents a comparison of the completeness of organic carbon oxidation by the two methods, the photochemical; oxidation with potassium persulfate and the high temperature catalytic oxidation (HTCO), at measurements in organic compounds of various element composition and complexity. The data on estimations of dissolved organic carbon (DOG) by the two methods in the waters of the Black, Bering, and Okhotsk seas are presented. The different degree of oxidation is shown to depend on the region and depth. It is concluded that the HTCO is more preferable for DOC determination, as it is easier to standardize, whitle the values obtained by the method of wet oxidation are influenced by a lot of hardly accountable factors.																	0030-1574					MAY-JUN	1996	36	3					470	477								WOS:A1996UZ80300020		
J	Sierra, MMD; Giovanela, M; Donard, OFX; Belin, C				Sierra, MMD; Giovanela, M; Donard, OFX; Belin, C			The utilisation of fluorescence spectroscopy in the study of dissolved organic matter in natural waters: Evolution and perspectives.	QUIMICA NOVA												Dissolved organic matter (DOM) in natural waters, has a fundamental contribution to the global carbon budget and plays an important role in major biogeochemical process such as complexation of metals and photochemical reactions. Part of this material fluoresces when irradiated with ultraviolet light and this property has been widely used to study biogeochemical cycles involving DOM. More or less 80% of this material are represented by humic substances. These compounds exhibit optical properties and are responsible for most of observed fluorescence. In this review we present the main information published in the last years concerning the utilisation of fluorescence as a tracer for DOM and humic compounds. A brief view of the basic principles of fluorescence is also presented.				Giovanela, Marcelo/C-4407-2012	Giovanela, Marcelo/0000-0003-0874-383X												0100-4042					MAY-JUN	1996	19	3					294	301								WOS:A1996UK53300013		
J	GilesGuzman, AD; AlvarezBorrego, S				GilesGuzman, AD; AlvarezBorrego, S			Covariance of the absorption of phytoplankton, colored dissolved organic matter, and detritus in case I waters, as deduced from the Coastal Zone Color Scanner bio-optical algorithm	APPLIED OPTICS												The universal bio-optical algorithm of the Coastal Zone Color Scanner (CZCS) for case I waters implicitly contains an average covariance of the absorption by phytoplankton and colored dissolved organic matter (CDOM) and detritus. We made that covariance explicit by combining the CZCS algorithm with an expression for reflectance. The spectral variation of absorption by CDOM plus detritus for case I waters may be estimated by the expression a((gd)(lambda)) = 2a((ph)(443))*chl[exp[-0.013(lambda - 443)]}. (C) 1996 Optical Society of America				Alvarez-Borrego, Saul/L-6490-2015	Alvarez-Borrego, Saul/0000-0002-7586-8678												0003-6935					APR 20	1996	35	12					2109	2113		10.1364/AO.35.002109						WOS:A1996UF39300023	21085339	
J	Gerritse, RG				Gerritse, RG			Column- and catchment-scale transport of cadmium: Effect of dissolved organic matter	JOURNAL OF CONTAMINANT HYDROLOGY												In the Ellen catchment on the Pinjarra Plain, NE of Perth in Western Australia, cadmium from fertilisers is starting to leach from soils. About 70% of surface soils in the Ellen catchment are sandy and often on top of a shallow ephemeral water table. Adsorption of Cd in the sandy soils of the Ellen catchment was studied by batch adsorption and by leaching small columns of soil, Adsorption of Cd increases linearly with increasing soil organic matter content and exponentially with increasing pH. Cadmium is significantly mobilised in the sandy soils by dissolved organic matter. The capacity of most of the sandy soils in the Ellen catchment to adsorb phosphate from fertiliser hhs been saturated. Resulting concentrations in Ellen Brook average similar to 500 mu g L(-1) P, Cadmium is adsorbed more strongly in the sandy soils than phosphate and is just starting to leach into Ellen Brook. From a comparison of Cd/P ratios in water, soils and fertiliser, cadmium concentrations in Ellen Brook are estimated to be at 10-30% of their maximum for complete breakthrough from soils. Present concentrations of Cd in Ellen Brook average similar to 0.1 mu g L(-1) and are estimated to approach the maximum for complete breakthrough in similar to 100 yr, Maximum Cd concentrations in Ellen Brook could range from 0.6 to 2 mu g L(-1), depending on rates of input with fertiliser and future increases in agricultural land use in the catchment. Breakthrough curves, resulting from leaching Cd through small columns of sandy soil, indicate that adsorption significantly increases the effective hydrodynamic dispersion of Cd. Longitudinal dispersivities, measured at pore-water velocities of 0.7-14 m day(-1), were similar to 5 cm for Cd and similar to 0.1-0.2 cm for chloride. The much greater dispersion of Cd in the sandy soils than of chloride is shown not to be caused by non-equilibrium adsorption.																	0169-7722					APR	1996	22	3-4					145	163		10.1016/0169-7722(95)00085-2						WOS:A1996UN09200001		
J	Hirose, K				Hirose, K			Determination of a strong organic ligand dissolved in seawater: Thorium-complexing capacity of oceanic dissolved organic matter	JOURNAL OF RADIOANALYTICAL AND NUCLEAR CHEMISTRY-ARTICLES												A new method has been developed to measure a strong ligand in oceanic dissolved organic matter (DOM) by Th complexation in acidic media and the adsorption of the Th complex onto XAD-2 resin. Th reacts quantitatively with organic binding site of DOM in strong acid media (around 0.1M H+ solution), which is equilibrated within 24 hours. According to mass action analysis, Th forms a 1 : 1 complex with the binding site in DOM, whose conditional stability constant is 10(6.7)M(-1). The conditional stability constant of the Th complex in DOM is in good agreement with that determined for oceanic Particulate Matter (PM) under similar experimental conditions. This finding suggests that the chemical properties of the strong ligand in DOM are similar to these in biogenic PM. The Th-complexing capacity in DOM, which corresponds to the total concentration of the strong organic ligand, can be determined (2-3 nM in surface waters) in a small volume (about 200 ml). The method has a detection limit of approximately 0.05 nM for the thorium-complexing capacity of DOM by using Th-230.																	0236-5731					MAR	1996	204	1					193	204		10.1007/BF02060880						WOS:A1996UM20200019		
J	Gardner, WS; Benner, R; Amon, RMW; Cotner, JB; Cavaletto, JF; Johnson, JR				Gardner, WS; Benner, R; Amon, RMW; Cotner, JB; Cavaletto, JF; Johnson, JR			Effects of high-molecular-weight dissolved organic matter on nitrogen dynamics in the Mississippi River plume	MARINE ECOLOGY PROGRESS SERIES												The dynamics of N and its interactions with labile dissolved organic C (DOC), bacteria, and phytoplankton were studied to determine potential effects of dissolved organic matter (DOM) and light on N dynamics in surface waters of the Mississippi River (USA) plume in the Gulf of Mexico. Bacterial uptake of added labeled N compounds ((NH4+)-N-15 or N-15-labeled dissolved free amino acids, DFAA) was stimulated more by high-molecular-weight (HMW, >1 kDa) DOM than by low-molecular-weight (LMW, <1 kDa) DOM. An index that inversely indicated the presence of labile DOC was defined as the fraction of assimilated Amino acid-N-15 that was Recovered as N-15-Ammonium (ANRA), following the additions of high-levels (4 mu M) of N-15-DFAA. ANRA ratios were high in the absence of other available carbon sources because heterotrophic bacteria were forced to use the added amino acids as a carbon source for respiration rather than as a nutrient source for biomass formation. In dynamic light/dark experiments, conducted with in situ populations of organisms, uptake rates of added (NH4+)-N-15 were significantly enhanced both by the presence of light and by the addition of HMW DOM. Uptake rates of added N-15-labeled DFAA were increased by the addition of HMW DOM but not by light. ANRA ratios were consistently lower in the presence of added HMW DOM than in controls. Added HMW DOM thus appeared to stimulate the incorporation of assimilated DFAA into bacterial biomass. Bacterial growth rates were relatively high in both light and dark bottles with DFAA additions and in light bottles with HMW DOM plus NH4+ additions, but they remained comparatively low in dark bottles with added NH4+. These results are consistent with the idea that bacterial N dynamics in these euphotic waters may be tightly coupled to photosynthetic activities over short time scales.				Benner, Ronald/M-4412-2015	Benner, Ronald/0000-0002-1238-2777												0171-8630					MAR	1996	133	1-3					287	297		10.3354/meps133287						WOS:A1996UG42900024		
J	Diemby, MV; Danckers, V				Diemby, MV; Danckers, V			Characterization of dissolved organic matter in a marine environment. Application of a new methodology	BULLETIN DE LA SOCIETE ZOOLOGIQUE DE FRANCE-EVOLUTION ET ZOOLOGIE					Annual Meeting of the Societe-Zoologique-de-France	JUL 04-06, 1994	NANCY, FRANCE	Soc Zoolog France																					0037-962X						1996	121	1					167	168								WOS:A1996UY25700044		
J	Dahlen, J; Bertilsson, S; Pettersson, C				Dahlen, J; Bertilsson, S; Pettersson, C			Effects of UV-A irradiation on dissolved organic matter in humic surface waters	ENVIRONMENT INTERNATIONAL					5th Nordic Symposium on Humic Substances in Soil and Water / HUMEX/HUMOR Project Seminar	JUN 06-08, 1995	UNIV LUND, LUND, SWEDEN		UNIV LUND			Exposure of sterile filtered humic surface water to low intensity UV-A radiation for 89 h significantly affected the organic matter in these systems. A UV-induced degradation of organic matter was demonstrated by a decrease in UV absorbance, dissolved organic carbon (DOG) and fulvic acid content in irradiated replicates, compared to dark controls. Furthermore, qualitative changes in the DOC were observed. The absorbance ratio 254/365 nm increased in the irradiated replicates, indicating a decreased size of UV-absorbing organic matter. A UV-induced production of several low molecular weight (LMW) organic acids was also observed. A highly sensitive (mu g L(-1) level) capillary zone electrophoresis (CZE) method was used for identification and quantification of these organic acids. Oxalic, malonic, formic, and acetic acid were the major carboxylic acids produced, together accounting for about 0.18 mgCL(-1). This organic fraction could have a profound effect on the surface water environment, being highly available substrates for aerobic microorganisms as well as being potentially important for the function and distribution of trace metals.																	0160-4120						1996	22	5					501	506		10.1016/0160-4120(96)00038-4						WOS:A1996VG55900006		
S	Patterson, HH; MacDonald, B; Fang, F; Cronan, C		Gaffney, JS; Marley, NA; Clark, SB		Patterson, HH; MacDonald, B; Fang, F; Cronan, C			Enhancement of the water solubility of organic pollutants such as pyrene by dissolved organic matter	HUMIC AND FULVIC ACIDS: ISOLATION, STRUCTURE, AND ENVIRONMENTAL ROLE	ACS SYMPOSIUM SERIES				Symposium on Humic and Fulvic Acids - Isolation, Structure, and Environmental Role, at the 210th ACS National Meeting	AUG 20-24, 1995	CHICAGO, IL	Amer Chem Soc				Many factors determine the fate and transport of an organic pollutant in the environment but water solubility is certainly one of the most important. Among the environmental factors that alter the solubility of a molecule is naturally occurring dissolved organic carbon (DOG). We have hypothesized that the DOC from different sources within a watershed have different binding affinities for pollutants such as pyrene. This could lead to different rates of transport or bioavailability within the watershed. DOC samples have been isolated from a stream, adjacent wetland and nearby wooded upland sites. A fluorescence quenching method was developed to quantify the binding coefficient of the pollutants with the dissolved organic carbon. From these results a model has been constructed to determine the sites with the greatest potential to modify pollutant contamination in the environment.																	0097-6156		0-8412-3468-X				1996	651						288	298								WOS:A1996BG78B00018		
S	Artinger, R; Buckau, G; Kim, JI; Geyer, S; Wolf, M			INT ATOM ENERGY AGCY	Artinger, R; Buckau, G; Kim, JI; Geyer, S; Wolf, M			Influence of sedimentary organic matter on dissolved fulvic acids in groundwater - Significance for groundwater dating with C-14 in dissolved organic matter	ISOTOPES IN WATER RESOURCES MANAGEMENT, VOL 1	PROCEEDING SERIES OF THE INTERNATIONAL ATOMIC ENERGY AGENCY				Symposium on Isotopes in Water Resources Management	MAR 20-24, 1995	VIENNA, AUSTRIA	Int Atom Energy Agcy, UNESCO																					0074-1884		92-0-105595-1				1996							57	72								WOS:A1996BF67P00005		
J	Amon, RMW; Benner, R				Amon, RMW; Benner, R			Bacterial utilization of different size classes of dissolved organic matter	LIMNOLOGY AND OCEANOGRAPHY												Bacterial utilization of high-molecular-weight (HMW; >1 kDa) and low-molecular-weight (LMW; <1 kDa) dissolved organic C (DOC) was investigated in freshwater and marine systems by measuring dissolved oxygen consumption, bacterial abundance, and bacterial production in size-fractionated samples. Tangential-flow ultrafiltration was used to separate HMW and LMW DOC. More than 80% of the DOC in Amazon River samples was recovered in the HMW fraction, whereas most marine DOC (up to 70%) was of LMW. Bacterial growth efficiencies were consistently higher in the LMW fractions (16-66%) than in the HMW fractions (8-39%), indicating compositional differences in the two size fractions. In all experiments, measured rates of bacterial growth and respiration in HMW incubations were higher than those in LMW incubations. Carbon-normalized bacterial DOC utilization rates were 1.4-4-fold greater in the HMW fractions than in the LMW fractions, and a greater proportion (0.7-22.5%) of HMW DOC was utilized per day than LMW DOC (0.5-6.6%). All bacterial growth and respiration measurements indicated that HMW DOC was utilized to a greater extent than LMW DOC in all environments investigated. The traditional model of DOM degradation, stating that LMW compounds are most bioreactive, does not appear to apply to the bulk of natural DOM. Rather, the data and results from independent studies suggest a new conceptual model whereby the bioreactivity of organic matter decreases along a continuum of size (from large to small) and diagenetic state (from fresh to old). This size-reactivity continuum model suggests that the bulk of HMW DOM is more bioreactive and less diagenetically altered than the bulk of LMW DOM.				Benner, Ronald/M-4412-2015	Benner, Ronald/0000-0002-1238-2777												0024-3590					JAN	1996	41	1					41	51								WOS:A1996UC90700004		
J	Gunnarsson, JS; Rosenberg, R				Gunnarsson, JS; Rosenberg, R			Eutrophication increases the association of PCB to dissolved organic matter in marine microcosms	MARINE POLLUTION BULLETIN												Partitioning of C-14-2,2',4,4'-TCB (tetrachlorobiphenyl) between sediment, and water and suspended particles was studied in eutrophic and oligotrophic benthic microcosms, respectively. Microcosms consisted of glass aquaria with homogenized-clay sediment, circulated with natural seawater (60 m, 34 parts per thousand). Organic enrichment in the eutrophic treatment was obtained by adding a phytoplankton culture of the marine diatom Phaeodactylum tricornutum into the water column; the oligotrophic aquaria received only filtered seawater. C-14-TCB was added to the water using a generator column technique. Phytoplankton and TCB were continuously added during an exposure phase of 8 days, followed by a semi-static phase in which TCB and phytoplankton were left to equilibrate and sediment during one month. Presence of phytoplankton induced a higher concentration of TCB in the water column. Higher concentration of TCB in the water was not caused by higher amounts of TCB bound to algal cells but due to an association of TCB with an increased production of dissolved organic matter and bacteria in the eutrophic treatment. TCB concentration in the sediments was not significantly different between treatments. The observed partitioning of TCB between water and sediment was in accordance with a predicted distribution, based on the equilibrium partitioning model. (C) 1997 Elsevier Science Ltd.																	0025-326X	1879-3363					1996	33	1-6					100	111		10.1016/S0025-326X(97)00017-9						WOS:A1996XZ18900012		
J	Grzyb, KR				Grzyb, KR			NOAEM (natural organic anion equilibrium model): A data analysis algorithm for determining functional properties of dissolved organic matter in aqueous environments .2. Organic chemical association	ORGANIC GEOCHEMISTRY												Synthetic organic chemicals (SOCs) are known to be associated with dissolved organic matter (DOM), but the mechanism is not fully understood. A data analysis algorithm (NOAEM) is proposed that refines the association to neutral carbon or cavities of DOM. Neutral carbon is estimated by the difference between total dissolved carbon and carbon associated with natural organic anion (NOA; NOAEM:Part I). The algorithm is based on SOC activity differences in combination with carbon normalized K-OW values. The combination directly and indirectly incorporates individual properties of the SOC, the ionic composition, ionic strength and pH of the sample, and a lognormal distribution of cavity volumes (parallel distribution to the NOA distribution). A product of the coefficients, concentrations of SOCs, and concentration of neutral carbon provides estimates for the amounts of associated SOCs. Literature data were utilized for preliminary validation of the algorithm. The theoretical equations are proposed and semiempirical constants reported. Copyright (C) 1996 Elsevier Science Ltd																	0146-6380					JAN	1996	24	1					71	82		10.1016/0146-6380(96)00005-8						WOS:A1996UZ80500007		
J	Hoge, FE; Williams, ME; Swift, RN; Yungel, JK; Vodacek, A				Hoge, FE; Williams, ME; Swift, RN; Yungel, JK; Vodacek, A			Satellite retrieval of the absorption coefficient of chromophoric dissolved organic matter in continental margins	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS												The absorption coefficient of chromophoric dissolved organic matter at 443 nm, alpha(CDOM)(443), has been retrieved from coastal zone color scanner (CZCS) normalized water-leaving radiances. For a wintertime, low-chlorophyll condition in the Middle Atlantic Eight the alpha(CDOM)(443) is computed by mathematical inversion of an oceanic spectral radiance model, The CZCS alpha(CDOM)(443) retrieval is validated by a recent ship-aircraft alpha(CDOM)(443) retrieval experiment within the same oceanographic region.				Vodacek, Anthony/F-1585-2011	Vodacek, Anthony/0000-0001-9196-0928												2169-9275	2169-9291				DEC 15	1995	100	C12					24847	24854		10.1029/95JC02561						WOS:A1995TL34100013		
