PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
B	Moral, R; Marhuenda-Egea, FC; Martinez-Sabater, E; Bustamante, MA; Paredes, C; Pascual, JA; Jorda, J		Li, SC; Wang, YJ; Cao, FX; Huang, P; Zhang, Y		Moral, R.; Marhuenda-Egea, F. C.; Martinez-Sabater, E.; Bustamante, M. A.; Paredes, C.; Pascual, J. A.; Jorda, J.			Chemometric and Spectroscopic Characterization of Dissolved Organic Matter from Sewage Sludge	PROGRESS IN ENVIRONMENTAL SCIENCE AND TECHNOLOGY, VOL II, PTS A AND B					International Symposium on Environmental Science and Technology	JUN 02-05, 2009	Shanghai, PEOPLES R CHINA	Chinese Soc Environm Sci, Beijing Inst Technol, Donghua Univ, Key Lab Explos Sci & Technol				The aim of the present paper is to show the possibilities of nuclear magnetic resonance (NMR) in liquid state in order to understand the molecular complexity of the soluble organic matter (SOM) extracted from sewage sludge composted in anaerobic conditions. Sewage sludge samples were collected at different municipal wastewater treatment plants in Spain. Monitoring the evolution of the organic matter in the sludge by NMR can be a very useful tool in order to avoid environmental pollution problems. NMR can show molecular information about the composition of the SOM and, in this way, different chemometric tools can offer the possibility of finding markers for the anaerobic digestion of sewage sludge. With an appropriate use of algorithms is possible to resolve the molecular complexity of SOM.				paredes, concepcion/C-9325-2012; Bustamante, Maria Angeles/H-9171-2013; Moral, Raul/C-7473-2009; Jorda, Juana Dolores/F-6354-2016	Bustamante, Maria Angeles/0000-0001-9931-1711; Moral, Raul/0000-0002-4881-480X; 														978-7-03-024459-8				2009							1204	1208								WOS:000271258000210		
B	Kieber, DJ; Toole, DA; Kiene, RP		Krupnik, I; Lang, MA; Miller, SE		Kieber, David J.; Toole, Dierdre A.; Kiene, Ronald P.			Chromophoric Dissolved Organic Matter Cycling during a Ross Sea Phaeocystis antarctica Bloom	SMITHSONIAN AT THE POLES: CONTRIBUTIONS TO INTERNATIONAL POLAR YEAR SCIENCE					Smithsonian Poles Symposium 2007	MAY 03-04, 2007	Smithsonian Inst, Washington, DC		Smithsonian Inst			Chromophoric dissolved organic matter (CDOM) is ubiquitous in the oceans, where it is an important elemental reservoir, a key photoreactant, and a sunscreen for ultraviolet (UV) radiation. Chromophoric dissolved organic matter is generally the main attenuator of UV radiation in the water column, and it affects the remote sensing of chlorophyll a (chl a) such that corrections for CDOM need to be incorporated into remote sensing algorithms. Despite its significance, relatively few CDOM measurements have been made in the open ocean, especially in polar regions. In this paper, we show that CDOM spectral absorption coefficients (a(lambda)) are relatively low in highly productive Antarctic waters, ranging from approximately 0.18 to 0.30 m(-1) at 300 run and 0.014 to 0.054 m(-1) at 443 nm. These values are low compared to coastal waters, but they are higher (by approximately a factor of two to three) than a(lambda) in oligotrophic waters at low latitudes, supporting the supposition of a poleward increase in a(CDOM) in the open ocean. Chromophoric dissolved organic matter a(lambda) and spectral slopes did not increase during the early development of a bloom of the colonial haptophyte Phaeocystis antarctica in the Ross Sea, Antarctica, even though chl a concentrations increased more than one-hundred-fold. Our results suggest that Antarctic CDOM in the Ross Sea is not coupled directly to algal production of organic matter in the photic zone during the early bloom but is rather produced in the photic zone at a later time or elsewhere in the water column, possibly from organic-rich sea ice or the microbial degradation of algal-derived dissolved organic matter exported out of the photic zone. Spectral a(lambda) at 32S nm for surface waters in the Southern Ocean and Ross Sea were remarkably similar to values reported for deep water from the North Atlantic by Nelson et al. in 2007. This similarity may not be a coincidence and may indicate long-range transport to the North Atlantic of CDOM produced in the Antarctic via Antarctic Intermediate and Bottom Water.																			978-0-9788460-1-5				2009							319	333		10.5479/si.097884601X.24						WOS:000264705700024		
J	Carstea, EM; Pavelescu, G; Cristescu, L; Baker, A; Savastru, D				Carstea, Elfrida M.; Pavelescu, Gabriela; Cristescu, Luminita; Baker, Andy; Savastru, Dan			COMPARISON BETWEEN THE CHARACTERISTICS OF DISSOLVED ORGANIC MATTER AND NITRATE CONTENT IN AN URBAN RIVER	UNIVERSITY POLITEHNICA OF BUCHAREST SCIENTIFIC BULLETIN-SERIES A-APPLIED MATHEMATICS AND PHYSICS												Aquatic organic matter is constantly changing its characteristics under the interaction with different components which enter the water body through soil leaching, surface runoff for pollution. Complex processes also lead to the formation of nitrate. In order to determine the quantity of nitrate and the correlation With dissolved organic matter a continuous monitoring experiment of an urban river has been performed. This study has been conducted by measuring the fluorescence of organic matter and physiochemical parameters. Surface runoff had a great impact on the river water quality triggering after each precipitation event high quantities of nitrate and organic matter.				Pavelescu, Gabriela/B-5625-2011; Carstea, Elfrida/B-5822-2011; Ghervase, Luminita/B-5186-2012; Carstea, Elfrida/D-8552-2014; 	Ghervase, Luminita/0000-0003-3402-8127; Carstea, Elfrida/0000-0002-9065-1602; Baker, Andy/0000-0002-1552-6166												1223-7027						2009	71	3					105	110								WOS:000268816300010		
J	Zhang, CX; Wang, YX				Zhang, Caixiang; Wang, Yanxin			Removal of dissolved organic matter and phthalic acid esters from landfill leachate through a complexation-flocculation process	WASTE MANAGEMENT												Dissolved organic macromolecules (DOM) and micropollutants, such as phthalic acid esters (PAEs), are often enriched in landfill leachate. PAEs were detected in 10 leachate samples from three landfills in Hubei province, central China. In particular, di-(2-ethyhexyl) phthalate (DEHP) concentration was higher than 70 mu g L(-1) in most samples, and the highest DEHP concentration was in the colloid fraction (1000 Da-0.45 mu m). Use of flocculants may result in flocculation and precipitation of colloids and associated contaminants, such as DEHP. Biodegradation is not effective for long chain PAEs or the landfill leachate, given the low ratio of BOD(5)/COD (less than 0.2) and deficient phosphorus content. Complexation-flocculation is therefore proposed as an alternative process for removing DOM and PAEs. jar-test experiments were employed to investigate the mechanism and feasibility of the process. Among tested coagulants (ferric chloride, aluminum sulfate and poly aluminum chloride (PAC)), PAC was the most efficient. Hydrophobic contaminants with log K(OC) greater than 4 and DOM in wastewater can be removed simultaneously through the complexation-flocculation process. (C) 2008 Elsevier Ltd. All rights reserved.																	0956-053X					JAN	2009	29	1					110	116		10.1016/j.wasman.2008.02.023						WOS:000268562200014	18424124	
J	Dotson, A; Westerhoff, P; Krasner, SW				Dotson, A.; Westerhoff, P.; Krasner, S. W.			Nitrogen enriched dissolved organic matter (DOM) isolates and their affinity to form emerging disinfection by-products	WATER SCIENCE AND TECHNOLOGY												Increased contributions from wastewater discharges and algal activity in drinking water supplies can lead to elevated levels of dissolved organic nitrogen (DON), which can increase the likelihood for the formation of emerging nitrogenous disinfection by-products (N-DBPs) of health concern. Dissolved organic matter (DOM) isolated from five waters, using a newly developed DOM isolation method specific to DON fractionation, produced thirty-four isolates of suitable mass. Each isolate was treated with free chlorine or chloramines under formation potential conditions. The DBP yields were determined for three halogenated DBPs (trichloromethane, dichloroacetonitrile, and trichloronitromethane) and one non-halogenated DBP (N-nitrosodimethylamine [NDMA]). Halogenated DBP yields were greater during the application of free chlorine, however chloramination produced significant levels of halogenated N-DBPs for some isolates. NDMA was only observed to form from selected nitrogen-enriched isolates (DOC/DON ratio, 20 mg/mg), especially those isolated from treated wastewater. Other results indicated that nitrogen-enriched DOM resulted in increased yields of the other N-DBPs studied.				Dotson, Aaron/J-5328-2012													0273-1223						2009	60	1					135	143		10.2166/wst.2009.333						WOS:000268064800016	19587411	
J	Peiris, BRH; Budman, H; Moresoli, C; Legge, RL				Peiris, B. R. H.; Budman, H.; Moresoli, C.; Legge, R. L.			Acquiring reproducible fluorescence spectra of dissolved organic matter at very low concentrations	WATER SCIENCE AND TECHNOLOGY												A method that would allow for fast and reliable measurements of dissolved organic matter (DOM), both at low and high concentration levels would be a valuable tool for online monitoring of DOM. This could have applications in a variety of areas including membrane treatment systems for drinking water applications which is of interest to our group. In this study, the feasibility of using fluorescence spectroscopy for monitoring DOM at very low concentration levels was demonstrated with an emphasis on optimizing the instrument parameters necessary to obtain reproducible fluorescence signals. Signals were acquired using a cuvette or a fibre optic probe assembly, the latter which may have applications for on-line or in-line monitoring. The instrument parameters such as photomultiplier tube (PMT) voltage, scanning rate and slit width were studied in detail to find the optimum parameter settings required. The results showed that larger excitation and emission slit widths were preferred, over larger PMT voltage or lower scanning rates, to obtain reproducible and rapid measurements when measuring very low concentration levels of DOM. However, this approach should be implemented with caution to avoid any reduction of the signal resolution.				Legge, Raymond/B-6460-2009	Legge, Raymond/0000-0001-9308-8870												0273-1223	1996-9732					2009	60	6					1385	1392		10.2166/wst.2009.367						WOS:000270132600003	19759440	
J	Jiang, L; Huang, J; Liang, L; Zheng, PY; Yang, H				Jiang, Lei; Huang, Jing; Liang, Lu; Zheng, Peng Yu; Yang, Hong			Mobility of Prometryne in Soil As Affected by Dissolved Organic Matter	JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY												Incorporation of organic fertilizers/amendments in soils has been, and will continue to be, a popular strategy for improving the quality of arable soils. However, the mechanism by which the dissolved organic matters (DOMs) affect soil properties or interact with other substances in soils is largely unknown. In this study, a batch equilibrium experiment was performed to evaluate the effect of two types of DOMs on the behavior of prometryne (a herbicide) in soils. Two sorts of DOMs were derived from lakebed sludge (SL) and rice straw (ST), respectively. The results show that sorption capacity in one soil for prometryne was significantly reduced by application of DOMs, whereas desorption of prometryne was promoted by DOM treatments. To understand the mobility behavior of prometryne in soils with DOMs, a column leaching experiment was carried out. It is shown that both DOMs enhanced the solubility and migration of prometryne in soils. To confirm the role of DOMs in regulating the mobility of prometryne in soils, a soil thin-layer chromatography was performed. The migration of prometryne was promoted by DOMs, which were used as a developing solvent or directly incorporated in the soil thin layer. The data indicate that DOM extracts can modify the mobility of prometryne in soil.																	0021-8561					DEC 24	2008	56	24					11933	11940		10.1021/jf8023134						WOS:000261802400053	19053378	
J	Mladenov, N; Pulido-Villena, E; Morales-Baquero, R; Ortega-Retuerta, E; Sommaruga, R; Reche, I				Mladenov, Natalie; Pulido-Villena, Elvira; Morales-Baquero, Rafael; Ortega-Retuerta, Eva; Sommaruga, Ruben; Reche, Isabel			Spatiotemporal drivers of dissolved organic matter in high alpine lakes: Role of Saharan dust inputs and bacterial activity	JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES												The effects of many environmental stressors such as UV radiation are mediated by dissolved organic matter (DOM) properties. Therefore, determining the factors shaping spatial and temporal patterns is particularly essential in the most susceptible, low dissolved organic carbon (DOC) lakes. We analyzed spatiotemporal variations in dissolved organic carbon concentration and dissolved organic matter optical properties (absorption and fluorescence) in 11 transparent lakes located above tree line in the Sierra Nevada Mountains (Spain), and we assessed potential external (evaporation and atmospheric deposition) and internal (bacterial abundance, bacterial production, chlorophyll a, and catchment vegetation) drivers of DOM patterns. At spatial and temporal scales, bacteria were related to chromophoric DOM (CDOM). At the temporal scale, water soluble organic carbon (WSOC) in dust deposition and evaporation were found to have a significant influence on DOC and CDOM in two Sierra Nevada lakes studied during the ice-free periods of 2000-2002. DOC concentrations and absorption coefficients at 320 nm were strongly correlated over the spatial scale (n = 11, R(2) = 0.86; p < 0.01), but inconsistently correlated over time, indicating seasonal and interannual variability in external factors and a differential response of DOC concentration and CDOM to these factors. At the continental scale, higher mean DOC concentrations and more CDOM in lakes of the Sierra Nevada than in lakes of the Pyrenees and Alps may be due to a combination of more extreme evaporation, and greater atmospheric dust deposition.				Sommaruga, Ruben/E-5335-2011; Reche, Isabel/K-7120-2014; 	Sommaruga, Ruben/0000-0002-1055-2461; Reche, Isabel/0000-0003-2908-1724; Morales Baquero, Rafael/0000-0002-7075-7899												0148-0227					DEC 23	2008	113								G00D01	10.1029/2008JG000699						WOS:000262042100001		
J	Zhang, Y; Xie, HX; Fichot, CG; Chen, GH				Zhang, Yong; Xie, Huixiang; Fichot, Cedric G.; Chen, Guohua			Dark production of carbon monoxide (CO) from dissolved organic matter in the St. Lawrence estuarine system: Implication for the global coastal and blue water CO budgets	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS												We investigated the thermal (dark) production of carbon monoxide (CO) from dissolved organic matter (DOM) in the water column of the St. Lawrence estuarine system in spring 2007. The production rate, Q(co), decreased seaward horizontally and downward vertically. Q(co) exhibited a positive, linear correlation with the abundance of chromophoric dissolved organic matter (CDOM). Terrestrial DOM was more efficient at producing CO than marine DOM. The temperature dependence of Q(co) can be characterized by the Arrhenius equation with the activation energies of freshwater samples being higher than those of salty samples. Q(co) remained relatively constant between pH 4-6, increased slowly between pH 6-8 and then rapidly with further rising pH. Ionic strength and iron chemistry had little influence on Q(co). An empirical equation, describing Q(co) as a function of CDOM abundance, temperature, pH, and salinity, was established to evaluate CO dark production in the global coastal waters (depth < 200 m). The total coastal CO dark production from DOM was estimated to be from 0.46 to 1.50 Tg CO-C a(-1) (Tg carbon from CO a(-1)). We speculated the global oceanic (coastal plus open ocean) CO dark production to be in the range from 4.87 to 15.8 Tg CO-C a(-1) by extrapolating the coastal water-based results to blue waters (depth > 200 m). Both the coastal and global dark source strengths are significant compared to the corresponding photochemical CO source strengths (coastal: similar to 2.9 Tg CO-C a(-1); global: similar to 50 Tg CO-C a(-1)). Steady state deepwater CO concentrations inferred from Q(co) and microbial CO uptake rates are < 0.1 nmol L-1.				Zhang, Yong/B-7149-2009													2169-9275	2169-9291				DEC 19	2008	113	C12							C12020	10.1029/2008JC004811						WOS:000261885800001		
J	Traversa, A; D'Orazio, V; Senesi, N				Traversa, Andreina; D'Orazio, Valeria; Senesi, Nicola			Properties of dissolved organic matter in forest soils: Influence of different plant covering	FOREST ECOLOGY AND MANAGEMENT												The nature of different forest plant litters and the effect of their degradation processes on the properties of soil dissolved organic matter is a very important environmental issue in protected areas such as the "Natural Oriented Reserve Bosco delle Pianelle" in Southern Italy, Chemical and spectroscopic techniques were used to evaluate the influence of four different tree covers on the properties of dissolved organic matter (DOM) isolated from litter and surface soil layers. Fourier transform infrared spectroscopy analysis showed that all litter samples feature a prevalent aromatic character. Ligninolitic components of litters produced by Pinus halepensis L. and a mixture of Quercus trojana Webb. and Q ilex L. were more degraded than those produced by either Q ilex or a mixture of Carpinus betulus L. and C. orientalis Miller. The larger C/N ratios of the former litters might account for the greater degradation. Further, a lesser lignin decomposition was shown also for the latter samples, likely due to adverse topographical factors, such as less intense sunlight and greater moisture content. Spectroscopic analysis of litter DOM showed that easily degraded components, such as water-soluble compounds and carbohydrates, were preferentially degraded resulting in DOM that was enriched in lignin-derived compounds. Fluorescence analysis data of all litter DOM samples showed the occurrence of fluorescent units qualitatively similar regardless of plant covering, which suggests that in all cases simple structural components of low-molecular weight and small degree of aromatic polycondensation and content of conjugated chromophores are present. Soil DOM featured several numerous fluorescent units that differ as a function of the parent litter and/or its decomposition processes. Along the soil profiles water-soluble aliphatic compounds of low-molecular weight are found down to the deepest layer, whereas aromatic-ligninolitic compounds are decreasing with depth, probably because of their adsorption by mineral soil components. A greater amount of aromatic units, likely lignin-derived compounds, was found in the DOM from P. halepensis L., which suggested a more extended lignin decomposition. Further, with increasing soil depth, DOM was characterized by a decrease of low-molecular weight organic molecules and lower degree of humification. (C) 2008 Elsevier B.V. All rights reserved.					D'Orazio, Valeria/0000-0002-8711-7759												0378-1127					DEC 10	2008	256	12					2018	2028		10.1016/j.foreco.2008.07.038						WOS:000261602600003		
J	Sebestyen, SD; Boyer, EW; Shanley, JB; Kendall, C; Doctor, DH; Aiken, GR; Ohte, N				Sebestyen, Stephen D.; Boyer, Elizabeth W.; Shanley, James B.; Kendall, Carol; Doctor, Daniel H.; Aiken, George R.; Ohte, Nobuhito			Sources, transformations, and hydrological processes that control stream nitrate and dissolved organic matter concentrations during snowmelt in an upland forest	WATER RESOURCES RESEARCH												We explored catchment processes that control stream nutrient concentrations at an upland forest in northeastern Vermont, USA, where inputs of nitrogen via atmospheric deposition are among the highest in the nation and affect ecosystem functioning. We traced sources of water, nitrate, and dissolved organic matter (DOM) using stream water samples collected at high frequency during spring snowmelt. Hydrochemistry, isotopic tracers, and end-member mixing analyses suggested the timing, sources, and source areas from which water and nutrients entered the stream. Although stream-dissolved organic carbon (DOC) and dissolved organic nitrogen (DON) both originated from leaching of soluble organic matter, flushing responses between these two DOM components varied because of dynamic shifts of hydrological flow paths and sources that supply the highest concentrations of DOC and DON. High concentrations of stream water nitrate originated from atmospheric sources as well as nitrified sources from catchment soils. We detected nitrification in surficial soils during late snowmelt which affected the nitrate supply that was available to be transported to streams. However, isotopic tracers showed that the majority of nitrate in upslope surficial soil waters after the onset of snowmelt originated from atmospheric sources. A fraction of the atmospheric nitrogen was directly delivered to the stream, and this finding highlights the importance of quick flow pathways during snowmelt events. These findings indicate that interactions among sources, transformations, and hydrologic transport processes must be deciphered to understand why concentrations vary over time and over space as well as to elucidate the direct effects of human activities on nutrient dynamics in upland forest streams.				Boyer, Elizabeth/D-6617-2013; Sebestyen, Stephen/D-1238-2013; 	Sebestyen, Stephen/0000-0002-6315-0108; Ohte, Nobuhito/0000-0003-0658-6834												0043-1397	1944-7973				DEC 10	2008	44	12							W12410	10.1029/2008WR006983						WOS:000261690900006		
J	Lapworth, DJ; Gooddy, DC; Butcher, AS; Morris, BL				Lapworth, D. J.; Gooddy, D. C.; Butcher, A. S.; Morris, B. L.			Tracing groundwater flow and sources of organic carbon in sandstone aquifers using fluorescence properties of dissolved organic matter (DOM)	APPLIED GEOCHEMISTRY												The fluorescence properties of groundwaters from sites in two UK aquifers, the Penrith Sandstone of Cumbria and the Sherwood Sandstone of South Yorkshire, were investigated using excitation-emission matrix (EEM) fluorescence spectroscopy. Both aquifers are regionally important sources of public supply water and are locally impacted by pollution. The Penrith Sandstone site is in a rural setting while the Sherwood Sandstone site is in suburban Doncaster. Fluorescence analysis of samples from discrete sample depths in the Penrith Sandstone shows decreasing fulvic-like intensities with depth and also shows a good correlation with CFC-12, an anthropogenic groundwater tracer. Tryptophan-like fluorescence centres; in the depth profile may also provide evidence of rapid routing of relatively recent applications of organic slurry along fractures. Fluorescence analysis of groundwater sampled from multi-level piezometers installed within the Sherwood Sandstone aquifer also shows regions of tryptophan-like and relatively higher fulvic-like signatures. The fluorescence intensity profile in the piezometers shows tryptophan-like peaks at depths in excess of 50 m and mirrors the pattern exhibited by microbial species and CFCs highlighting the deep and rapid penetration of modern recharge due to rapid fracture flow. Fluorescence analysis has allowed the rapid assessment of different types and relative abundances of dissolved organic matter (DOM), and the fingerprinting of different sources of organic C within the groundwater system. The tryptophan:fulvic ratios found in the Penrith Sandstone were found to be between 0.5 and 3.0 and are characteristic of ratios from sheep waste sources. The Sherwood Sandstone has the lowest ratios (0.2-0.4) indicating a different source of DOM, most likely a mixture of terrestrial and microbial sources, although there is little evidence of pollution from leaking urban sewage systems. Results from these two studies suggest that intrinsic fluorescence may be used as a proxy for, or complementary tool to, other groundwater investigation methods in helping provide a conceptual model of groundwater flow and identifying different sources of DOM within the groundwater system. (C) 2008 Natural Environment Research Council. Published by Elsevier Ltd. All rights reserved.				Gooddy, Daren/A-7442-2013	Gooddy, Daren/0000-0002-6015-1332												0883-2927					DEC	2008	23	12					3384	3390		10.1016/j.apgeochem.2008.07.011						WOS:000261963700010		
J	Gonsior, M; Peake, B; Cooper, W; Jaffe, R; Young, H; Kahn, A; Kowalczuk, P				Gonsior, Michael; Peake, Barrie M.; Cooper, William J.; Jaffe, Rudolf; Young, Heather; Kahn, Amanda E.; Kowalczuk, Piotr			Spectral characterization of chromophoric dissolved organic matter (CDOM) in a fjord (Doubtful Sound, New Zealand)	AQUATIC SCIENCES												Doubtful Sound, Fiordland National Park, New Zealand has a stable low salinity layer (LSL) at the surface due to the high annual rainfall and an additional freshwater input from the discharge of a hydroelectric power plant. Chromophoric dissolved organic matter (CDOM) distribution dynamics in this LSL were analyzed using Excitation Emission Matrix (EEM) fluorescence and UV/Vis absorption measurements. The levels of CDOM in surface water in Doubtful Sound were much higher than previously reported for coastal zones. CDOM analyzed by UV/Vis absorbance and EEM fluorescence decreased by about 90% within the first 5 m depth. In the first 5 m, the salinity gradient was extreme (5 - 34 salinity), creating a vertical mixing gradient, which appeared to be stable over time. The spectral slope S and the fluorescence index increased during vertical mixing within the first 5 m depth indicating changes in the CDOM chromophores. Observations during a strong rain event revealed that CDOM in a freshwater stream initially increased, but decreased with additional rain (same flow rate), which is an indication that most CDOM was quickly exported within these catchments. Furthermore, the lower CDOM input after substantial rain diluted the surface CDOM level and created a subsurface CDOM maximum. However, shortly after the rain event (< 24 h) the surface CDOM maximum with a steady decrease with depth was restored. The combination of extreme rainfall, pristine temperate rain forest and steep mountains with distinct watersheds creates a highly dynamic environment with very high terrestrial CDOM input. These CDOM dynamics and the high degree of scatter in the linear correlations between CDOM levels and salinity cannot be explained solely in terms of conservative mixing, but suggest that biophysical controls in the catchments and mixing with marine derived CDOM are involved in the dynamics of CDOM in this system.				Gonsior, Michael/D-3964-2012; 	Gonsior, Michael/0000-0003-0542-4614; Kowalczuk, Piotr/0000-0001-6016-0610												1015-1621					DEC	2008	70	4					397	409		10.1007/s00027-008-8067-4						WOS:000261329000005		
J	Baker, A; Tipping, E; Thacker, SA; Gondar, D				Baker, A.; Tipping, E.; Thacker, S. A.; Gondar, D.			Relating dissolved organic matter fluorescence and functional properties	CHEMOSPHERE												The fluorescence excitation-emission matrix properties of 25 dissolved organic matter samples from three rivers and one lake are analysed. All sites are sampled in duplicate, and the 25 samples include ten taken from the lake site, and nine from one of the rivers, to cover variations in dissolved organic matter composition due to season and river flow. Fluorescence properties are compared to the functional properties of the dissolved organic matter; the functional assays provide quantitative information on photochemical fading, buffering capacity, copper binding, benzo[a]pyrene binding, hydrophilicity and adsorption to alumina. Optical (absorbance and fluorescence) characterization of the dissolved organic matter samples demonstrates that (1) peak C (excitation 300-350 nm; emission 400-460 nm) fluorescence emission wavelength; (2) the ratio of peak T (excitation 220-235 nm; emission 330-370 nm) to peak C fluorescence intensity; and (3) the peak C fluorescence intensity: absorbance at 340 nm ratio have strong correlations with many of the functional assays. Strongest correlations are with benzo[a]pyrene binding. alumina adsorption, hydrophilicity and buffering capacity, and in many cases linear regression equations with a correlation coefficient >0.8 are obtained. These optical properties are independent of freshwater dissolved organic carbon concentration (for concentrations < 10 mg L(-1)) and therefore hold the potential for laboratory. field and on-line monitoring and prediction of organic matter functional properties. (C) 2008 Elsevier Ltd. All rights reserved.				Baker, Andy/A-6298-2011; Tipping, Edward/I-6309-2012	Tipping, Edward/0000-0001-6618-6512												0045-6535					DEC	2008	73	11					1765	1772		10.1016/j.chemosphere.2008.09.018						WOS:000261600000010	18951610	
J	Iorio, M; Pan, B; Capasso, R; Xing, BS				Iorio, Marianna; Pan, Bo; Capasso, Renato; Xing, Baoshan			Sorption of phenanthrene by dissolved organic matter and its complex with aluminum oxide nanoparticles	ENVIRONMENTAL POLLUTION												Intent of this study was to explore the potential application of polymerin, the polymeric, dissolved organic matter fraction from olive oil wastewaters, in technologies aimed at remediating hydrophobic organic compounds (HOCs) point-source pollution. Phenanthrene binding with polymerin was investigated. Moreover, the effect of addition of micro and nanoscale aluminum oxides (Al(2)O(3)) was studied, as well as sorption of polymerin on the oxides. Phenanthrene binding capacity by polymerin was notably higher than the sorption capacities for both types of Al(2)O(3) particles. Polymerin sorption on nanoparticles was nearly 100 times higher than microparticles. In a three-phase system, using microparticles, higher phenanthrene sorption was found by adding into water polymerin, oxides and phenanthrene simultaneously. In contrast, using nanoparticles, a considerable enhancement of phenanthrene sorption was shown by adding phenanthrene to a pre-formed and dried polymerin-oxide complex. These findings support the application of polymerin, especially associated with Al(2)O(3) nanoparticles, in remediation of water contaminated with HOCs. This work highlights the significant role of nanoparticles. (C) 2008 Elsevier Ltd. All rights reserved.				Pan, Bo/I-9431-2014													0269-7491					DEC	2008	156	3					1021	1029		10.1016/j.envpol.2008.05.003						WOS:000261678700057	18508167	
J	Amery, F; Degryse, F; Cheyns, K; De Troyer, I; Mertens, J; Merckx, R; Smolders, E				Amery, F.; Degryse, F.; Cheyns, K.; De Troyer, I.; Mertens, J.; Merckx, R.; Smolders, E.			The UV-absorbance of dissolved organic matter predicts the fivefold variation in its affinity for mobilizing Cu in an agricultural soil horizon	EUROPEAN JOURNAL OF SOIL SCIENCE												It is well established that dissolved organic matter (DOM) mobilizes copper (Cu) in soils but it is unknown to what extent variable DOM quality affects this. During a 5 month period, 250 leachates of an uncontaminated agricultural soil were sampled at 45 cm depth using passive capillary wick samplers. The dissolved Cu and organic carbon (DOC) concentrations varied sevenfold and were weakly correlated (r = 0.56). The [Cu] : [DOC] ratio varied fivefold and exhibited a significant positive correlation (r = 0.77) with the specific UV-absorbance of DOM at 254 nm (SUVA), indicating that the more aromatic DOM had higher Cu affinity. The dissolved Cu concentrations were predicted by an assemblage model in WHAM6 using the composition of the solid phase above the wick samplers and that of the solution, including DOC. The predicted [Cu] : [DOC] ratio was almost constant when assuming default DOM properties with 65% of all DOM active as fulvic acid (%AFA). The %AFA was subsequently varied proportionally to the SUVA of DOM and using the SUVA of pure FA (SUVA(FA)) as a fitting parameter. In that case, the variation in the predicted [Cu] : [DOC] ratio was much larger and the predicted Cu concentrations were within a factor of 1.4 of the measured values for 90% of the samples. The fitted SUVA(FA) was 38 l g(-1) cm(-1), in excellent agreement with that of Suwannee River FA (SUVA(FA) = 37 l g(-1) cm(-1)). It is concluded that the DOM quality, e.g. the aromaticity, should be taken into account when estimating Cu mobility in soils.				Degryse, Fien/E-1231-2012	Degryse, Fien/0000-0002-4875-2944												1351-0754					DEC	2008	59	6					1087	1095		10.1111/j.1365-2389.2008.01078.x						WOS:000261121500008		
J	Scheel, T; Jansen, B; van Wijk, AJ; Verstraten, JM; Kalbitz, K				Scheel, T.; Jansen, B.; van Wijk, A. J.; Verstraten, J. M.; Kalbitz, K.			Stabilization of dissolved organic matter by aluminium: a toxic effect or stabilization through precipitation?	EUROPEAN JOURNAL OF SOIL SCIENCE												Carbon mineralization in acidic forest soils can be retarded by large concentrations of aluminium (Al). However, it is still unclear whether Al reduces C mineralization by direct toxicity to microorganisms or by decreased bioavailability of organic matter (OM) because dissolved organic matter (DOM) is precipitated by Al. We conducted an incubation experiment (6 weeks) with two DOM solutions (40 mg C litre(-1)) derived from two acidic forests and possessing large differences in composition. Aluminium was added to the solutions in realistic ranges for acidic soils (1.6-24 mg Al litre(-1)) at pHs of 3.8 and 4.5, to achieve differences in Al speciation. We determined different Al species, including the potentially toxic Al(3+), by Diffusive Gradients in Thin Films (DGT) to evaluate toxic effects on microorganisms. Precipitation of OM increased with larger amounts of added Al and higher pH, and we measured a larger fraction of dissolved 'free' Al at pH 3.8 than at pH 4.5. Organic matter degradation decreased significantly with Al addition, and we found more organic matter degraded at pH 3.8 than at pH 4.5 for the respective Al additions. Consequently, the observed reduction in OM degradation (i.e. stabilization) cannot be explained by toxic effects of 'free' Al. However, C stabilization correlated significantly with C precipitation. The pH did not influence C stabilization directly, but determined the amount of C being precipitated. Phosphorus was removed along with OM by precipitation, which possibly also affected C stabilization. We conclude that C stabilization upon Al addition did not result from toxic effects, but was caused by reduced bioavailability of OM after its precipitation. The reduction in OM degradation by 65% is of great relevance for the overall C stabilization in acidic forest soils. Increasing pH and decreasing Al concentrations upon recovery from acidic deposition should therefore not result in decreased stabilization of precipitated OM.				Jansen, Boris/I-9295-2012; Kalbitz, Karsten/A-9641-2013	Jansen, Boris/0000-0002-4493-1734; 												1351-0754					DEC	2008	59	6					1122	1132		10.1111/j.1365-2389.2008.01074.x						WOS:000261121500011		
