PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Aucour, AM; Tao, FA; Moreira-Turcq, P; Seyler, P; Sheppard, S; Benedetti, MF				Aucour, AM; Tao, FA; Moreira-Turcq, P; Seyler, P; Sheppard, S; Benedetti, MF			The Amazon River: behaviour of metals (Fe, Al, Mn) and dissolved organic matter in the initial mixing at the Rio Negro/Solimoes confluence	CHEMICAL GEOLOGY												We studied the changes in major elements and organic carbon concentrations during the initial stage of the mixing of the black (Rio Negro) and the White (Rio Solimoes) waters in the Amazon River basin to understand the geochemical processes that could control the redistribution between particulate and dissolved fractions. Water samples were collected at six stations including the Rio Negro and the Rio Solimoes and four stations downstream from the confluence. The relative contributions of the two tributaries were determined using a triple tracer approach (delta(18)O, deltaD, Cl-). Particulate (>0.2 mum) and dissolved ( <0.2 mum) concentrations of major elements (Ca, Mg, Fe, Al, Si) and organic carbon (POC and DOC) were measured. Major elements in the particulate fraction were found to have a nonconservative behaviour in the initial stage of the mixing due to mineral removal. In the dissolved fraction, only the DOC, Fe, and Mn behaved nonconservatively. The Fe losses could be due to preferential removal of Fe bound to N-rich organic matter (OM) and/or to preferential removal of Fe oxyhydroxides. The increasing dissolved manganese content in the dissolved phase is explained by a reductive dissolution of manganese oxides due to massive inputs of phenolic-rich OM from the Rio Negro. The amount of DOC removed from the water column in the initial stage of the mixing would represent 4% of the total annual DOC flux of the Amazon River at the reference gauging station of Obidos. (C) 2002 Elsevier Science B.V. All rights reserved.				Benedetti, Marc/A-5463-2011; SEYLER, Patrick/D-6024-2013	Benedetti, Marc/0000-0003-1075-8205; SEYLER, Patrick/0000-0003-3390-0614												0009-2541					JUN 15	2003	197	1-4					271	285		10.1016/S0009-2541(02)00398-4						WOS:000183190400013		
J	Yamamoto, H; Liljestrand, HM; Shimizu, Y; Morita, M				Yamamoto, H; Liljestrand, HM; Shimizu, Y; Morita, M			Effects of physical-chemical characteristics on the sorption of selected endocrine disrnptors by dissolved organic matter surrogates	ENVIRONMENTAL SCIENCE & TECHNOLOGY												Sorption coefficients (K-oc values) of selected endocrine disruptors for a wide variety of dissolved organic matter (DOM) were measured using fluorescence quenching and solubility enhancement. 17beta-Estradiol, estriol, 17alpha-ethynylestradiol, p-nonylphenol, p-tert-octylphenol, and dibutylphthalate were selected as endocrine disruptors. Aldrich humic acid, Suwannee River humic and fulvic acids, Nordic fulvic acid, alginic acid, dextran, and tannic acid were selected as DOM surrogates. The resulting sorption coefficients (log K-oc) were independent of octanolwater partitioning coefficients (log K-oc) of the selected endocrine disruptors, indicating the hydrophobic interaction is not the predominant sorption mechanism. Moreover, the K-oc values for the selected endocrine disruptors, especially the steroid estrogens, correlated much better with UV absorptivity at 272 nm (A(272)) and phenolic group concentration of the DOM than with either the H/O or the (O+N)/C atomic ratio of the DOM. This suggests that the sorption mechanism is closely related to the interaction between pi-electrons and the hydrogen bonds, i.e.,the affinity between phenolic groups of the steroid estrogens and DOM is suggested to provide a relatively large contribution to the overall sorption and yield the K-oc values of the steroid estrogens as high as those of the alkylphenols and dibutylphthalate, which are suggested to be dominated by nonspecific hydrophobic interaction.				Yamamoto, Hiroshi/J-1579-2014													0013-936X					JUN 15	2003	37	12					2646	2657		10.1021/es026405w						WOS:000183504900004	12854701	
J	Li, FS; Yuasa, A; Ebie, K; Azuma, Y				Li, FS; Yuasa, A; Ebie, K; Azuma, Y			Microcolumn test and model analysis of activated carbon adsorption of dissolved organic matter after precoagulation: effects of pH and pore size distribution	JOURNAL OF COLLOID AND INTERFACE SCIENCE												Microcolumn adsorption experiments were conducted to generate breakthrough profiles of dissolved organic matter (DOM) remaining after coagulation treatment of a naturally colored surface water for three coal-based activated carbons (ACs) and four water pH levels. A plug-flow homogeneous surface diffusion model was applied to determine the intraparticle surface diffusivities of the DOM at different AC-pH combinations. It was found that, for all three ACs, the removal of DOM increased as pH decreased and the increasing extent changed with the ACs used. The pH dependency of the column performance seemed to be attributed more apparently to pH's capability in changing the zeta potential of AC particles. In addition, at all pH levels, the column performance varied markedly with the ACs used. Correlation analyses of the accumulated amounts of DOM onto all three ACs with corresponding pore volumes in several divided pore size regions clearly indicated that pores with sizes 30-100 Angstrom were more effective in adsorbing organic macromolecules. Furthermore, based on model simulations, the sensitivity of bed performance to equilibrium and kinetic parameters was quantified by conducting variance analyses with a four-way classification method. (C) 2003 Elsevier Science (USA). All rights reserved.																	0021-9797					JUN 15	2003	262	2					331	341		10.1016/S0021-9797(03)00116-4						WOS:000183355300003	16256613	
J	Kisand, V; Wikner, J				Kisand, V; Wikner, J			Combining culture-dependent and -independent methodologies for estimation of richness of estuarine bacterioplankton consuming riverine dissolved organic matter	APPLIED AND ENVIRONMENTAL MICROBIOLOGY												Three different methods for analyzing natural microbial community diversity were combined to maximize an estimate of the richness of bacterioplankton catabolizing riverine dissolved organic matter (RDOM). We also evaluated the ability of culture-dependent quantitative DNA-DNA hybridization, a 16S rRNA gene clone library, and denaturing gradient gel electrophoresis (DGGE) to detect bacterial taxa in the same sample. Forty-two different cultivatable strains were isolated from rich and poor solid media. In addition, 50 unique clones were obtained by cloning of the bacterial 16S rDNA gene amplified by PCR from the community DNA into an Escherichia coli vector. Twenty-three unique bands were sequenced from 12 DGGE profiles, excluding a composite fuzzy band of the Cytophaga-Flavobacterium group. The different methods gave similar distributions of taxa at the genus level and higher. However, the match at the species level among the methods was poor, and only one species was identified by all three methods. Consequently, all three methods identified unique subsets of bacterial species, amounting to a total richness of 97 operational taxonomic units in the experimental system. The confidence in the results was, however, dependent on the current precision of the phylogenetic determination and definition of the species. Bacterial consumers of RDOM in the studied estuary were primarily both cultivatable and uncultivable taxa of the Cytophaga-Flavobacterium group, a concordant result among the methods applied. Culture-independent methods also suggested several not-yet-cultivated beta-proteobacteria to be RDOM consumers.				Kisand, Veljo/H-2466-2012; Wikner, Johan/D-1504-2012	Kisand, Veljo/0000-0002-5535-1639; Wikner, Johan/0000-0001-6061-8257												0099-2240					JUN	2003	69	6					3607	3616		10.1128/AEM.69.6.3607-3616.2003						WOS:000187156200073	12788769	
J	Worrall, F; Burt, T; Shedden, R				Worrall, F; Burt, T; Shedden, R			Long term records of riverine dissolved organic matter	BIOGEOCHEMISTRY												This presents the longest, consistent records of dissolved organic carbon in rivers ever published. This study presents long-term records of organic matter as indicated by water colour that were constructed for three catchments in Northern England for as far back as 1962. Observations show that there have been large increases in DOC concentrations over the period of study with in one case a doubling of the concentration over a period of 29 years. However, in one of the catchments no significant change was observed over a 31-year period. All catchments show common inter-annual control on carbon release in response to droughts, but no step increases in DOC concentrations were observed in response to such perturbations with pre-drought levels being restored within a period 3-4 years. Observed increasing trends do not correlate with changes in river discharge, pH, alkalinity or rainfall, but do coincide with increasing average summer temperatures in the region. The times series of DOC concentration over the period of the record appears stationary, but the distribution of daily values suggests a change in sources of colour over the increasing trend. The evidence supports a view that increases in carbon release are in equilibrium with temperature increases accentuated by land-use factors.																	0168-2563					JUN-JUL	2003	64	2					165	178		10.1023/A:1024924216148						WOS:000184414400002		
J	Leenheer, JA; Nanny, MA; McIntyre, C				Leenheer, JA; Nanny, MA; McIntyre, C			Terpenoids as major precursors of dissolved organic matter in landfill leachates, surface water, and groundwater	ENVIRONMENTAL SCIENCE & TECHNOLOGY												(13)C NMR analyses of hydrophobic dissolved organic matter (DOM) fractions isolated from a landfill leachate contaminated groundwater near Norman, OK; the Colorado River aqueduct near Los Angeles, CA; Anaheim Lake, an infiltration basin for the Santa Ana River in Orange County, CA; and groundwater from the Tomago Sand Beds, near Sydney, Australia, found branched methyl groups and quaternary aliphatic carbon structures that are indicative of terpenoid hydrocarbon precursors. Significant amounts of lignin precursors, commonly postulated to be the major source of DOM, were found only in trace quantities by thermochemolysis/gas chromatography/mass spectrometry of the Norman Landfill and Tomago Sand Bed hydrophobic DOM fractions. Electrospray/tandem mass spectrometry of the Tomago Sand Bed hydrophobic acid DOM found an ion series differing by 14 daltons, which is indicative of aliphatic and aryl-aliphatic polycarboxylic acids. The product obtained from ozonation of the resin acid, abietic acid, gave a similar ion series. Terpenoid precursors of DOM are postulated to be derived from resin acid paper sizing agents in the Norman Landfill, algal and bacterial terpenoids in the Colorado River and Anaheim Lake, and terrestrial plant terpenoids in the Tomago Sand Beds.				McIntyre, Cameron/D-1222-2016	McIntyre, Cameron/0000-0001-8517-9836												0013-936X					JUN 1	2003	37	11					2323	2331		10.1021/es0264089						WOS:000183242300024	12831012	
J	Gourlay, C; Tusseau-Vuillemin, MH; Garric, J; Mouchel, JM				Gourlay, C; Tusseau-Vuillemin, MH; Garric, J; Mouchel, JM			Effect of dissolved organic matter of various origins and biodegradabilities on the bioaccumulation of polycyclic aromatic hydrocarbons in Daphnia magna	ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY												As a preliminary study of the influence of urban organic matter on the bioavailability of polycyclic aromatic hydrocarbons (PAHs), the effect of different types of dissolved organic matter (DOM) on the bioaccumulation of fluoranthene, pyrene, or benzo[a]pyrene in Daphnia magna was studied. Commercial humic substances, DOM from the aeration basin of a wastewater treatment plant, and highly biodegradable DOM (algae or animal extracts) were tested. The bioaccumulation of benzo[a]pyrene was reduced by each DOM (up to 80% reduction with humic substances). Pyrene bioaccumulation was also decreased by each DOM to a lesser extent. Fluoranthene bioaccumulation was affected by the presence of humic acids only. In each experiment, the solution containing humic DOM led to the lowest bioaccumulation. Supposing that only dissolved PAHs were bioavailable, the reduction of bioaccumulation allowed a biological estimate of the partition coefficients of DOM and PAH, K-DOC. The estimated coefficients were positively related to the aromaticity of DOM and negatively related to its biodegradability.																	0730-7268					JUN	2003	22	6					1288	1294		10.1897/1551-5028(2003)022<1288:EODOMO>2.0.CO;2						WOS:000185639100015	12785586	
J	Suominen, K; Kitunen, V; Smolander, A				Suominen, K; Kitunen, V; Smolander, A			Characteristics of dissolved organic matter and phenolic compounds in forest soils under silver birch (Betula pendula), Norway spruce (Picea abies) and Scots pine (Pinus sylvestris)	EUROPEAN JOURNAL OF SOIL SCIENCE												The aim was to characterize dissolved organic matter in soils under different tree species. Molecular size distribution and chemical composition of dissolved organic carbon and nitrogen were determined in water extracts from humus layers and mineral soils taken from silver birch (Betula pendula Roth.), Norway spruce (Picea abies (L.) Karst.) and Scots pine (Pinus sylvestris L.) stands. Concentrations of tannins and 15 phenolic acids in the humus layers were measured. Per unit of organic matter, the concentrations of dissolved organic C and N were larger in birch and spruce humus layers than in the pine humus layer. In the underlying mineral soil, the concentrations of dissolved organic C were similar at all sites, but the concentration of dissolved organic N was greater in spruce and pine soils than in birch soil. In all soils, the 10-100 kDa fraction was the most abundant molecular size group and hydrophobic acids the most abundant chemical group of dissolved organic C. In all humus layers, hydrophobic acids and hydrophilic bases were the major components of dissolved organic N. There were only minor differences in the concentrations of total tannins in the humus layers under different tree species. Small-molecule tannins (about < 0.5 kDa) were most abundant in the birch humus, and large-molecule tannins in the pine humus. Coniferous humus contained more ferulic and p -coumaric acids than did the birch humus. The concentrations of 3,4 and 3,5-dihydroxybenzoic acid, vanillic acid and 4-hydroxybenzoic acid were similar in all soils.																	1351-0754					JUN	2003	54	2					287	293		10.1046/j.1365-2389.2003.00524.x						WOS:000183032200008		
J	Dittmar, T; Kattner, G				Dittmar, T; Kattner, G			Recalcitrant dissolved organic matter in the ocean: major contribution of small amphiphilics	MARINE CHEMISTRY												For the bulk of dissolved organic carbon (DOC) in the ocean, chemical structure and basic biochemical parameters are largely unknown. To reveal new structural and physicochemical information on DOC, we applied gel permeation chromatography (GPQ in conjunction with a high-sensitivity DOC detector on samples from the Arctic Rivers and Ocean. Carbon-normalized data on molecular size, polarity, charge and aromaticity were obtained for marine-derived and terrigenous refractory compounds in the ocean. The main fraction (60-70%) of riverine DOC exhibited characteristic features of terrigenous humics in terms of aromaticity and molecular mass. Molar UV absorption coefficients (epsilon(OC) at 254 nm) of 72-78 in mol C m(2.)mol(-1) indicated high aromaticity and nominal molecular masses (M-n) were 870-1050 g(.)mol(-1). The remainder was composed mainly of subunits of humics, and of diagenetically fresh biopolymers. In the coastal mixing zone, the hydrodynamic diameter of humics decreased probably due to intramolecular contraction or coiling induced by increases of ion strength and concentration of divalent ions. Aromaticity and the proportion of chromatographic DOC fractions, on the other hand, behaved conservatively, which indicates compositional stability of terrigenous DOC during mixing in the Arctic Ocean. In the deep sea, a main fraction (similar to 60%) of DOC showed characteristic features of aquatic fulvic acids and their subunits, with low molecular masses (M-n similar to 550 g(.)mol(-1)) and low aromaticities (epsilon(OC) similar to 13 m(2.) mol(-1)). The remainder (similar to 40% of DOC) was composed of aliphatic and very small (< 300 g(.)mol(-1)) neutral molecules, largely with hydrophobic functional groups. These molecules have escaped from the analytical window so far because they cannot be isolated via ultrafiltration or XAD resins and do not absorb UV light to be seen by conventional detection. Therefore, a considerable part of dissolved organic matter has very different chemical structures and physicochemical features than previously thought. Most mechanisms that have been suggested to describe the formation of recalcitrant organic matter in the ocean cannot be applied to a major fraction of DOC in the Arctic Ocean. (C) 2003 Elsevier Science B.V. All rights reserved.				Dittmar, Thorsten/L-7796-2013	Dittmar, Thorsten/0000-0002-3462-0107												0304-4203					JUN	2003	82	1-2					115	123		10.1016/S0304-4203(03)00068-9						WOS:000183605000009		
J	Lu, XQ; Maie, N; Hanna, JV; Childers, DL; Jaffe, R				Lu, XQ; Maie, N; Hanna, JV; Childers, DL; Jaffe, R			Molecular characterization of dissolved organic matter in freshwater wetlands of the Florida Everglades	WATER RESEARCH												In this study, the molecular composition of dissolved organic matter (DOM), collected from wetlands of the Southern Everglades, was examined using a variety of analytical techniques in order to characterize its sources and transformation in the environment. The methods applied for the characterization of DOM included fluorescence spectroscopy, solid state C-13 CPMAS NMR spectroscopy, and pyrolysis-GC/MS. The relative abundance of protein-like components and carbohydrates increased from the canal site to more remote freshwater marsh sites suggesting that significant amounts of non-humic DOM are autochthonously produced within the freshwater marshes, and are not exclusively introduced through canal inputs. Such in situ DOM production is important when considering how DOM from canals is processed and transported to downstream estuaries of Florida Bay. (C) 2003 Elsevier Science Ltd. All rights reserved.																	0043-1354					JUN	2003	37	11					2599	2606		10.1016/S0043-1354(03)00081-2						WOS:000183430000007	12753837	
J	Kalbitz, K; Kaiser, K				Kalbitz, K; Kaiser, K			Ecological aspects of dissolved organic matter in soils - Preface	GEODERMA																Kalbitz, Karsten/A-9641-2013													0016-7061					MAY	2003	113	3-4					177	178		10.1016/S0016-7061(02)00359-2						WOS:000181662900001		
J	McDowell, WH				McDowell, WH			Dissolved organic matter in soils - future directions and unanswered questions	GEODERMA					International Workshop on Ecological Aspects of Dissolved Organic Matter in Terrestrial Ecosystem	OCT 09-11, 2001	UNIV BAYREUTH, BAYREUTH, GERMANY		UNIV BAYREUTH			Dissolved organic matter (DOM) is an important constituent of soil solution that plays a role in many chemical and biological processes in soils. Tremendous strides have been made in the past 25 years to more fully describe the composition of DOM and its role in soil. The papers in this special issue contribute to this literature by both summarizing recent research and reporting on new projects. Based on the papers presented here and others in the literature, I suggest that the following three questions would prove fruitful for future research on DOM in soils: (1) How large are various sources and sinks and how are they controlled?; (2) What is the ecological significance of dissolved organic nitrogen (DON) in comparison to dissolved organic carbon (DOC)?; (3) How are fluxes altered in human-dominated environments? In support of answering these questions, I recommend that emphasis be placed on developing new analytical techniques (isotopic, or detailed characterization of DOM constituents), increasing interchanges between aquatic and terrestrial biogeochemists and developing an integrated conceptual approach to the study of DOM in soils that addresses interactions among solid soil organic matter, microorganisms including fungi and mycorrhizal fungi, and DOM. (C) 2002 Elsevier Science B.V. All rights reserved.				McDowell, William/E-9767-2010	McDowell, William/0000-0002-8739-9047												0016-7061					MAY	2003	113	3-4					179	186		10.1016/S0016-7061(02)00360-9						WOS:000181662900002		
J	Zsolnay, A				Zsolnay, A			Dissolved organic matter: artefacts, definitions, and functions	GEODERMA					International Workshop on Ecological Aspects of Dissolved Organic Matter in Terrestrial Ecosystem	OCT 09-11, 2001	UNIV BAYREUTH, BAYREUTH, GERMANY		UNIV BAYREUTH			In this concept paper, some basic problems in the obtaining of the dissolved organic matter (DOM) are described. Some of them are fairly obvious such as adsorption and desorption on the filters used to isolate DOM. However, some are subtler such as alteration in the tertiary physicochemical structure of DOM because of cavitation (filtration), concentration (ultrafiltration, reverse osmosis), or decomposition (electrophoresis). These structure changes may not have an influence on a variety of analytical techniques, but they may alter the ability of DOM to interact with certain ecosystem components such as the biota and pollutants. Therefore, the interpretation of the analyses done with such DOM cannot necessarily be extrapolated to in situ conditions. Fluorescence has been found to be a sensitive tool to follow such tertiary structure changes. In structured matrices with pore spaces such as soils and sediments, DOM may have different fates and functions depending on the pore spaces in which it is located. This again needs to be considered in sampling strategies. For example, DOM in macropores may play important roles in groundwater quality but presumably does not play a major role in the in situ production of the greenhouse gas N2O via denitrification, since this pore space tends to be well aerated. A protocol for the separate sampling of the different pore spaces is presented. Another difficulty, which is shown here, is that minor changes in extraction methodology (such as the extractant-soil ratio) can have a serious effect on the apparent amount of DOM. DOM samples from a field can have considerable temporal and spatial variability, which is complicated by the fact that DOM from unsaturated systems can be strongly influenced by ambient water content. This again needs to be considered, especially when fields from different regions are sampled and compared. Another important point is that the results obtained from one DOM source cannot necessarily be extrapolated to the DOM from another source. For example, soil pore water DOM differs both from aquatic DOM and from the material, which can be extracted as the humic substance fraction. Finally, with the increasing awareness of the ecological functions of DOM, which are briefly presented here, there is also an increase in DOM research being done in different disciplines. This is laudable, but presentations of results need to define DOM more precisely to prevent misunderstandings. (C) 2002 Elsevier Science B.V All rights reserved.																	0016-7061					MAY	2003	113	3-4					187	209		10.1016/S0016-7061(02)00361-0						WOS:000181662900003		
J	Marschner, B; Kalbitz, K				Marschner, B; Kalbitz, K			Controls of bioavailability and biodegradability of dissolved organic matter in soils	GEODERMA					International Workshop on Ecological Aspects of Dissolved Organic Matter in Terrestrial Ecosystem	OCT 09-11, 2001	UNIV BAYREUTH, BAYREUTH, GERMANY		UNIV BAYREUTH			In soils, dissolved organic matter (DOM) is probably the most bioavailable fraction of soil organic matter, since all microbial uptake mechanisms require a water environment. Bioavailability describes the potential of microorganisms to interact with DOM. It is a prerequisite for biodegradation and can be restricted, if DOM is present in small pores or within soil aggregates and therefore not accessible for microorganisms. DOM biodegradation is defined as the utilisation of organic compounds by soil microorganisms quantified by the disappearance of DOM or O(2) or by the evolution of CO(2). The controlling factors for DOM biodegradability can be divided into three groups, namely, intrinsic DOM quality parameters, soil and solution parameters and external factors. DOM characteristics that generally enhance its biodegradability are high contents of carbohydrates, organic acids and proteins for which the hydrophilic neutral fraction seems to be a good estimate. In contrast, aromatic and hydrophobic structures that can also be assessed by UV absorbance decrease DOM biodegradability, either due to their recalcitrance or due to inhibiting effects on enzyme activity. Effects of solution parameters such as Al, Fe, Ca and heavy metal concentrations on DOM biodegradability have been documented in various studies, however with different, sometimes conflicting results. Inhibitory effects of metals are generally attributed to toxicity of the organic complexes or the free metal ions. In contrast, the enhanced degradability observed in the presence of metal ions may be due to flocculation, as larger structures will provide better attachment for microbial colonies. As degradation is dependent on microbial activity, the composition and density of the microbial population used in the degradation studies also influence biodegradation. Site-specific factors, such as vegetation, land use and seasonality of meteorological parameters control DOM composition and soil and soil solution properties and therefore also affect its biodegradability. The major obstacle for a better understanding of the controls of DOM biodegradability is the lack of a standardised methodology or at least systematic comparisons between the large number of methods used to assess DOM biodegradability. (C) 2002 Elsevier Science B.V All rights reserved.				Kalbitz, Karsten/A-9641-2013													0016-7061					MAY	2003	113	3-4					211	235		10.1016/S0016-7061(02)00362-2						WOS:000181662900004		
J	Siemens, J; Haas, M; Kaupenjohann, M				Siemens, J; Haas, M; Kaupenjohann, M			Dissolved organic matter induced denitrification in subsoils and aquifers?	GEODERMA					International Workshop on Ecological Aspects of Dissolved Organic Matter in Terrestrial Ecosystem	OCT 09-11, 2001	UNIV BAYREUTH, BAYREUTH, GERMANY		UNIV BAYREUTH			Nitrate inputs into aquifers may be attenuated by denitrification. This study aims to evaluate the relevance of dissolved organic matter (DOM) as a substrate for denitrifiers. Seepage water and groundwater were sampled using suction plates, suction cups and multilevel wells and were analyzed for dissolved organic carbon (DOC) and for NO3-. DOM was fractionated and subjected to batch incubations. The investigated soils were three well-drained Plaggic Anthrosols, one Gleyic Podzol and one Eutric Gleysol. Concentrations of DOM ranged from 9 to 32 mg C l(-1) at 90 cm depth. Fluxes of DOM at this depth were between 60 and 90 kg DOC ha(-1) year(-1). Concentrations decreased to 4-7 mg C l(-1) at depths of 3-5.6 m at the well-drained sites. Corresponding DOC fluxes at these depths were between 10 and 20 kg C ha(-1) year(-1). No change in DOC concentrations and fluxes with increasing depth was observed at the poorly drained sites. Because DOM fractions did not change along the flowpath, retention by sorption was probably negligible at these sites. Decreasing NO3- concentrations, which indicate denitrification, were observed at the poorly drained sites and 9-13 m below the groundwater table. During incubation studies, DOC and NO3- concentrations changed little (mean decrease: < 1 mg C l(-1), 0.9 mg N l(-1)). We conclude that DOM leached from soils does not contribute significantly to the natural attenuation of NO3- leached to aquifers because (a) the zones where DOM concentrations and NO3- concentrations decrease are separated spatially and (b) the bioavailability of leached DOM is low. (C) 2002 Elsevier Science B.V All rights reserved.																	0016-7061					MAY	2003	113	3-4					253	271		10.1016/S0016-7061(02)00364-6						WOS:000181662900006		
J	Kalbitz, K; Schmerwitz, J; Schwesig, D; Matzner, E				Kalbitz, K; Schmerwitz, J; Schwesig, D; Matzner, E			Biodegradation of soil-derived dissolved organic matter as related to its properties	GEODERMA					International Workshop on Ecological Aspects of Dissolved Organic Matter in Terrestrial Ecosystem	OCT 09-11, 2001	UNIV BAYREUTH, BAYREUTH, GERMANY		UNIV BAYREUTH			Quantifying the contribution of dissolved organic matter (DOM) to C sequestration in soils requires knowledge about extent and rate of its biodegradation. Since degradation experiments are time consuming, estimating the biodegradability of DOM by more easily measurable properties seems valuable. Our goal was therefore to investigate the biodegradation of DOM of different origin and to relate its extent and rate to properties such as UV absorbance, synchronous and emission scan fluorescence, XAD-8 sorption chromatography and (1)H-NMR spectroscopy. We extracted DOM from 13 different samples (maize straw, forest floors, peats, agricultural soils) and carried out a 90-day liquid incubation experiment. DOM biodegradation was quantified by CO(2) evolution. Rapidly and slowly mineralizable portions of dissolved organic carbon (DOC) as a measure of labile and stable DOC and the respective mineralization rate constants and half-lives were calculated by a double exponential model. The extent and rate of DOM biodegradation from less humified organic material (straw, litter and fermentation layers of forest floors) were high resulting in 61-93% of DOC being mineralized. The labile fraction comprised 59-88% of total DOC. DOM extracted from agricultural soils was of an intermediate biodegradability with a CO(2) evolution comprising 17-32% of total DOC. Labile DOC represented 14-25% of total DOC. DOM extracted from peats and Oa forest floor layers was relatively stable (mineralization of 4-9% of total DOC, labile DOC: 3-6%). The half-life of the labile DOC pool was short (2-5 days), whereas that of the stable DOC pool ranged from 0.2 years (DOM from less humified material) to 8.6 years (DOM from the Oa layer under spruce). Extent and rate of DOM biodegradation were closely but nonlinearly related to DOM properties. Solutions exceeding a threshold value of UV absorbance, aromaticity, XAD-8 adsorbable C or of humification indices derived from fluorescence spectra or having carbohydrate contents below a certain level were stable against biodegradation. Relatively simple methods like UV spectroscopy, XAD-8 fractionation and fluorescence emission spectroscopy were suitable to estimate the biodegradation of DOM. (C) 2002 Elsevier Science B.V All rights reserved.				Kalbitz, Karsten/A-9641-2013													0016-7061					MAY	2003	113	3-4					273	291		10.1016/S0016-7061(02)00365-8						WOS:000181662900007		
J	Guggenberger, G; Kaiser, K				Guggenberger, G; Kaiser, K			Dissolved organic matter in soil: challenging the paradigm of sorptive preservation	GEODERMA					International Workshop on Ecological Aspects of Dissolved Organic Matter in Terrestrial Ecosystem	OCT 09-11, 2001	UNIV BAYREUTH, BAYREUTH, GERMANY		UNIV BAYREUTH			During the last decade, research in sedimentary systems led to the paradigm of sorptive stabilization of organic matter (OM). Studies on soils also show that sorptive interactions between dissolved organic matter (DOM) and mineral phases contribute to the preservation of soil OM. In the first part of the paper, we summarize evidence for sorptive stabilization of OM in forest soils including (a) pronounced retention of DOM in most subsoils, (b) strong chemisorptive binding exhibiting strong hysteresis, and (c) similarity in the composition of DOM and OM in illuvial soil horizons and clay-sized separates. However, the capacity of soils for sorption of DOM is not infinite. In the second part of the paper, we present a case study where we relate the yearly retention of dissolved organic carbon (DOC) in the mineral soil to the available sorption capacity of seven forest soils. We estimate that the saturation of the sorption complex would occur within 4-30 years. Assuming these soils are in steady-state equilibrium with respect to carbon cycling, this suggests a mean residence time of the sorbed organic carbon (OC) of about the same time, therefore providing little evidence for a long-term stabilization of sorbed OM. One explanation for this discrepancy may be because in forest soils most surfaces are not characterized by juvenile minerals but are covered with OM and colonized by microorganisms. This is the case mainly in topsoil horizons but occurs also along preferential flow paths and on aggregate surfaces. Biofilms develop particularly at sites receiving high input of nutrients and organic substrates, i.e., DOM, such as preferential flow paths. The OM input enhances the heterotrophic activity in the biofilm, converting the DOM into either organic compounds by microbial resynthesis or inorganic mineralization products. Recent studies suggest that Fe hydrous oxides embedded within the biofilms may serve as a sorbent and shuttle for dissolved organic compounds from the surrounding aqueous media. We assume that sorption of DOM to the biofilm does not lead to a stabilization of OM but is a prerequisite for its rapid turnover. Only when DOM is transported by mass flow or diffusion to fresh, juvenile mineral surfaces, may sorption effectively stabilize OM. This stabilization would involve complexation of functional groups, changed conformation, and incalation in small pores. (C) 2002 Elsevier Science B.V All rights reserved.				Guggenberger, Georg/C-8423-2013; Kaiser, Klaus/J-1726-2014													0016-7061					MAY	2003	113	3-4					293	310		10.1016/S0016-7061(02)00366-X						WOS:000181662900008		
J	Froberg, M; Berggren, D; Bergkvist, B; Bryant, C; Knicker, H				Froberg, M; Berggren, D; Bergkvist, B; Bryant, C; Knicker, H			Contributions of Oi, Oe and Oa horizons to dissolved organic matter in forest floor leachates	GEODERMA					International Workshop on Ecological Aspects of Dissolved Organic Matter in Terrestrial Ecosystem	OCT 09-11, 2001	UNIV BAYREUTH, BAYREUTH, GERMANY		UNIV BAYREUTH			The aim of this study was to identify the role of organic matter of the Oi, Oe and Oa layers for leaching of dissolved organic matter (DOM) from the O horizon in a podsolised forest soil in southern Sweden. Solid state C-13 cross polarization magic angle spinning (CPMAS) nuclear magnetic resonance (NMR) spectroscopy and C-14 measurements were used to analyse organic matter in solid material and water extracts from the Oi, Oe and Oa horizons, soil leachates collected below the Oe and Oa horizons and throughfall. The DOM in soil leachates from the Oe horizon had a C-14 content that was higher than the water extractable organic matter (WEOM) from the Oi horizon but equal to the C-14 content in the WEOM from the Oe horizon. The C-14 contents in WEOM and DOM from the Oe and Oa horizons were all equal. These results suggest that the DOM leaving the Oe horizon to a large extent had its origin within the Oe horizon itself. NMR spectroscopy showed that WEOM was higher in O-alkyl and lower in aromatic carbon than DOM in soil leachates. (C) 2002 Elsevier Science B.V All rights reserved.				Froberg, Mats/E-8741-2012; Bryant, Charlotte/G-3453-2012; Knicker, Heike/H-4530-2015	Knicker, Heike/0000-0002-0483-2109												0016-7061					MAY	2003	113	3-4					311	322		10.1016/S0016-7061(02)00367-1						WOS:000181662900009		
