20110719	14:07:00	51	38.22395	-76.084015	2.60	-999	11.6	275.9	17.70	3458.18	309.93	-999	-999	-999	-999	-999	-999	-999	-999	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-999	-999	-999	-999	-999	-999	-999	-0.16	18.45
20110719	14:07:00	51	38.22395	-76.084015	5.10	-999	11.7	279.0	16.96	2863.56	273.86	-999	-999	-999	-999	-999	-999	-999	-999	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-999	-999	-999	-999	-999	-999	-999	2.03	3.30
20110719	16:03:00	52	38.21983	-76.10957667	0.50	7.62	11.6	264.1	-71.32	2341.72	264.76	0.019020372	1.9087	1.2003	0.6711	0.3817	4	10.540	1	6.747	0.155	0.350	0.927	0.000999	0.157	0.078	0.317	0.038	0.418	0.349	2.961	6.605	0.000999	0.142	0.155	0.000999	0.288	0.062	0.010	0.028	0.041	0.090	0.106	0.025	0.000999	7.251	4.320	0.924	8.175	5.244	5.748	12.495	4.117	0.85	0.18	0.83	1.38	0.35	0.66	0.54	11.86	27.58
20110719	16:03:00	52	38.21983	-76.10957667	3.00	7.62	11.7	252.2	17.80	2293.07	270.82	-999	-999	-999	-999	-999	-999	-999	1	7.362	0.180	0.366	0.990	0.000999	0.132	0.100	0.255	0.028	0.443	0.345	2.816	7.259	0.000999	0.104	0.180	0.000999	0.305	0.061	0.005	0.031	0.038	0.117	0.141	0.028	0.000999	7.907	4.187	0.919	8.826	5.106	5.651	13.013	4.014	0.77	0.18	0.82	1.55	0.32	0.68	0.57	16.21	20.05
20110719	16:03:00	52	38.21983	-76.10957667	6.10	7.62	11.9	252.0	17.24	2310.64	270.82	-999	-999	-999	-999	-999	-999	-999	1	7.351	0.179	0.400	0.979	0.000999	0.115	0.115	0.239	0.026	0.502	0.407	2.649	7.241	0.000999	0.111	0.179	0.000999	0.342	0.058	0.000999	0.030	0.040	0.145	0.167	0.032	0.000999	7.930	4.008	1.024	8.953	5.032	5.610	12.961	3.966	0.76	0.21	0.80	1.58	0.31	0.70	0.57	2.21	3.92
20110719	17:16:00	53	38.22424333	-76.083585	0.50	5.33	11.6	272.2	17.95	2381.79	253.10	0.018774781	2.1248	1.3497	0.7702	0.4527	5	10.781	-999	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-999	-999	-999	-999	-999	-999	-999	-999	15.03
20110719	17:16:00	53	38.22424333	-76.083585	2.30	5.33	11.6	270.2	17.28	2431.61	261.31	-999	-999	-999	-999	-999	-999	-999	-999	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-999	-999	-999	-999	-999	-999	-999	-999	5.76
20110719	17:16:00	53	38.22424333	-76.083585	4.70	5.33	11.5	266.1	17.53	2255.21	272.78	-999	-999	-999	-999	-999	-999	-999	-999	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-9990	-999	-999	-999	-999	-999	-999	-999	-999	2.72
20110719	14:55:00	54	38.37595	-76.01051667	0.00	-999	11.6	970.7	52.56	4257.34	454.84	0.017589705	16.4016	10.4623	5.7998	3.3263	-999	-999	0	12.852	0.886	0.978	1.145	0.000999	0.110	0.356	0.455	0.052	2.116	0.772	1.803	12.632	0.000999	0.220	0.886	0.000999	0.905	0.073	0.083	0.102	0.149	0.447	0.741	0.067	0.000999	14.717	3.811	2.998	17.715	6.809	8.673	21.526	6.043	0.67	0.44	0.56	2.16	0.18	0.82	0.60	-999	-999
20110719	15:29:00	55	38.35625	-76.02135	0.00	-999	11.2	819.8	42.78	3225.47	339.73	0.017535914	13.6045	8.7010	4.8410	2.7843	3	30.611	0	13.701	0.760	1.136	1.268	0.000999	0.149	0.396	0.513	0.047	1.781	1.165	2.209	13.420	0.000999	0.281	0.760	0.000999	1.043	0.093	0.057	0.102	0.109	0.364	0.578	0.000999	0.000999	15.597	4.433	3.095	18.692	7.528	9.424	23.125	6.460	0.69	0.41	0.59	2.07	0.19	0.81	0.59	-999	27.82
20110719	16:15:00	56	38.33725	-75.99728333	0.00	-999	11.3	826.2	42.48	3349.92	354.82	0.017669467	13.0281	8.3214	4.6169	2.6513	-999	-999	0	7.375	0.412	0.345	1.143	0.000999	0.135	0.095	0.271	0.040	0.986	0.089	2.796	7.251	0.000999	0.124	0.412	0.000999	0.275	0.070	0.057	0.066	0.096	0.137	0.356	0.033	0.000999	8.132	4.345	1.210	9.342	5.555	6.312	13.687	4.513	0.86	0.22	0.78	1.46	0.32	0.68	0.54	-999	-999
20110719	16:22:00	57	38.32263333	-76.00926667	0.00	-999	11.2	504.7	28.58	4157.33	414.16	0.017931689	5.5357	3.5333	1.9766	1.1348	-999	-999	0	11.191	0.222	0.666	1.455	0.000999	0.144	0.215	0.525	0.057	2.067	0.284	3.899	10.902	0.000999	0.289	0.222	0.000999	0.572	0.094	0.033	0.000999	0.082	0.171	0.248	0.000999	0.000999	12.077	6.150	2.494	14.571	8.644	9.531	20.721	6.829	0.85	0.29	0.71	1.40	0.30	0.70	0.54	-999	-999
20110719	16:36:00	58	38.31235	-76.02521667	0.00	-999	11.0	470.4	27.58	4043.69	430.46	0.017950572	5.5310	3.5295	1.9737	1.1337	2	26.650	0	9.985	0.338	0.743	1.018	0.000999	0.120	0.162	0.484	0.054	2.231	0.266	1.926	9.753	0.000999	0.232	0.338	0.000999	0.668	0.075	0.000999	0.050	0.062	0.170	0.299	0.000999	0.000999	11.066	3.644	2.617	13.683	6.261	7.342	17.327	5.043	0.74	0.42	0.58	1.77	0.21	0.79	0.58	-999	31.66
20110719	16:53:00	59	38.29258333	-76.0206	0.00	-999	11.1	554.2	29.49	3927.99	368.85	0.017922862	6.7629	4.3116	2.4012	1.3807	-999	-999	0	10.199	0.300	0.676	1.316	0.000999	0.182	0.219	0.471	0.071	1.668	0.374	3.472	9.994	0.000999	0.205	0.300	0.000999	0.550	0.126	0.029	0.000999	0.068	0.165	0.242	0.000999	0.000999	11.175	5.549	2.224	13.399	7.773	8.749	18.948	6.215	0.86	0.29	0.71	1.44	0.29	0.71	0.54	-999	-999
20110719	17:11:00	60	38.2749	-76.00831667	0.00	-999	11.2	480.6	25.90	3554.01	372.45	0.018039049	5.5246	3.5199	1.9595	1.1219	5	36.240	0	10.716	0.305	0.722	1.504	0.000999	0.158	0.146	0.556	0.060	1.768	0.516	3.419	10.576	0.000999	0.140	0.305	0.000999	0.632	0.090	0.022	0.000999	0.076	0.176	0.222	0.000999	0.000999	11.743	5.685	2.442	14.185	8.127	9.154	19.870	6.312	0.85	0.30	0.70	1.44	0.29	0.71	0.54	-999	23.22
20110719	17:38:00	61	38.25056667	-76.01711667	0.00	-999	11.2	391.5	23.85	3758.69	374.39	0.018150031	4.0418	2.5701	1.4391	0.8208	-999	-999	0	9.362	0.404	0.498	1.212	0.000999	0.128	0.127	0.373	0.035	1.354	0.231	3.101	9.246	0.000999	0.116	0.404	0.000999	0.420	0.078	0.030	0.059	0.092	0.169	0.255	0.066	0.000999	10.265	4.848	1.713	11.978	6.561	7.463	16.826	5.345	0.80	0.26	0.74	1.56	0.29	0.71	0.56	-999	-999
20110719	17:43:00	62	38.225	-76.0191	0.00	-999	11.2	280.9	17.61	4054.84	438.85	0.018426127	2.3023	1.4576	0.8210	0.4715	-999	-999	0	5.941	0.268	0.385	0.813	0.000999	0.118	0.101	0.281	0.027	0.617	0.383	2.258	5.764	0.000999	0.178	0.268	0.000999	0.339	0.047	0.012	0.047	0.070	0.117	0.187	0.056	0.000999	6.594	3.479	1.118	7.712	4.597	5.250	11.191	3.744	0.89	0.25	0.76	1.44	0.31	0.69	0.53	-999	-999
20110719	18:02:00	63	38.20746667	-76.02878333	0.00	-999	11.2	276.0	17.07	3097.85	321.51	0.018616144	2.0840	1.3149	0.7431	0.4317	-999	-999	0	6.381	0.235	0.453	0.847	0.000999	0.150	0.104	0.278	0.027	0.723	0.430	2.298	6.277	0.000999	0.104	0.235	0.000999	0.390	0.063	0.000999	0.049	0.061	0.148	0.194	0.044	0.000999	7.069	3.554	1.303	8.372	4.857	5.545	11.926	3.940	0.87	0.27	0.73	1.46	0.30	0.70	0.54	-999	18.70
20110719	19:20:00	64	38.22429333	-76.08364167	0.50	5.33	11.7	254.5	15.83	2327.57	256.94	0.01884008	1.7920	1.1318	0.6396	0.3674	3	12.407	3	5.384	0.120	0.267	0.763	0.000999	0.109	0.083	0.171	0.027	0.450	0.190	2.444	5.316	0.000999	0.069	0.120	0.000999	0.226	0.041	0.000999	0.021	0.029	0.087	0.089	0.007	0.000999	5.770	3.488	0.748	6.518	4.235	4.621	10.005	3.394	0.86	0.18	0.83	1.37	0.35	0.65	0.54	-999	24.56
20110719	19:20:00	64	38.22429333	-76.08364167	2.20	5.33	11.6	252.0	16.57	2327.17	262.90	-999	-999	-999	-999	-999	-999	-999	1	6.290	0.141	0.308	0.882	0.000999	0.121	0.093	0.199	0.027	0.534	0.232	2.773	6.191	0.000999	0.099	0.141	0.000999	0.262	0.046	0.000999	0.026	0.034	0.109	0.141	0.000999	0.000999	6.737	3.973	0.886	7.622	4.859	5.307	11.595	3.892	0.85	0.18	0.82	1.39	0.34	0.66	0.55	-999	8.21
20110719	19:20:00	64	38.22429333	-76.08364167	4.30	5.33	11.4	255.7	16.29	2152.58	292.51	-999	-999	-999	-999	-999	-999	-999	2	6.504	0.154	0.323	0.904	0.000999	0.105	0.096	0.166	0.023	0.614	0.198	2.647	6.417	0.000999	0.087	0.154	0.000999	0.278	0.045	0.009	0.027	0.035	0.142	0.160	0.000999	0.000999	6.981	3.835	0.917	7.897	4.752	5.228	11.732	3.813	0.80	0.20	0.80	1.47	0.32	0.68	0.56	-999	1.67
20110720	13:02:00	65	39.169995	-76.32561667	0.50	5.18	4.7	208.1	29.24	2219.48	261.34	0.018008093	2.5071	1.6039	0.9190	0.5285	2	8.164	1	16.466	1.530	1.185	1.194	0.000999	0.000999	1.389	1.147	0.094	1.974	0.933	1.271	15.940	0.000999	0.526	1.530	0.000999	1.185	0.000999	0.275	0.181	0.222	0.472	0.805	0.000999	0.000999	19.180	5.094	2.907	22.087	8.001	10.715	27.181	7.096	0.65	0.36	0.64	2.40	0.19	0.81	0.61	15.44	25.34
20110720	13:02:00	65	39.169995	-76.32561667	1.50	5.18	4.4	192.8	30.26	2314.02	247.56	-999	-999	-999	-999	-999	-999	-999	0	16.261	1.348	1.183	1.173	0.000999	0.000999	1.306	1.066	0.082	1.994	1.031	1.355	15.730	0.000999	0.531	1.348	0.000999	1.183	0.000999	0.225	0.174	0.198	0.496	0.872	0.000999	0.000999	18.792	4.982	3.025	21.817	8.007	10.538	26.799	7.034	0.65	0.38	0.62	2.35	0.19	0.81	0.61	4.07	9.51
20110720	13:02:00	65	39.169995	-76.32561667	2.90	5.18	4.8	205.7	31.97	2356.04	203.17	-999	-999	-999	-999	-999	-999	-999	0	9.816	0.601	0.641	0.912	0.000999	0.000999	0.604	0.492	0.059	1.620	0.423	0.957	9.606	0.000999	0.210	0.601	0.000999	0.641	0.000999	0.126	0.088	0.093	0.515	0.942	0.000999	0.000999	11.058	3.024	2.043	13.101	5.067	6.309	16.125	4.205	0.64	0.40	0.60	2.18	0.19	0.81	0.61	1.08	1.96
20110720	14:20:00	66	39.17046	-76.32500333	0.50	5.18	5.1	212.0	27.17	2558.38	255.40	0.017959387	2.4843	1.5857	0.9151	0.5194	2	9.323	0	17.681	1.604	1.290	1.324	0.000999	0.000999	1.635	1.746	0.128	1.922	1.180	1.763	17.139	0.000999	0.542	1.604	0.000999	1.290	0.000999	0.326	0.191	0.186	0.402	0.660	0.000999	0.000999	20.576	6.596	3.102	23.678	9.698	12.592	30.274	8.104	0.71	0.32	0.68	2.12	0.22	0.78	0.58	-999	29.59
20110720	14:20:00	66	39.17046	-76.32500333	1.40	5.18	5.0	207.5	29.41	2398.08	247.56	0.017960681	2.4865	1.5920	0.9149	0.5271	-999	-999	0	15.966	1.460	1.165	1.122	0.000999	0.000999	1.491	1.540	0.113	1.774	1.073	1.521	15.618	0.000999	0.348	1.460	0.000999	1.165	0.000999	0.236	0.171	0.160	0.406	0.596	0.000999	0.000999	18.591	5.787	2.847	21.438	8.634	11.259	27.225	7.319	0.71	0.33	0.67	2.15	0.21	0.79	0.59	-999	17.25
20110720	14:20:00	66	39.17046	-76.32500333	2.90	5.18	5.3	205.4	29.38	2056.22	195.52	0.017973217	2.5036	1.5990	0.9237	0.5320	-999	-999	1	8.218	0.441	0.475	0.742	0.000999	0.000999	0.507	0.498	0.056	1.316	0.294	1.085	8.011	0.000999	0.208	0.441	0.000999	0.475	0.000999	0.096	0.070	0.060	0.470	0.797	0.000999	0.000999	9.133	2.887	1.610	10.743	4.497	5.412	13.630	3.642	0.66	0.36	0.64	2.03	0.21	0.79	0.61	-999	2.39
20110720	15:48:00	67	39.16994333	-76.32511833	0.50	5.18	6.0	215.5	24.01	2851.91	315.19	0.018019367	2.4547	1.5698	0.8968	0.5159	2	9.123	0	22.911	2.585	2.085	1.610	0.000999	0.067	2.655	3.186	0.327	1.810	2.415	2.008	22.291	0.000999	0.620	2.585	0.000999	2.058	0.027	0.231	0.283	0.135	0.403	0.721	0.000999	0.000999	27.581	9.786	4.292	31.873	14.078	18.748	41.659	11.540	0.82	0.30	0.70	1.96	0.23	0.77	0.55	-999	38.88
20110720	15:48:00	67	39.16994333	-76.32511833	1.70	5.18	6.1	211.4	25.91	2651.45	290.03	-999	-999	-999	-999	-999	-999	-999	0	19.014	2.752	1.797	1.193	0.000999	0.091	1.645	2.800	0.160	1.517	2.286	1.600	17.887	0.000999	1.127	2.752	0.000999	1.760	0.037	0.119	0.307	0.105	0.473	0.761	0.000999	0.000999	23.563	7.398	3.894	27.457	11.292	15.841	34.855	9.891	0.83	0.34	0.66	2.09	0.21	0.79	0.55	-999	21.52
20110720	15:48:00	67	39.16994333	-76.32511833	3.30	5.18	6.7	206.1	21.08	2157.53	228.04	-999	-999	-999	-999	-999	-999	-999	0	7.858	0.255	0.549	0.761	0.000999	0.031	0.352	0.348	0.036	0.970	0.569	1.382	7.651	0.000999	0.207	0.255	0.000999	0.528	0.021	0.058	0.050	0.051	0.470	0.725	0.023	0.000999	8.663	2.879	1.570	10.233	4.449	5.253	13.112	3.559	0.67	0.35	0.65	1.95	0.22	0.78	0.60	-999	3.08
20110720	17:25:00	68	39.16994333	-76.32511833	0.50	5.18	5.5	201.4	-71.32	2469.54	259.61	0.018053937	2.4233	1.5498	0.8923	0.5101	2	7.946	0	14.587	1.055	0.982	1.169	0.000999	0.000999	1.575	1.461	0.154	1.606	0.822	2.105	14.207	0.000999	0.380	1.055	0.000999	0.982	0.000999	0.182	0.125	0.103	0.296	0.511	0.000999	0.000999	16.624	6.464	2.428	19.052	8.892	10.929	25.516	7.163	0.75	0.27	0.73	1.87	0.25	0.75	0.57	-999	22.35
20110720	17:25:00	68	39.16994333	-76.32511833	1.50	5.18	5.6	211.8	25.08	2482.16	246.79	0.018074634	2.4335	1.5533	0.8931	0.5110	-999	-999	1	14.403	0.938	0.942	1.207	0.000999	0.028	1.413	1.354	0.154	1.701	0.771	2.189	14.008	0.000999	0.395	0.938	0.000999	0.942	0.000999	0.175	0.118	0.095	0.302	0.595	0.000999	0.000999	16.283	6.317	2.500	18.783	8.817	10.697	25.101	7.040	0.74	0.28	0.72	1.85	0.25	0.75	0.57	-999	11.12
20110720	17:25:00	68	39.16994333	-76.32511833	3.10	5.18	6.2	200.2	22.28	2233.66	211.97	0.018113552	2.3917	1.5242	0.8757	0.4983	-999	-999	0	8.547	0.389	0.500	0.852	0.000999	0.000999	0.580	0.560	0.065	1.174	0.353	1.519	8.388	0.000999	0.159	0.389	0.000999	0.487	0.013	0.088	0.058	0.058	0.434	0.938	0.000999	0.000999	9.436	3.576	1.527	10.963	5.103	5.992	14.539	4.015	0.70	0.30	0.70	1.85	0.25	0.75	0.59	-999	0.75
20110720	18:58:00	69	39.16994333	-76.32511833	0.50	5.18	5.4	212.4	23.49	2634.90	268.22	0.018163034	2.4035	1.5357	0.8751	0.4971	3	8.485	0	15.840	1.208	0.735	1.404	0.000999	0.000999	1.235	1.185	0.220	1.984	0.275	2.956	15.485	0.000999	0.355	1.208	0.000999	0.735	0.000999	0.495	0.167	0.168	0.182	0.369	0.000999	0.000999	17.783	7.000	2.259	20.042	9.259	11.202	27.042	7.658	0.71	0.24	0.76	1.92	0.26	0.74	0.59	-999	31.64
20110720	18:58:00	69	39.16994333	-76.32511833	1.50	5.18	5.3	209.3	20.78	2695.89	264.01	-999	-999	-999	-999	-999	-999	-999	0	16.114	1.264	0.742	1.537	0.000999	0.000999	1.288	1.197	0.246	1.977	0.314	3.098	15.600	0.000999	0.514	1.264	0.000999	0.742	0.000999	0.499	0.169	0.169	0.177	0.423	0.000999	0.000999	18.120	7.366	2.291	20.411	9.657	11.663	27.777	7.941	0.72	0.24	0.76	1.88	0.27	0.73	0.58	-999	9.97
20110720	18:58:00	69	39.16994333	-76.32511833	2.90	5.18	5.5	209.7	23.34	2367.60	206.23	-999	-999	-999	-999	-999	-999	-999	0	9.819	0.358	0.508	0.830	0.000999	0.000999	0.466	0.525	0.101	1.827	0.125	1.688	9.616	0.000999	0.203	0.358	0.000999	0.508	0.000999	0.140	0.056	0.064	0.391	0.607	0.000999	0.000999	10.685	3.610	1.952	12.637	5.562	6.428	16.247	4.464	0.65	0.35	0.65	1.92	0.22	0.78	0.60	-999	2.18
20110720	20:22:00	70	39.16994333	-76.32511833	0.50	5.18	4.5	212.5	23.48	2630.17	236.76	0.018026769	2.4510	1.5597	0.9006	0.5168	1	9.531	1	12.083	0.799	0.677	0.992	0.000999	0.029	0.628	0.848	0.182	1.889	0.386	2.160	11.779	0.000999	0.304	0.799	0.000999	0.677	0.000999	0.225	0.104	0.096	0.250	0.486	0.000999	0.000999	13.558	4.808	2.303	15.861	7.111	8.587	20.669	5.889	0.71	0.32	0.68	1.91	0.23	0.77	0.58	-999	18.60
20110720	20:22:00	70	39.16994333	-76.32511833	1.20	5.18	5.5	206.6	24.29	-999	-999	0.018092824	2.4519	1.5606	0.8918	0.5084	-999	-999	0	12.429	0.790	0.737	1.033	0.000999	0.034	0.608	0.929	0.119	1.992	0.494	2.165	12.130	0.000999	0.299	0.790	0.000999	0.737	0.000999	0.213	0.100	0.121	0.302	0.506	0.000999	0.000999	13.957	4.854	2.520	16.477	7.374	8.901	21.331	6.083	0.72	0.34	0.66	1.89	0.23	0.77	0.58	-999	1.39
20110720	20:22:00	70	39.16994333	-76.32511833	2.30	5.18	5.1	206.0	25.73	2397.55	218.10	0.01802715	2.4847	1.5798	0.9057	0.5176	-999	-999	0	10.053	0.278	0.519	0.839	0.000999	0.000999	0.308	0.494	0.067	2.122	0.166	1.609	9.837	0.000999	0.216	0.278	0.000999	0.519	0.000999	0.110	0.046	0.056	0.436	0.997	0.000999	0.000999	10.850	3.317	2.288	13.138	5.605	6.402	16.455	4.483	0.64	0.41	0.59	1.94	0.20	0.80	0.61	-999	-34.51
20110720	21:44:00	71	39.16994333	-76.32511833	0.50	5.18	4.8	212.6	23.71	3829.12	413.00	0.018103426	2.4577	1.5799	0.9076	0.5126	3	11.708	0	31.158	3.677	2.171	2.727	0.020	0.000999	4.420	1.332	0.210	1.551	1.599	3.625	30.010	0.000999	1.148	3.677	0.000999	2.171	0.000999	0.719	0.396	0.478	0.330	0.910	0.000999	0.000999	37.006	12.314	3.170	40.176	15.484	21.332	52.490	14.892	0.68	0.20	0.80	2.39	0.23	0.77	0.59	-999	-999
20110720	21:44:00	71	39.16994333	-76.32511833	1.20	5.18	4.7	210.6	20.19	4942.32	602.69	-999	-999	-999	-999	-999	-999	-999	0	33.455	4.009	2.256	3.003	0.000999	0.000999	4.979	1.375	0.217	1.570	1.539	3.788	31.931	0.000999	1.524	4.009	0.000999	2.256	0.000999	0.802	0.475	0.500	0.336	0.949	0.000999	0.000999	39.720	13.362	3.109	42.829	16.471	22.736	56.191	15.885	0.68	0.19	0.81	2.41	0.24	0.76	0.60	-999	-999
20110720	21:44:00	71	39.16994333	-76.32511833	2.40	5.18	4.7	209.2	20.94	3069.31	336.80	-999	-999	-999	-999	-999	-999	-999	1	20.139	1.655	1.639	1.686	0.000999	0.048	1.459	1.344	0.098	1.938	2.007	2.981	19.590	0.000999	0.550	1.655	0.000999	1.621	0.018	0.323	0.194	0.274	0.345	0.770	0.000999	0.000999	23.433	7.568	3.992	27.425	11.560	14.853	34.992	10.087	0.74	0.35	0.66	2.03	0.22	0.78	0.58	-999	-999
