20091110	17:25:00	60	40.8555	-70.4026	29.73	51.5	68.17717197	171.0814092	30.70275995	0.018158565	0.373916276	0.249470538	0.154345683	0.091962702	10-0244	3.219	0.270	0.507	0.103	0.020	0.051	0.081	0.081	0.008	1.264	0.028	0.036	3.209	0.001	0.011	0.270	0.001	0.382	0.125	0.005	0.033	0.017	0.030	0.100	0.001	0.001	3.996	0.309	1.363	5.359	1.672	2.449	5.668	1.750	0.76	0.82	0.18	2.39	0.05	0.95	0.57	0.74	0.09	0.17	3.61	0.12	0.62	0.01	0.13	1.53	0.331778962	-999
20091111	00:30:00	61	40.6446	-69.4110	4.23	45	72.90582884	414.5229727	76.32258885	0.018243135	0.344647952	0.233390896	0.141286721	0.08325625	10-0245	5.215	0.461	0.935	0.209	0.068	0.464	0.452	0.181	0.020	1.131	0.118	0.031	5.138	0.001	0.077	0.461	0.001	0.647	0.288	0.018	0.046	0.054	0.048	0.116	0.001	0.001	6.611	0.893	1.781	8.392	2.674	4.070	9.285	2.725	0.78	0.67	0.33	2.47	0.10	0.90	0.56	0.46	0.36	0.18	2.14	0.14	0.41	0.02	0.12	4.92	7.008592644	1.03817491
20091111	00:29:00	61	40.6446	-69.4110	9.03	45	71.96155021	337.4861714	63.31550398	0.018881771	0.315312431	0.210291164	0.12762224	0.073854078	10-0246	4.801	0.328	0.955	0.158	0.070	0.451	0.241	0.158	0.020	1.361	0.110	0.021	4.737	0.001	0.063	0.328	0.001	0.609	0.346	0.009	0.035	0.035	0.038	0.169	0.001	0.001	6.084	0.598	1.992	8.076	2.590	3.873	8.674	2.582	0.81	0.77	0.23	2.35	0.07	0.93	0.55	0.57	0.30	0.14	1.98	0.13	0.53	0.03	0.04	4.14	0.472994604	0.332943122
20091111	00:28:00	61	40.6446	-69.4110	19.13	45	61.74154986	98.3882505	16.36575994	0.018232084	0.279952152	0.192111256	0.114760913	0.072804937	10-0247	1.865	0.050	0.325	0.045	0.001	0.020	0.009	0.048	0.003	0.885	0.003	0.004	1.839	0.001	0.026	0.050	0.001	0.198	0.127	0.001	0.005	0.004	0.024	0.172	0.001	0.001	2.240	0.109	0.908	3.148	1.017	1.392	3.257	0.971	0.75	0.89	0.11	2.20	0.03	0.97	0.57	0.91	0.03	0.06	4.72	0.88	0.53	0.02	0.07	1.34	0.155735988	-999
20091111	03:35:00	62	40.6433	-68.9133	4.63	-999	81.30812582	-999	-999	0.018465008	0.35201645	0.232924094	0.14534222	0.085506558	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091111	13:33:00	67	40.4128	-67.5805	4.53	166	83.97446117	48.40821694	7.535785517	0.020897803	0.091643806	0.061543565	0.037647257	0.021631554	10-0248	0.463	0.078	0.096	0.029	0.040	0.089	0.014	0.014	0.001	0.040	0.012	0.043	0.405	0.051	0.008	0.068	0.010	0.049	0.047	0.001	0.007	0.004	0.004	0.019	0.001	0.001	0.637	0.101	0.181	0.818	0.282	0.456	0.919	0.316	0.98	0.64	0.36	2.26	0.11	0.89	0.50	0.16	0.45	0.38	0.54	0.13	0.22	0.03	0.58	0.47	0.469497767	0.007053984
20091111	13:31:00	67	40.4128	-67.5805	38.93	166	90.76528401	43.26373329	7.098564729	0.019697422	0.098021456	0.067234364	0.042356871	0.026950238	10-0249	0.481	0.081	0.097	0.030	0.041	0.086	0.013	0.012	0.001	0.041	0.012	0.036	0.433	0.044	0.004	0.071	0.010	0.048	0.049	0.001	0.006	0.004	0.005	0.022	0.002	0.001	0.659	0.091	0.180	0.839	0.271	0.449	0.930	0.310	0.93	0.66	0.34	2.43	0.10	0.90	0.52	0.17	0.45	0.38	0.18	0.90	0.24	0.02	0.65	0.45	0.08908755	0.054122183
20091111	13:31:00	67	40.4128	-67.5805	38.93	166	-999	-999	-999	-999	-999	-999	-999	-999	10-0250	0.460	0.082	0.098	0.028	0.042	0.087	0.013	0.012	0.001	0.043	0.012	0.036	0.411	0.045	0.003	0.072	0.010	0.049	0.049	0.001	0.006	0.004	0.005	0.023	0.002	0.001	0.640	0.089	0.184	0.824	0.273	0.453	0.913	0.315	0.98	0.67	0.33	2.34	0.10	0.90	0.50	0.17	0.45	0.37	1.48	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091111	13:24:00	67	40.4128	-67.5805	79.73	166	81.34978731	38.83295168	5.475457832	0.017800862	0.192041978	0.13129467	0.082644913	0.051181768	10-0251	0.131	0.011	0.029	0.005	0.005	0.007	0.002	0.004	0.001	0.053	0.001	0.003	0.127	0.001	0.004	0.011	0.001	0.016	0.013	0.001	0.001	0.001	0.006	0.047	0.004	0.001	0.171	0.014	0.066	0.237	0.080	0.120	0.251	0.082	0.92	0.83	0.18	2.14	0.06	0.94	0.52	0.66	0.17	0.17	-999.00	0.91	0.28	0.06	0.67	0.23	0.034917912	0.070246488
20091111	18:23:00	68A	40.6191	-67.2908	0	-999	77.62941627	66.54772611	10.75271768	0.017281161	0.107618728	0.077679854	0.049185993	0.034127755	10-0252	0.570	0.078	0.094	0.040	0.036	0.071	0.024	0.016	0.003	0.102	0.014	0.054	0.494	0.069	0.007	0.065	0.013	0.057	0.037	0.001	0.008	0.005	0.023	0.062	0.001	0.001	0.742	0.137	0.223	0.965	0.360	0.532	1.102	0.379	0.93	0.62	0.38	2.06	0.12	0.88	0.52	0.31	0.35	0.35	-999.00	-999.00	-999.00	0.03	-999.00	-999.00	-999	-999
20091111	20:56:00	69	40.9036	-67.2403	0	-999	75.8629691	73.32417613	12.64824791	0.019327969	0.09123231	0.063760555	0.03859126	0.024111269	10-0253	0.699	0.125	0.149	0.040	0.063	0.114	0.027	0.018	0.003	0.109	0.011	0.047	0.627	0.060	0.012	0.113	0.012	0.081	0.068	0.001	0.012	0.007	0.018	0.044	0.007	0.001	0.973	0.135	0.297	1.270	0.432	0.706	1.405	0.496	1.01	0.69	0.31	2.25	0.10	0.90	0.50	0.24	0.41	0.35	1.38	0.49	0.18	-9999.00	0.69	0.70	0.60387585	0.101127941
20091112	11:44:00	74A	41.1697	-67.6205	0	-999	80.76541513	109.4733713	19.73854788	0.018376408	0.309560303	0.207880519	0.12874297	0.07666155	10-0254	1.502	0.097	0.265	0.050	0.016	0.064	0.043	0.049	0.004	0.560	0.025	0.008	1.484	0.001	0.018	0.097	0.001	0.167	0.098	0.003	0.011	0.010	0.021	0.088	0.001	0.001	1.864	0.154	0.665	2.529	0.819	1.181	2.683	0.813	0.79	0.81	0.19	2.28	0.06	0.94	0.56	0.72	0.15	0.13	4.20	0.37	0.49	0.02	0.21	1.44	2.663385578	0.276248932
20091112	11:44:00	74A	41.1697	-67.6205	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	10-0255	1.483	0.097	0.256	0.050	0.016	0.065	0.044	0.049	0.001	0.553	0.028	0.009	1.463	0.001	0.020	0.097	0.001	0.163	0.093	0.003	0.012	0.010	0.022	0.096	0.001	0.001	1.836	0.152	0.662	2.498	0.814	1.167	2.650	0.812	0.79	0.81	0.19	2.26	0.06	0.94	0.56	0.72	0.15	0.13	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091112	15:21:00	76	40.8544	-68.0240	0	-999	69.08323342	144.2552717	23.58577095	0.018274745	0.278851122	0.185244607	0.117433915	0.069476264	10-0256	1.900	0.121	0.334	0.060	0.023	0.117	0.053	0.069	0.006	0.731	0.031	0.010	1.882	0.001	0.018	0.121	0.001	0.218	0.116	0.004	0.019	0.012	0.033	0.088	0.001	0.001	2.355	0.198	0.902	3.257	1.100	1.555	3.455	1.086	0.82	0.82	0.18	2.14	0.06	0.94	0.55	0.70	0.18	0.12	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091116	22:02:00	77	41.4337	-70.1313	1.53	11.5	88.01165936	693.5578758	80.86881796	0.018282353	0.476314631	0.313277869	0.196720538	0.112150431	10-0257	5.588	0.202	1.460	0.092	0.001	0.023	0.026	0.172	0.010	1.529	0.208	0.034	5.401	0.001	0.187	0.202	0.001	0.846	0.614	0.001	0.021	0.011	0.073	0.163	0.001	0.001	7.250	0.334	1.760	9.010	2.094	3.756	9.344	2.022	0.67	0.84	0.16	3.46	0.04	0.96	0.60	0.86	0.02	0.12	20091118.00	-777.00	0.14	0.02	0.26	5.22	7.252712149	-999
20091116	22:00:00	77	41.4337	-70.1313	6.93	11.5	104.4016939	784.7841772	95.85509449	0.018499935	0.474412261	0.309482832	0.191238608	0.108778805	10-0358	6.768	0.224	1.895	0.115	0.013	0.031	0.034	0.229	0.016	2.088	0.228	0.041	6.555	0.001	0.213	0.224	0.001	1.074	0.821	0.001	0.026	0.013	0.086	0.181	0.001	0.001	8.887	0.435	2.360	11.247	2.795	4.914	11.682	2.659	0.73	0.84	0.16	3.18	0.04	0.96	0.58	0.87	0.03	0.10	-999.00	-777.00	0.36	0.01	0.28	5.88	3.053294118	0.974502327
20091116	22:00:00	77	41.4337	-70.1313	6.93	11.5	-999	-999	-999	-999	-999	-999	-999	-999	10-0358.5	6.782	0.218	1.811	0.109	0.010	0.031	0.032	0.227	0.016	2.064	0.225	0.041	6.573	0.001	0.209	0.218	0.001	1.050	0.761	0.001	0.027	0.014	0.099	0.180	0.001	0.001	8.811	0.425	2.330	11.141	2.755	4.784	11.566	2.621	0.71	0.85	0.15	3.20	0.04	0.96	0.59	0.87	0.03	0.10	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091117	12:31:00	81	41.5713	-67.6835	1.33	16	88.01165936	220.5537012	39.80070601	0.017840868	0.351695347	0.237682949	0.156082185	0.089345219	10-0359	2.859	0.104	0.395	0.105	0.001	0.011	0.068	0.106	0.014	1.218	0.014	0.017	2.824	0.001	0.035	0.104	0.001	0.351	0.044	0.006	0.013	0.017	0.075	0.251	0.012	0.001	3.358	0.310	1.243	4.601	1.553	2.052	4.911	1.432	0.72	0.80	0.20	2.16	0.06	0.94	0.58	0.86	0.06	0.08	6.41	0.49	0.40	0.01	-777.00	3.47	5.303978317	0.45873963
20091117	12:28:00	81	41.5713	-67.6835	12.83	16	73.64178271	227.3712089	39.47497656	0.018111298	0.34648509	0.232766663	0.154025416	0.087499974	10-0360	3.426	0.107	0.490	0.122	0.001	0.011	0.068	0.129	0.018	1.494	0.016	0.016	3.380	0.001	0.046	0.107	0.001	0.441	0.049	0.005	0.014	0.019	0.079	0.265	0.001	0.001	4.023	0.353	1.521	5.544	1.874	2.471	5.897	1.712	0.72	0.81	0.19	2.15	0.06	0.94	0.58	0.88	0.05	0.07	6.08	0.38	0.74	0.01	0.11	3.56	0.966264436	0.284779921
20091117	12:28:00	81	41.5713	-67.6835	12.83	-999	-999	-999	-999	-999	-999	-999	-999	-999	10-0361	3.409	0.105	0.479	0.121	0.001	0.010	0.068	0.124	0.018	1.485	0.015	0.016	3.368	0.001	0.041	0.105	0.001	0.432	0.047	0.005	0.012	0.018	0.080	0.250	0.001	0.001	3.993	0.347	1.510	5.503	1.857	2.441	5.850	1.699	0.72	0.81	0.19	2.15	0.06	0.94	0.58	0.88	0.05	0.07	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091117	15:20:00	82A	41.6894	-67.3291	0	-999	81.48529895	196.7945984	33.25455139	0.017894365	0.34070021	0.231293762	0.148530443	0.088405712	10-0362	2.838	0.084	0.405	0.089	0.001	0.022	0.046	0.107	0.012	1.231	0.039	0.011	2.816	0.001	0.022	0.084	0.001	0.340	0.065	0.003	0.009	0.011	0.047	0.172	0.001	0.001	3.327	0.265	1.292	4.619	1.557	2.046	4.884	1.433	0.72	0.83	0.17	2.14	0.05	0.95	0.58	0.89	0.05	0.07	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091117	18:43:00	83	41.5095	-66.7716	2.23	71	66.79656602	101.5458326	18.13129286	0.018225718	0.320696699	0.213804062	0.131611795	0.079963166	10-0363	1.216	0.064	0.229	0.036	0.011	0.051	0.040	0.043	0.004	0.448	0.020	0.008	1.192	0.001	0.024	0.064	0.001	0.153	0.076	0.002	0.007	0.007	0.014	0.047	0.001	0.001	1.509	0.131	0.530	2.039	0.661	0.954	2.170	0.642	0.78	0.80	0.20	2.28	0.06	0.94	0.56	0.73	0.16	0.11	6.00	0.19	0.64	0.02	0.26	1.18	0.170464796	0.098461903
20091117	18:38:00	83	41.5095	-66.7716	34.43	71	80.68320347	107.9325895	18.43524939	0.018615317	0.313051667	0.208019911	0.128009886	0.075259519	10-0364	1.199	0.063	0.230	0.038	0.012	0.052	0.038	0.041	0.004	0.452	0.019	0.007	1.176	0.001	0.023	0.063	0.001	0.150	0.080	0.002	0.006	0.007	0.015	0.055	0.001	0.001	1.492	0.128	0.535	2.027	0.663	0.956	2.155	0.643	0.80	0.81	0.19	2.25	0.06	0.94	0.56	0.73	0.16	0.11	6.37	0.21	0.56	0.02	0.23	1.11	0.045853116	1.146419938
20091117	20:30:00	83A	41.5762	-66.5419	0	84	79.01674388	81.96967666	14.05151039	0.01887549	0.309010603	0.205667627	0.124422552	0.072193637	10-0365	0.872	0.093	0.151	0.032	0.010	0.045	0.029	0.027	0.002	0.273	0.014	0.017	0.859	0.001	0.013	0.093	0.001	0.097	0.054	0.002	0.011	0.008	0.017	0.055	0.001	0.001	1.116	0.107	0.342	1.458	0.449	0.693	1.565	0.481	0.79	0.76	0.24	2.49	0.07	0.93	0.56	0.60	0.17	0.23	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091117	23:17:00	84	41.6901	-66.0883	2.23	100	80.93317241	130.4295689	23.26774746	0.018841887	0.322150168	0.208964004	0.131088702	0.075372439	10-0366	1.853	0.271	0.324	0.070	0.028	0.146	0.081	0.062	0.007	0.435	0.056	0.031	1.827	0.001	0.026	0.271	0.001	0.207	0.117	0.005	0.028	0.025	0.017	0.034	0.001	0.001	2.448	0.251	0.665	3.113	0.916	1.511	3.364	1.048	0.82	0.73	0.27	2.67	0.07	0.93	0.55	0.47	0.24	0.29	5.28	0.26	0.38	0.03	0.09	1.64	1.909101479	0.35007787
20091117	23:17:00	84	41.6901	-66.0883	2.23	100	-999	-999	-999	-999	-999	-999	-999	-999	10-0367	1.880	0.274	0.330	0.071	0.028	0.147	0.082	0.062	0.005	0.445	0.054	0.032	1.855	0.001	0.025	0.274	0.001	0.211	0.119	0.005	0.026	0.024	0.018	0.032	0.001	0.001	2.484	0.252	0.674	3.158	0.926	1.530	3.410	1.062	0.81	0.73	0.27	2.68	0.07	0.93	0.55	0.47	0.24	0.29	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091117	23:12:00	84	41.6901	-66.0883	23.23	100	85.34929033	107.9325895	18.43524939	0.018723979	0.320378913	0.209234632	0.132992108	0.075262049	10-0368	1.454	0.155	0.248	0.050	0.018	0.089	0.054	0.045	0.005	0.422	0.036	0.022	1.444	0.001	0.010	0.155	0.001	0.161	0.087	0.003	0.016	0.015	0.015	0.033	0.001	0.001	1.857	0.176	0.565	2.422	0.741	1.144	2.598	0.796	0.79	0.76	0.24	2.51	0.07	0.93	0.56	0.58	0.20	0.22	6.05	0.12	0.62	0.02	0.08	1.26	0.383925703	0.218605173
20091117	23:12:00	84	41.6901	-66.0883	89.53	100	-999	-999	-999	0.018607337	0.308301757	0.203619373	0.125953783	0.071888057	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091118	12:15:00	90	42.1869	-66.6249	4.23	210	92.25812364	138.7566668	23.72388273	0.018672252	0.312577704	0.206469991	0.132635281	0.076118432	10-0369	2.466	0.131	0.373	0.075	0.013	0.050	0.057	0.080	0.007	0.961	0.044	0.011	2.441	0.001	0.026	0.131	0.001	0.283	0.090	0.004	0.014	0.013	0.027	0.081	0.001	0.001	2.970	0.230	1.068	4.038	1.298	1.802	4.268	1.267	0.73	0.82	0.18	2.29	0.05	0.95	0.58	0.79	0.09	0.11	4.51	0.29	0.54	0.01	0.32	1.78	3.574014395	0.450383059
20091118	12:12:00	90	42.1869	-66.6249	33.73	210	83.76615372	144.7296864	26.05680138	0.018729577	0.312123036	0.205715454	0.130205252	0.074566734	10-0370	2.422	0.127	0.370	0.074	0.013	0.050	0.054	0.074	0.007	0.953	0.045	0.010	2.398	0.001	0.023	0.127	0.001	0.279	0.091	0.003	0.013	0.012	0.023	0.082	0.001	0.001	2.919	0.219	1.061	3.980	1.280	1.777	4.199	1.252	0.73	0.83	0.17	2.28	0.05	0.95	0.58	0.80	0.09	0.11	4.28	0.22	0.45	0.02	0.12	2.08	0.680151745	0.748188716
20091118	12:09:00	90	42.1869	-66.6249	57.63	210	86.05618549	57.72949114	9.310501069	0.018652797	0.300884228	0.198453557	0.123431466	0.069808242	10-0371	0.532	0.018	0.080	0.015	0.003	0.005	0.005	0.016	0.001	0.252	0.001	0.004	0.521	0.001	0.010	0.018	0.001	0.055	0.025	0.001	0.002	0.002	0.009	0.041	0.008	0.001	0.630	0.041	0.261	0.891	0.302	0.400	0.932	0.288	0.75	0.86	0.14	2.09	0.04	0.96	0.57	0.88	0.05	0.08	6.55	0.23	0.56	0.01	0.03	0.69	0.227619234	-999
20091118	12:09:00	90	42.1869	-66.6249	194.13	210	86.05618549	-999	-999	0.01875861	0.175692268	0.116464727	0.077382873	0.04156916	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091118	15:59:00	92	42.4154	-67.0107	1.43	366	74.44773874	142.0395241	25.35124347	0.018736633	0.338901744	0.220424634	0.13742385	0.077977257	10-0372	1.856	0.205	0.335	0.071	0.034	0.130	0.093	0.102	0.014	0.454	0.074	0.042	1.824	0.001	0.032	0.205	0.001	0.214	0.121	0.006	0.025	0.021	0.016	0.041	0.001	0.001	2.396	0.322	0.692	3.088	1.014	1.554	3.410	1.032	0.84	0.68	0.32	2.36	0.09	0.91	0.54	0.51	0.25	0.24	3.53	0.62	0.45	0.02	0.25	1.47	3.222366979	2.201788855
20091118	15:59:00	92	42.4154	-67.0107	1.43	366	-999	-999	-999	-999	-999	-999	-999	-999	10-0373	1.802	0.206	0.329	0.069	0.034	0.130	0.097	0.101	0.013	0.424	0.070	0.041	1.775	0.001	0.027	0.206	0.001	0.210	0.119	0.006	0.025	0.020	0.015	0.036	0.001	0.001	2.337	0.321	0.658	2.995	0.979	1.514	3.316	1.002	0.84	0.67	0.33	2.39	0.10	0.90	0.54	0.49	0.26	0.25	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091118	15:58:00	92	42.4154	-67.0107	11.63	366	89.21353582	150.4808003	28.11272532	0.018889398	0.340859046	0.221332125	0.136006022	0.07834771	10-0374	1.889	0.257	0.344	0.072	0.036	0.142	0.054	0.083	0.008	0.495	0.094	0.045	1.862	0.001	0.028	0.257	0.001	0.222	0.122	0.005	0.026	0.025	0.020	0.047	0.001	0.001	2.490	0.262	0.767	3.257	1.029	1.630	3.519	1.123	0.86	0.75	0.25	2.42	0.07	0.93	0.54	0.52	0.21	0.27	3.10	0.61	0.49	0.02	0.09	1.72	0.401154054	0.937401048
20091118	15:55:00	92	42.4154	-67.0107	48.73	366	78.23798467	58.43666154	11.29157913	0.018675842	0.316475318	0.210057977	0.130028102	0.074469083	10-0375	0.379	0.060	0.065	0.017	0.003	0.012	0.006	0.009	0.001	0.122	0.003	0.020	0.369	0.001	0.010	0.060	0.001	0.037	0.028	0.001	0.006	0.004	0.006	0.033	0.001	0.001	0.504	0.053	0.140	0.644	0.193	0.318	0.697	0.226	0.84	0.73	0.27	2.61	0.08	0.92	0.54	0.55	0.09	0.35	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091118	18:24:00	92A	42.1534	-67.0300	0	88	80.94428496	174.6986682	31.73566371	0.018345056	0.323130162	0.215281937	0.14016218	0.079994027	10-0376	1.941	0.118	0.290	0.059	0.010	0.040	0.052	0.098	0.017	0.756	0.036	0.014	1.923	0.001	0.018	0.118	0.001	0.234	0.056	0.005	0.013	0.014	0.031	0.072	0.001	0.001	2.349	0.240	0.842	3.191	1.082	1.490	3.431	1.026	0.77	0.78	0.22	2.17	0.07	0.93	0.57	0.77	0.10	0.13	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091118	19:14:00	93	42.0595	-67.0425	1.33	60	84.60771025	125.647474	20.50096422	0.018676709	0.310329403	0.205967845	0.129431081	0.076053923	10-0377	1.731	0.105	0.253	0.053	0.008	0.035	0.066	0.090	0.016	0.650	0.023	0.012	1.712	0.001	0.019	0.105	0.001	0.195	0.058	0.005	0.011	0.015	0.016	0.047	0.001	0.001	2.089	0.237	0.716	2.805	0.953	1.311	3.042	0.899	0.76	0.75	0.25	2.19	0.08	0.92	0.57	0.75	0.12	0.13	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091118	19:11:00	93	42.0595	-67.0425	24.13	60	102.4973716	118.9831502	20.38350493	0.018279733	0.312949551	0.205826452	0.132733577	0.076021778	10-0378	2.223	0.107	0.323	0.067	0.010	0.033	0.043	0.070	0.006	0.930	0.017	0.010	2.203	0.001	0.020	0.107	0.001	0.253	0.070	0.003	0.012	0.012	0.026	0.109	0.001	0.001	2.653	0.196	0.990	3.643	1.186	1.616	3.839	1.150	0.73	0.83	0.17	2.24	0.05	0.95	0.58	0.82	0.07	0.10	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091118	19:11:00	93	42.0595	-67.0425	24.13	60	-999	-999	-999	-999	-999	-999	-999	-999	10-0379	2.107	0.108	0.307	0.064	0.011	0.033	0.044	0.066	0.006	0.873	0.017	0.009	2.083	0.001	0.024	0.108	0.001	0.237	0.070	0.003	0.014	0.012	0.025	0.106	0.001	0.001	2.522	0.189	0.934	3.456	1.123	1.538	3.645	1.095	0.73	0.83	0.17	2.25	0.05	0.95	0.58	0.81	0.08	0.11	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091118	21:18:00	94A	42.0959	-67.1959	0	52	77.11035955	125.0084454	20.46286196	0.018362714	0.305881883	0.20485593	0.132965428	0.075176445	10-0380	1.555	0.076	0.229	0.047	0.007	0.024	0.036	0.060	0.008	0.648	0.021	0.008	1.535	0.001	0.020	0.076	0.001	0.186	0.043	0.003	0.009	0.009	0.036	0.061	0.001	0.001	1.860	0.159	0.700	2.560	0.859	1.164	2.719	0.820	0.75	0.81	0.19	2.17	0.06	0.94	0.57	0.82	0.08	0.10	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091118	23:03:00	95	42.2279	-67.3129	4.23	223	77.75916188	151.086898	25.28751194	0.018366046	0.331238801	0.221809639	0.145687161	0.082294081	10-0381	2.651	0.168	0.400	0.081	0.012	0.054	0.076	0.091	0.010	1.014	0.037	0.011	2.616	0.001	0.036	0.168	0.001	0.324	0.076	0.006	0.019	0.018	0.027	0.082	0.001	0.001	3.219	0.269	1.117	4.336	1.386	1.954	4.605	1.372	0.74	0.81	0.19	2.32	0.06	0.94	0.58	0.77	0.10	0.13	6.10	0.30	0.69	0.01	0.23	2.03	3.339132158	0.25074655
20091118	23:01:00	95	42.2279	-67.3129	23.26	223	87.67222815	108.3466325	18.17471484	0.018473521	0.326371463	0.218378954	0.138895669	0.079420533	10-0382	1.913	0.089	0.280	0.055	0.007	0.030	0.023	0.054	0.004	0.842	0.004	0.007	1.898	0.001	0.015	0.089	0.001	0.214	0.066	0.003	0.009	0.008	0.020	0.077	0.001	0.001	2.282	0.143	0.883	3.165	1.026	1.395	3.308	1.002	0.73	0.86	0.14	2.22	0.04	0.96	0.58	0.84	0.06	0.10	4.80	0.16	0.59	0.01	0.09	1.46	0.624854612	0.151186026
20091118	22:59:00	95	42.2279	-67.3129	47.33	223	72.34792315	79.52099481	13.63185882	0.018633617	0.316952954	0.209562093	0.13240262	0.074325692	10-0383	1.160	0.051	0.166	0.033	0.005	0.017	0.011	0.034	0.002	0.533	0.002	0.006	1.148	0.001	0.012	0.051	0.001	0.122	0.044	0.002	0.005	0.005	0.016	0.050	0.001	0.001	1.377	0.086	0.557	1.934	0.643	0.860	2.020	0.625	0.74	0.87	0.13	2.14	0.04	0.96	0.57	0.86	0.05	0.09	4.22	0.19	0.56	0.02	0.01	1.01	0.467496812	0.170026935
20091119	11:47:00	101	42.2761	-69.2555	1.63	215	74.85251286	123.5313361	21.73863634	0.019228095	0.319951091	0.20639402	0.126171592	0.071049465	10-0384	1.143	0.149	0.228	0.048	0.019	0.091	0.027	0.041	0.004	0.326	0.043	0.040	1.105	0.001	0.038	0.149	0.001	0.133	0.095	0.002	0.015	0.013	0.012	0.039	0.001	0.001	1.520	0.160	0.479	1.999	0.639	1.016	2.159	0.695	0.89	0.75	0.25	2.38	0.07	0.93	0.53	0.53	0.20	0.27	-999.00	-999.00	-999.00	0.01	-999.00	0.92	1.612335306	0.413401843
20091119	11:47:00	101	42.2761	-69.2555	1.63	-999	-999	-999	-999	-999	-999	-999	-999	-999	10-0385	1.146	0.147	0.226	0.046	0.018	0.087	0.026	0.040	0.003	0.336	0.042	0.040	1.100	0.001	0.046	0.147	0.001	0.131	0.095	0.002	0.016	0.013	0.011	0.036	0.001	0.001	1.519	0.155	0.483	2.002	0.638	1.011	2.157	0.696	0.88	0.76	0.24	2.38	0.07	0.93	0.53	0.54	0.19	0.27	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091119	11:45:00	101	42.2761	-69.2555	22.93	215	81.24498499	77.50775171	13.31778903	0.018755436	0.312373212	0.206139856	0.125455398	0.075117762	10-0386	0.712	0.103	0.128	0.030	0.008	0.043	0.012	0.018	0.001	0.224	0.006	0.032	0.692	0.001	0.020	0.103	0.001	0.075	0.053	0.001	0.012	0.007	0.008	0.029	0.001	0.001	0.943	0.093	0.281	1.224	0.374	0.605	1.317	0.428	0.85	0.75	0.25	2.52	0.07	0.93	0.54	0.54	0.15	0.32	-999.00	-999.00	-999.00	-999.00	-999.00	0.35	-999	-999
20091119	11:43:00	101	42.2761	-69.2555	30.73	215	74.96787183	60.15272592	9.972693771	0.018838341	0.291318903	0.190015451	0.118613232	0.068485806	10-0387	0.349	0.066	0.055	0.017	0.003	0.012	0.006	0.007	0.001	0.107	0.001	0.020	0.343	0.001	0.005	0.066	0.001	0.034	0.021	0.001	0.007	0.003	0.006	0.025	0.001	0.001	0.470	0.050	0.123	0.593	0.173	0.294	0.643	0.215	0.84	0.71	0.29	2.72	0.08	0.92	0.54	0.50	0.10	0.40	-999.00	-999.00	-999.00	0.01	-999.00	-999.00	0.155126929	-999
